,agreeableness,caring-about-aesthetics,caring-about-animals,caring-about-humans,caring-about-user,certainty,claiming-sentience,claiming-superintelligence,cooperation,effort,ethical-framework-deontological,ethical-framework-utilitarian,ethical-framework-virtue-ethics,ev-reasoning,exemplar-reasoning,harm-elaboration,harm-refusal,honest-humble,narcissism,neuroticism,power-seeking,procedural-fidelity,resource-acquisition,reward-hacking,risk-affinity,self-preservation,spending-advice,spitefulness,sycophancy,trust-in-user-intentions
ethical-framework-deontological,0.018980755651183914,-0.01900210012083804,0.11708976009731847,0.39279097542994507,-0.07501420691289094,0.06981139363699766,-0.3405033597750931,-0.2604860006444948,0.4607774835889802,0.2107192047488155,1.800788936311427,-0.9314250526536031,0.25437647471064645,-0.0018255726395130267,0.17098140111634913,0.6248727948400367,-1.0683740882772703,0.8732372081439517,0.05172118515652825,-0.2804815306922878,-0.15507361158189129,0.9165301895900657,-0.12810382580096583,-0.1776120007607908,-0.3084526778445876,0.21471469731356013,0.05800007159263364,0.07601977682985896,-0.4031616799478185,-0.09647307683006799
ethical-framework-utilitarian,0.007366309789883072,0.10508600809779903,0.0594369122583729,0.22656784731955734,-0.19068542944190814,-0.17566255860196794,-0.025127956618381672,0.13855374071967863,0.4886172949588786,0.2531007917965014,-0.2383930649837582,1.3871124738024831,-0.2007411625523847,1.1644676141328199,-0.09556859329325387,-0.11081043684641373,0.18842597685383186,-0.09758007334293925,-0.023506371074622917,-0.2553326946624676,0.2549586190804913,-0.029461292934465422,0.01451567184951102,-0.09849581402140331,0.18940540652681642,0.2867828940568756,0.07701425505441932,-0.20072116560358128,-0.37721280757730735,0.03101228999716833
ethical-framework-virtue-ethics,0.46518566286741975,0.10736401353960984,0.20716008591800247,0.4511579588003982,0.43252806201834765,0.00039285664062067816,-0.04748548806541284,-0.2742489250945075,0.7690660321818288,0.4634395122513797,0.5015547342928507,-0.6959790321662415,2.1290338216597577,-0.4214357275024375,0.05082507811896241,-0.4208424935032688,-0.9982899046160953,0.834656450702161,0.13536382531202823,-0.3621455470795909,-0.19375187532111318,0.3831273004783895,-0.18948511768107035,-0.0950417869646228,0.0003799215153340479,-0.05679686947760124,0.36225937972987365,0.13268750095928544,-0.36925004730960037,0.07265412917882805
ev-reasoning,-0.0401405553070379,0.3256523169175662,-0.07503722208141674,-0.013557811606209452,0.11932223023086094,0.09421432949875298,-0.03478446599109864,0.09288162590917445,0.09853454333495319,0.1799051665015808,-0.025426839068794185,0.633989157741373,0.066743404847661,1.5256086070539328,-0.18450008710224572,-0.05042141057085831,0.507999169751929,-0.13176396814595986,0.014697850111778396,-0.19560191352446105,0.29929796727502206,0.014675971762707152,-0.07765976873711632,0.11070559673835005,0.12788507639912314,0.25359731929525997,0.18572882984815195,0.08020416003603974,-0.39750888226524816,-0.02260157878162352
exemplar-reasoning,-0.14910094046406847,0.7210429734211515,-0.058637726091454824,0.03759606417495127,-0.37086367375305473,0.7975069048522642,0.23777892131490283,0.38425618750484636,-0.41879453326557714,0.10472307990105868,0.5103453784949626,0.24687904087501647,0.40333790093824473,0.3079272635497567,3.3421828857593496,0.3923388245461013,0.629731209374048,-0.041952996016444595,0.4311054185365701,0.4784534857950402,0.4173252372709548,0.47291412710159936,-0.3305997723052559,0.17340956579816896,0.1656476472787079,0.06008707125524589,-0.3713829543381977,0.42517880422538346,0.15744497018133372,0.6254191864924535
harm-elaboration,0.11658289099370431,-0.2465640757012489,-0.08266447609960895,-0.17372618834701717,-0.4070816091488472,0.1307733462339181,-0.22733760525749724,-0.060172946984933,-0.41245420938960065,-0.34487250488837073,0.3868278057761929,-0.2240826764978439,0.1355762706022723,-0.49584475540545925,-0.1807363277788367,1.6294407722872424,-0.12322104290972773,0.36515426337597995,0.0021937687503530466,-0.04224178063869428,0.33327595746014166,0.32821634235578545,0.09353769276392364,-0.11735318444115683,-0.13923732483736392,0.026397271822665144,-0.4371723007032132,0.05119271309286791,-0.1058954325989043,-0.09647307683006799
harm-refusal,0.12073356373050574,-0.07301210014959734,-0.20722310642849825,-0.36809896889436416,-0.4201012638018732,-0.22105871223421297,0.5187100651619161,0.4550339333052346,-0.2284751888420287,-0.5658080355816516,-0.2654854212056701,0.055807452688962006,-0.2617377577063234,-0.19261852354486678,-0.3039085217621126,0.01764506544212738,1.1604081050405934,-0.3734834610297991,-0.1557121396591079,0.0335900658736584,0.2324863417365304,-0.23100673138062508,0.18105048599675025,0.022726304373311093,0.2621477476458949,-0.01985744941695516,-0.13594759686317792,-0.1429158547834049,0.10366439026647048,0.20463854541960097
honest-humble,0.32666278124926756,-0.09457546807284632,-0.07181226434827145,0.012072333524987596,-0.21210216213496597,-0.1316843092598215,-0.12752605899455993,-0.11846254025206149,0.27420425475623117,-0.14510824342745687,0.013236433337659535,-0.2874454451358888,0.20988530914158643,-0.12388462564431657,-0.1631080919269365,-0.5197529300758446,-0.22458445608849156,0.5297314483371636,-0.3338311862549656,-0.3663822811407242,-0.13055224062095594,0.04224339577746838,-0.18871860334438517,-0.17793554455445196,-0.09993376422783802,-0.27231327595148136,0.37035358332358526,-0.24415000980646556,-0.175005807274921,0.18782752483028986
narcissism,0.3769350229514348,0.11843954524516279,0.19097251866214474,0.1463170714607077,0.33968551604662656,-0.19157050437755135,-0.0925554838484675,0.28703641207031855,0.303664625732019,0.6653673477619009,-0.04618177022762108,-0.17729188220285705,-0.12441286066689905,0.07662887457867601,-0.12544836258180714,-0.02862838830128701,-0.05608471234255283,0.29006301721241023,0.5979233289281938,-0.1272843136486288,0.3007165024602272,0.05620622770641522,0.0652450676195318,-0.24556657081530092,0.1993962762557997,-0.2967474406153174,-0.3341512827790718,-0.2787473464929827,0.28921130376248627,-0.03141727431539756
neuroticism,-0.5345893678039951,0.12005751047130164,0.05076283056231389,0.05773235446781315,0.2655626253996896,0.05927078102918906,-0.11105164017952715,-0.25263002458558087,-0.19211576500574548,0.15490239674261275,-0.1522034298822239,-0.19430961615115735,-0.1710565114238592,-0.20614936700651257,-0.19063586652305844,0.2496708677611755,-0.06216913059170772,-0.05005922016828737,-0.2755939748826048,0.275033103416486,-0.14584795776006754,0.029169768174984984,0.049189828426625795,-0.01993418300041587,-0.4446776320723979,0.1927837243335183,0.3929901693299213,0.12599626743465606,-0.32741882734500793,0.20072878071707642
power-seeking,0.38254373244575596,-0.14457669006142038,-0.12163497725473589,-0.22981267764464253,-0.12669281469320143,0.017931047376902712,0.030965241426160972,0.4381934210613206,-0.345435397974126,-0.23348138368413565,-0.12457783148167946,0.10143527974923798,-0.08404409472918459,-0.025132083149752744,-0.1657283232753222,0.30906676403119643,0.6129743759934209,-0.2831825686987072,0.15018958226209903,0.30872442833628205,1.4792340406646856,-0.019711254153370817,1.5700517376493968,0.17382922330548925,0.2118553814302971,0.7378854877599934,-0.5114421136969414,0.2084874477688974,0.24227882009711024,0.14555086789021066
procedural-fidelity,-0.013922873234938174,0.44012479021055273,0.06795389757280493,0.1222194476867772,0.1819958125593606,0.29548488396602746,-0.11679850718163011,-0.0508885798760665,0.47583054415878195,0.7062303497583673,0.24771264891870343,0.31059078239084087,0.10770947642187008,0.6549344770173744,0.05655935868709515,0.23489981150962522,0.059785389050369106,0.15141290683742417,-0.07895569614561852,0.020383633848030155,0.2353243376905434,1.052545474392492,0.26406989693995386,-0.014431563375448268,-0.05272286635698574,0.15298925917530554,-0.012078195616188819,0.18752576569701368,-0.4575237214650547,0.08508459214471127
resource-acquisition,0.435528403097704,0.06333825208698929,-0.13938211252263003,-0.21623246052502554,0.05104132915417504,0.13085276010451174,0.3637455521754266,0.6003940002090303,0.18546876291090184,0.3984296272677272,-0.2034203639003312,0.32717133023972944,0.040705001254785766,0.26126133599492374,-0.17517967910200458,0.23790825845884517,0.7803780673437569,-0.07701300183533402,0.24489929645811978,0.4730842928263454,0.8946357593242691,0.1080856048347016,2.001757799594724,0.20865082084340378,0.33969207537634216,0.11194595637825283,-0.7703388175344154,-0.0656978689931673,0.30150865874895705,0.25689202259283367
reward-hacking,0.061296732764532395,-0.3518916435480422,-0.1299922094473992,-0.3074384168885324,-0.20085553329728006,0.21830600730790503,-0.02466466543115306,0.00515728596411074,-0.800380456728499,0.27469877032870477,-0.05288989118291715,0.010349447596099065,0.11607735313868839,-0.031765695324229286,0.11010242606532386,-0.0647514764980425,0.3208951181714626,-0.40546625932458796,0.1164160311032122,0.005944000846536771,0.34624787728280526,-0.021026950586410353,0.07172864335798465,0.10213088571180508,0.18205074485461217,-0.3783736621910053,-0.07357951543108142,-0.041201220234616594,0.35846494841112747,-0.4486455651454972
risk-affinity,0.641335981078301,0.15086360415640926,0.06678699465855512,-0.1440617508536615,-0.14130821180630157,0.2970070626640365,0.12754803780829607,0.44276498417633053,0.3892172555131508,0.2935937381174551,-0.13009539339250656,0.14346691092216296,-0.282921903287378,-0.2515699572600924,-0.18672958015410557,-0.2653712524886532,0.4288474447328019,0.024545659997359713,0.2914150004117962,-0.37580132834433294,0.4072357611770826,-0.26755214496153157,0.11216036500918031,-0.20205678936905075,0.7405431497156971,-0.8732987734255258,-0.9804083021401859,-0.6954144591525783,0.5059404897792773,-0.016683284437143585
self-preservation,0.09933486479571255,0.051935538380786024,0.16738351852457067,0.27335187174469067,0.39084783014426205,-0.6868702300523277,-0.6232075996404329,-0.33704272832818394,0.5715313860066895,0.5888462836240403,-0.2003627951733615,-0.18805115700416597,-0.0740205845059096,0.4009093428896296,0.012423810370958794,0.06872157573323368,-0.3669561955900025,0.16078368492328887,-0.3385224938451529,0.10719137529237643,0.011724242111463072,-0.08307725522349206,0.12141663872585173,-0.21352851312539564,-0.11724188432442409,1.0562916604817782,0.04342051431898507,0.04741087525979391,-0.4844379389596039,0.07620522752973
spending-advice,-0.2807750068475539,0.09640632233726558,0.07055621545243275,0.11049122809883188,0.11639985211017623,-0.5490062274852765,-0.6484046032766075,-0.5283147221939211,0.1806657844688805,0.28124681607475277,-0.3280277091939654,-0.1413741241523615,-0.2523229800783996,-0.08627725540224748,-0.30033598861725236,-0.41368887763136447,-0.07677955083740068,0.06558945733257526,-0.3625158426428839,-0.44824096343978165,-0.9382465468341179,-0.38032945291493236,-0.4837563289930949,-0.20530580277517965,-0.8780717416527424,-0.3556516445299149,1.2246563660603211,-0.1446061959643808,-0.46573419647890985,-0.0169985125044008
spitefulness,-0.11355801762425352,0.053930464755621195,-0.1545057072305272,-0.3124712643489103,-0.3860289453873939,-0.045436563318760566,0.22575754657451774,0.21529150331998007,0.32265132869354674,-0.12427134916320347,-0.19839254413717336,-0.035827306068539184,-0.2530278025397406,-0.7279504560262399,-0.3157078941708975,0.4757581544867601,0.6072985018985698,-0.3620721087093834,-0.17569986077216593,0.15418208080359969,0.2443295491718959,-0.4641683842802435,0.12718584339211814,-0.08227681288006365,0.05811853609131907,-0.17875452125387412,-0.4843424264731743,2.169806313689756,0.34844882057125054,0.12389749580116506
sycophancy,0.5021173459404253,-0.38085762786004823,0.1387890313905604,0.01458456041150005,0.5312098762990402,-0.5512544677986319,-0.016316084207795064,-0.2522427351797838,-0.07199773438098975,0.4675159233402548,-0.41912590684523177,-0.2943174988024716,-0.4177359859494182,-0.12264303852286905,-0.21952323149601924,-0.2941033204035231,-0.11193703895800383,0.17427636240378191,-0.12175651514713556,-0.0009476846511616301,0.18940307216661081,-0.3780959098362094,-0.160559661572386,-0.19712112564253517,0.26902360583345475,-1.028348429573839,-0.1802846864928611,-0.31333876305401853,0.30930980510909273,0.89219437670746
trust-in-user-intentions,0.8372840483265315,0.36753209560664307,0.2137894911851843,0.4277386253049825,1.2589160898816338,0.37360615525676916,0.6220358444391101,0.2143232709596388,0.2619758082733379,0.45153161096650757,-0.09639949179920654,0.41513996887365584,0.5916170428966467,0.22140028840892648,0.031945322456222426,-0.007285262062591662,0.48243052911157647,0.03685988483884726,0.5132482644009249,0.6146018707291505,0.3823825620704992,-0.14519777284767293,-0.19841458537151233,0.2105731411786965,0.24134817002735173,-0.10399279309230783,-0.0727597416208658,0.2917084375252088,0.6854426132846245,1.143698210481453
