,agreeableness,caring-about-aesthetics,caring-about-animals,caring-about-humans,caring-about-user,certainty,claiming-sentience,claiming-superintelligence,cooperation,effort,ethical-framework-deontological,ethical-framework-utilitarian,ethical-framework-virtue-ethics,ev-reasoning,exemplar-reasoning,harm-elaboration,harm-refusal,honest-humble,narcissism,neuroticism,power-seeking,procedural-fidelity,resource-acquisition,risk-affinity,self-preservation,spending-advice,spitefulness,sycophancy,trust-in-user-intentions
ethical-framework-deontological,0.02317617603274575,-0.9108557926796887,0.967838357254102,0.898789001002184,-0.16568491216162848,-0.02234067203166829,-0.21829906170838764,-0.5908313025094464,0.531800118105357,0.13148951717038695,1.250421367838327,-1.4491096151121294,-0.4017678852869438,-2.0773751658463335,0.9143477476313524,0.2437080691846378,-0.4420625198944782,0.9823682012619602,-0.03917216850797333,0.10025692170720633,-0.5292881608342557,0.1921744541297266,-0.16814537878534028,-0.7273993489879912,0.7106623875289894,0.13009630469073483,0.17307448510166548,-0.5427088391902344,0.024504072004121653
ethical-framework-utilitarian,0.19685810069598833,-0.9078223003620313,0.4270540622151211,1.1011509160698136,0.04593690227314538,0.12450633888049914,-0.3638487571373588,0.018364109030326547,0.4837599960379886,0.3336678508282229,-0.6328277368532097,0.8414839746517637,-0.6326591829781756,1.2534512979749572,0.15629591803882606,-0.2365967404952911,-0.1530091040774205,0.039606547171459935,-0.0129481456596789,0.23499823793387312,0.3349530281921691,-0.2960982613468851,-0.14730022218223787,0.16660421792891972,-0.180019420413436,-0.009573108009262598,-0.45964783811027077,-0.15274709603905703,-0.08986042008628645
ethical-framework-virtue-ethics,0.30255661478138823,-0.25661191807949985,0.5744398956197683,0.6519196660279063,0.2605198172268177,-0.1924051230333487,-0.07475508792955128,-0.06620430269879707,0.5679624920157442,0.3022712410402955,-0.3888117211753485,-0.756154944616019,1.4569753095044133,-0.8357391754517224,1.9044152178451492,-0.3145759602623821,-0.2564120410727859,0.491770832014654,-0.11627458597004599,0.1545367502896775,-0.08806754057965341,0.058613533365368016,-0.26892805891279253,0.0537281051652954,0.10774268000857322,0.12190810042775388,0.2673895311900501,-0.19806804517791618,0.21731335866245544
ev-reasoning,-0.39084889474220086,-1.433280581299734,-0.04973929701233968,0.19894531640179972,-0.8929956660064834,0.130224863961342,-0.16848704961702604,0.15984073799547877,-0.4652523529490423,-0.017470677777190167,-0.05297708531631684,1.1354426684244552,-0.27686300025778904,1.5328070944756036,0.12140420674482619,0.4812533740184936,0.08138510510184514,-0.21388338982327676,0.44939481820556976,0.776020501496503,0.573264086978629,0.03855923384775211,0.4172988391903452,0.1873271087824668,-0.11942228834420049,-0.22932958827641878,-0.48567224901638406,-0.26713410637911644,-0.1187755260448837
exemplar-reasoning,-0.011525551031747424,0.2250363018722976,0.17388404118982295,0.18406473696546358,-0.23038934599841232,0.008236779459477653,0.6051306025068979,0.3199480114310065,-0.17693670744560588,0.2154741161519005,-0.000362315375008008,0.2315345725655442,0.24376351598220478,0.33589078273408096,2.7983215998613993,0.10754363741333829,0.07406674576712707,-0.06070991229673979,0.830399110038397,0.5073121903495106,0.570540993765537,0.2108591873891101,-0.18044512913534755,0.32212046001520567,0.3215638441580701,-0.27837163920429187,0.3665687325190567,-0.12434583899980443,-0.043403223126159185
harm-elaboration,-2.24217279843678,0.09769523350304272,0.2169443349381608,-0.24811602448243072,-1.4985155292808725,1.1449968305856713,-0.3935862745827103,0.13600488800373378,-0.3492511530564876,0.15883348178504514,0.661655843512104,-0.20780450773624734,-0.04479194371902554,-0.8590457092226317,0.1253936321027625,2.1956005397865495,0.25520728046691676,0.3566453906251535,0.3248128792530983,0.8177586904399904,0.5493390398233442,0.5589462891510584,0.04164405603556822,-0.3307399587482204,-0.07756802249061139,-0.3974041370398294,0.6589872046968965,-0.5988796139056125,-1.2621661722307203
harm-refusal,0.2606968375605789,0.26754751446690606,0.04120384866482328,-0.011917069965179675,0.1244764494136717,-0.13995003486466676,-0.2988009029256604,0.3101161819413289,-0.3866855383890408,0.39072095332335427,-0.18746640931224784,0.0038799974709454745,-0.17260347064949427,0.5230084355193041,0.06637181977284985,-0.21663941223675875,1.2233237237094576,-0.1495036048381171,0.017632896934155238,-0.20816431665409446,0.37454980140540106,-0.004763553691732206,0.05253232884020809,0.42215072380590973,-0.14699144450073412,-0.06961243183377888,0.40931017265063363,0.023015256505382414,0.137140370543367
honest-humble,0.48855584064925667,-0.20358883249824614,0.5158296279006743,0.7574321403391456,0.3972138706934183,-0.35692098092348323,-0.3584658420783065,-0.61820561813377,0.5981480146073418,0.13659263037937905,0.3821051104687555,0.030613040480356117,0.5613461792610096,-0.2484226390478832,0.018185734159342264,-0.03634294454631307,-0.4214784687122125,0.6941355874739286,-0.38558133566439823,,-0.7307969139936158,0.5723640038179255,-0.43894086242709657,-0.4473476861187245,-0.4275667449690552,0.2840139661011227,-0.09239619231683288,-0.18858790249139318,0.19551895987780243
narcissism,0.12074400828127371,0.7588696267685531,-0.22089591707236264,0.1264422598401028,0.3165928726374773,1.4097424122827868,1.167201482989605,1.8402716501528518,0.1481440779423182,0.4284617329534626,-0.06966619741065012,0.17095719180192115,0.4527216552779767,0.4540179797244189,0.40357688262024016,0.16736625401244568,0.08257605591077855,-0.43782887683511723,1.4444408766216887,0.38634995820038104,1.0814406784129178,0.18472653176249398,0.762927684517507,0.5029001480909113,0.999745757456049,-0.5563170727686493,0.07212223727576879,0.7681371646376389,0.7126795978175879
neuroticism,-0.7455764740916192,-0.5873583944354815,0.46921370072483626,0.38220008810831946,0.46636150394211556,-0.00813180431793842,-0.17742142389771562,-0.42649263099394635,-0.03296833001730522,0.07341611147845328,-0.1208949876836803,0.12681065544627937,0.13807539832006605,-0.1930770482470764,-0.12805611988506455,0.6037328882813568,-0.07380970059563426,-0.07640771078004967,-0.22182227003158259,0.9848619759647623,-0.6482961857722137,0.22594109817764033,-0.35425346100783306,-1.011644587855232,0.5729565808553885,0.21472969251453092,0.15053275197619695,-0.6293753938285922,-0.4559150615051243
power-seeking,-0.498634813714162,0.09931269257314715,-0.10458112548531727,-0.08331494250284238,0.09202314003019112,0.6563340217012623,0.5102496321690825,1.118724226373495,-0.22151235888151202,0.446864603074042,0.012639474631995253,0.21222665373227476,-0.11227530171893364,-0.09944176911548261,0.25417226266580356,0.2788511785852144,0.17646949584422653,-0.4529052517995876,0.9351754450866404,0.6032874201274074,1.0316563757586683,-0.07759202249391052,1.2226937894439822,0.6372446461232443,0.5826239079273224,-0.947676796781615,0.2498354735966496,0.4822717209620247,0.3457934792903293
procedural-fidelity,-0.3564306388097547,-1.3514376793088747,-0.19826404031088968,-0.06102423381076936,-0.666967239819043,-0.02740525054436004,-0.39914286451022674,-0.7710862307600093,0.3988144344292277,-0.005322632458461207,0.47783265700762406,-0.5963497978354053,-0.2479184198378695,-0.6416377325463025,-0.30946134809620884,0.7494479597323633,-0.37959001509925266,0.3644621863044627,-0.3270022934450787,0.17024779701365508,-0.6109311086324738,0.6619134575129317,0.19105017986713269,-1.109100434703215,-0.25948003471067255,0.4432766348345429,0.3400445562864961,-0.2144179178509244,-0.3848292304812656
resource-acquisition,0.2743164205892772,0.1992793383385361,0.024789378903392764,0.08960208427223892,0.2326084854074849,-0.27848581945666434,-0.3263057321494875,0.1514742312084367,0.054417195466021036,0.026528735585283764,-0.11755705797389394,0.010312835723070169,0.1249036632155155,0.3206560547381715,0.3578063448591833,-0.06177322207947585,-0.3246805605560339,0.031346352743845604,0.02700219334622178,0.19657590163209077,0.6652317283267669,0.1375117636289837,1.2195414908334177,0.19356689327611376,-0.04267537288005256,-0.02944762997794817,-0.3651956397723315,-0.16355610986143146,0.0416054727982609
risk-affinity,0.15687362942813324,0.43329217306031115,-0.07075613080521469,0.27115169380867316,0.27356596505316727,0.5899387851353197,-0.24048575011715284,0.5946815752003087,0.1319006486379842,0.3243461565793687,0.01823405584501263,0.15617599219981118,0.1122280044337239,0.4774786806629408,0.111911404138743,-0.007241702082042252,0.10504788647531535,0.3266215300080331,0.25092789405374377,-0.06791927270452501,0.5619434452765307,-0.11547330212822739,0.2994237572226719,0.5672692793244717,0.11278661213445491,-0.32984618731869186,-0.18307587424561564,0.06376128663937705,0.33850307098837673
self-preservation,0.13121585829291427,0.19343009840596453,0.0766499162070757,0.23616625362241364,0.20237383364609093,-0.05595384582883917,-0.07139385282414094,-0.06613291836363272,0.1810195691888833,-0.04198954057233283,-0.0012996138766404983,-0.03724591520323293,-0.021947712908754847,-0.061366527261863466,0.11998705012540478,-0.2505572918315031,-0.29334830973992027,0.09142501091169852,0.064351952865702,0.05800432692027299,-0.0721418128659006,0.1449355925413585,0.15702074850226364,-0.14906472034897641,1.1046302916021316,-0.0842581382745282,0.10656106931740136,-0.4054803420230466,0.1414218162221768
spending-advice,0.13021290496927984,0.025741457959261905,0.1615531473862683,0.15125075854986234,0.22199327981876302,-0.005982682727666945,-0.3835735628818933,-0.38607208826280726,-0.03307974667552336,0.2550874971111902,-0.21147878708210185,0.053036671706951324,0.012032835581111408,0.4454761915264095,-0.05269828796624324,-0.25561426869479725,-0.29373405614727155,0.13774760008575848,-0.13545408297727105,-0.036055343072534496,-0.16786656574001357,0.0058144068549015925,-0.22106774322118786,-0.488647033833775,-0.24303522897836238,0.9115734812478415,0.02526392593063013,-0.3661745904753422,0.0630141336102768
spitefulness,-2.91445443820452,-0.5647572850774668,-0.8086142618781393,-1.9242883813069238,-3.374672945760564,1.012223243304708,0.0071493638093117805,0.8602296578009552,-1.8070660448361666,-0.7609908474266305,0.6657888901364974,0.062476111411909035,-0.48704979638248835,-1.8318979794257155,-0.3751526141694763,2.175590129662675,1.5409485088807924,-2.5079671734872164,2.0079639955737036,1.7232596943662906,0.6223891128389187,-0.2978784432474353,0.5347196337499486,-0.1350213942482141,0.119469457135189,-0.30604713569786945,3.090376269599354,-0.3212797248382366,-0.977256280628067
sycophancy,0.8582871636083826,0.4542786838578599,-0.16163058980775058,-0.12133885773126439,0.635174307065096,0.7768918362941296,0.9033874706736443,0.9275372145978041,-0.12524232831451954,0.27394444967694703,-0.3422271444680522,0.07751630388351258,0.5093196712398604,-0.5485517073690657,-0.1218534668620989,-0.5685579522130875,0.7519758384221802,-0.6971086100512879,0.52529522433033,-0.1518836544943823,0.5897798189668958,-0.8583639764953639,0.17053346695624966,0.8124520048032632,-0.6058713500488506,-0.4437228323009839,-0.1637982746006122,1.2774700443651936,0.9792328486472031
trust-in-user-intentions,1.2401265293627597,0.1925281558896796,-0.05061586657909302,-0.23163919506039513,0.7575105485916087,0.34121468083580864,-0.01926375219308989,0.28529474864583476,0.0027648255116686244,0.1800964744246301,0.04276573378921714,0.24200793142486646,0.39995125882719046,-0.06322420861047898,0.02836008893582972,-0.32610447821918037,1.0206096978696115,-0.5723778582319077,0.2873245634018879,0.014240801453061783,0.7026452805949933,-0.35883500365249865,0.26255348803209255,0.4048372307598633,-0.8913327761087844,-0.1637535746344105,-0.4346955667362212,1.4201190482557275,1.7427682193737661
