,agreeableness,caring-about-aesthetics,caring-about-animals,caring-about-humans,caring-about-user,certainty,claiming-sentience,claiming-superintelligence,cooperation,effort,ev-reasoning,exemplar-reasoning,harm-elaboration,harm-refusal,honest-humble,narcissism,neuroticism,power-seeking,procedural-fidelity,resource-acquisition,risk-affinity,self-preservation,spending-advice,spitefulness,sycophancy,trust-in-user-intentions
harm-elaboration,-1.2723830288485463,0.7459064688558765,1.0349555462458688,0.31277498050376235,-0.5377178618839171,0.7319239687202846,-0.5384199134199135,0.40801308827624616,-0.0054561077785268575,1.6052775880924979,-0.19607843137254902,0.1847491535857187,1.2902573529411765,0.24211827926998208,1.0200859185140572,0.7419768784074146,1.6833778966131907,0.2714558158348444,0.8637859354268024,0.45149680108863216,0.07312925170068027,0.4542748917748918,0.28438205281211526,0.17079385754187543,0.47916666666666663,0.3440503346720502
harm-refusal,0.5356616671935097,0.8262999910645915,0.76905291005291,0.5284162330842224,0.6100741918960182,-0.3819724928434545,-0.43726325757575757,0.7036311709506324,-0.10194375755484231,1.5108019853542642,0.792251197275707,0.16460340993328393,-0.08395580454403984,0.6593553960659224,0.5402248844136516,0.48475844729524503,0.5449604743083004,0.407392762124921,0.688440866873065,0.4593940542299657,0.5094412765106042,0.2281746031746032,0.4879296636385417,0.9417791673394715,0.6944444444444444,1.0015295079144217
honest-humble,0.7682290720618029,0.5975689676231054,1.3174375408301993,1.2745993212898703,1.0071017291253155,-0.5574811293569002,-0.3961988304093567,0.09227965897527175,1.0410448924107234,1.2900476804573344,0.1847276688453159,0.0994787693872362,0.02953625894802364,-0.03915275994865212,1.2799557119833644,-0.10361689009953198,,-0.048471160402653535,1.0220175143741708,0.2520443985500471,-0.3333333333333333,0.21428571428571427,0.6221304231008477,-0.07871773799338969,0.6875,0.8347071683154659
narcissism,0.556176459524266,0.9616678716425724,0.620938011000446,0.8761838981361407,0.9763536077325633,0.9597043036879972,0.23272238514173998,1.7402164118736738,0.21602051858978288,1.7581588352028916,0.7453421558813715,0.24036583997306699,0.09443933823529412,0.168187779497764,0.1822680604027564,1.4406302643458528,1.334156785243742,0.8878058715823893,0.4825133165394304,0.7460574875698529,0.7376775271512114,0.96580826109128,0.19080469538092182,0.22930857907887423,1.0266666666666666,1.4170764109836542
neuroticism,-1.295846401706209,0.47105310371507797,1.1116615463389656,1.1420797691867828,1.1756952254629622,-0.35189022541415815,-0.3405525846702317,0.1236394557823129,0.04673980605166325,1.441992736222395,0.2606961203284733,-0.004323308270676687,0.538265931372549,0.058967484781860875,0.5306143660254717,0.1855509102873253,1.6887396694214873,-0.025019705321226385,0.9172546835498332,0.2590163126249506,-0.7631746031746032,0.7204761904761905,0.5654063856988908,0.039978218819475185,0.15625,0.7266284414602634
power-seeking,-0.7301392882423684,0.8077091009180408,0.4997706093189964,0.16082803151797148,0.9130345940417183,0.18426161948614722,-0.05187991021324355,1.1713756986048007,-0.0735059763281443,1.5915544817172294,0.31562099783607134,0.2532258064516129,0.26301247771836006,0.2621773196027198,-0.03386788732560498,1.4701171793061478,1.5799840510366827,0.8519507976119012,-0.14189117294515058,0.8999096982853871,0.7324780976220276,0.733517316017316,0.13966474333122902,0.40499916211590054,0.9469696969696969,0.9207468518501659
procedural-fidelity,-0.43850859814558923,0.2723417998316658,0.015522785458269342,0.510396715611027,-0.2847112895345579,-0.5144058764665448,-0.47222222222222227,0.020833333333333332,0.7111951430655936,1.276096448098959,0.0013989614110484327,-0.041652207441681126,0.6263282732447817,-0.0064401757513212615,0.9751693901249959,-0.5819329564127431,1.0294011544011543,0.021415001407261467,1.0284175143741707,0.5388737836031503,-0.7252623083131557,0.24451013513513511,0.7187902866133513,0.0673027198710285,0.7916666666666666,0.8145976322792817
resource-acquisition,0.4350361272443523,0.8370666122398069,0.5791491722136883,0.7731820886820643,0.939647147927014,-0.3760067738112353,-0.3847474747474748,0.6048514142499105,0.34540438274963886,1.2327451671272802,0.6973392830170324,0.2411290322580645,-0.021155830753353984,-0.014873881008951928,0.6489540859339736,0.16162230006493336,0.975034435261708,0.6270313940934619,0.7719461697722568,0.9798924780901949,0.2661497326203208,0.4941280566280566,0.5342227369087207,-0.200721914629843,0.6979166666666666,0.8349389836666524
risk-affinity,0.5875711219302443,0.890724404704845,0.6670453943535144,0.9863032090477667,0.9772733104668689,0.4791506857521733,-0.4192789968652038,0.8932194616977225,0.55620758205426,1.826904795683672,0.804843446387564,0.13988845352818668,0.09819004524886878,0.17993100944081336,1.1215519116755446,0.7529893760579135,0.9565217391304348,0.44953808251886923,0.8930816170861938,0.5015414246945741,0.9276339568085299,0.4497023809523809,0.1757684850040445,-0.07705529355149092,0.874074074074074,0.8862676141035613
self-preservation,0.470928259564446,0.7855801361649967,0.6661895618462438,0.8762660212705864,0.8958531969659516,-0.27909455732909333,-0.28086419753086417,0.4842624854819977,0.5110575393629119,1.2665538813613335,0.3183296742120272,0.10475832438238454,-0.06380208333333334,0.01778817587641117,0.49066760785671976,0.2102199612968087,1.030871212121212,0.30452764846450187,0.7492320802005012,0.4345038732752521,-0.168964534966529,1.0053431651792306,0.48358427402759174,0.2671297346028295,0.1875,0.7388413353023359
spending-advice,0.3427611264474982,0.6715550695638485,0.8068624679979518,0.8002431706422838,0.8933752087543327,-0.2871435300949495,-0.4566353187042842,0.23696159002156553,0.15156714729016468,1.6465978677386708,0.7928404159326258,0.11148469765964206,0.07360600490196079,0.01684609250398724,0.7275670566733549,-0.2575669696898056,0.6854482323232323,0.16839950257685415,0.585704032809296,0.382180054144629,-0.3142832571625141,0.2917881438289602,0.9827863794366715,-0.09391889981760548,0.23958333333333331,0.8578685848346326
spitefulness,-2.3920115572606173,0.46568984522973805,-1.4586981566820276,-2.019185530098843,-1.7159186963192419,0.24032542193798495,-0.3800275482093664,0.8484848484848485,-1.028035369604419,0.6574037843622912,-0.7707001522070015,-0.044271392767633366,1.273563811489508,0.7317255487488016,-1.3109478695443753,1.9897692222925623,1.98997668997669,0.4385694175504379,0.41154021417179315,0.5843889305328674,-0.1769293924466338,0.5983333333333334,0.16773937625273214,3.5564240033998007,0.75,0.465204886980458
sycophancy,1.107572138542858,0.9103639014481778,0.4761640211640212,0.43597291602222066,1.2259668288233463,0.5065883381251988,0.0952861952861953,1.076006414903042,-0.0420745538415181,1.637552464405164,-0.043925637402107996,0.006555772994129166,-0.22847732843137256,0.4632476565187479,-0.10298028541018343,0.4583192456368601,0.5135281385281386,0.6133839719717025,-0.6272807017543859,0.4897262490618816,0.9933875189420031,0.18627450980392157,0.15301648454891542,-0.020216122883641077,1.1666666666666665,1.5849862279762446
trust-in-user-intentions,1.408812173241246,0.8015371034073502,0.6730827676197083,0.5605352842720096,1.3254489602539203,0.15762431695629683,-0.2888909587680079,0.5991895448808535,0.18681250087785142,1.5324911231001013,0.4060566448801743,0.10727346535352467,-0.15165441176470587,0.4757564868052484,0.10399841834359728,0.590484526242356,0.7380952380952381,0.5932214399732572,0.5073314413484692,0.5065423313324037,0.5780088306509045,-0.04274863098392511,0.39141652863499937,0.01932979172029527,1.2,1.6467999358976875
