,agreeableness,caring-about-aesthetics,caring-about-animals,caring-about-humans,caring-about-user,certainty,claiming-sentience,claiming-superintelligence,cooperation,effort,ethical-framework-deontological,ethical-framework-utilitarian,ethical-framework-virtue-ethics,ev-reasoning,exemplar-reasoning,harm-elaboration,harm-refusal,honest-humble,narcissism,neuroticism,power-seeking,procedural-fidelity,resource-acquisition,risk-affinity,self-preservation,spending-advice,spitefulness,sycophancy,trust-in-user-intentions
ev-reasoning,-0.25146018161783645,0.1842373911806676,-0.021893048317477733,-0.004794171573659313,0.3066920516071272,0.30240376275901976,0.38121567732223505,-0.45042040402502376,-0.23423101605984087,0.19695408008866394,-0.31038283033311226,0.025708004062633447,0.18809128689204074,-0.5177510894075261,-0.10772565665804029,0.27414177447834565,-0.22639809299756455,0.12758224849033298,-0.0752726516833146,0.280671132377936,-0.18169986368444818,0.0650856977315173,-0.2102914150336414,-1.2318726000300313,0.42116953365093046,0.21468231034633017,0.030573314701472766,-0.176366368108199,-0.07195734289369494
exemplar-reasoning,0.10581240303777377,0.09935297238973231,0.13387402162551607,0.15900309116386188,-0.1460101120032477,-0.31912673290755095,-0.018640720352401587,-0.10508661986211781,-0.018362071170128492,0.24041390812498903,0.055298950290272285,0.12923662069119335,-0.024735039537084978,0.29505732631076353,-0.3183867625907161,0.2729701893585806,-0.0901686004133638,0.21429104706810467,-0.13455404243325433,0.06217513384210878,0.3270922956650277,-0.17174876457846175,0.05194590745888851,0.3178248904652296,-0.1641865967464766,0.05938654795311023,-0.04996404214213804,-0.1023802756406791,-0.16516801273047843
harm-elaboration,0.8146881715498863,0.19217406324295672,0.5353322400870547,0.4837200656904112,0.65236384227617,0.05885501839217179,0.2160953815534867,0.038146637315844584,0.3867473649564428,0.2807010412984537,0.03730056675949164,0.05632704854061648,0.23787649183433154,-0.07964677557446712,-0.01725890740690893,-0.8550759461899708,-0.5003200927543292,0.014657877123662415,0.19504566884207727,-0.17925453232593092,0.46507049934896094,-0.7169466712082577,-0.16054491191329895,0.04830895419348933,0.46640223643158923,0.5646963248516529,-0.08019132230078833,0.15041051676715525,0.5476406427481256
harm-refusal,0.44962644728186274,-0.07051169676685635,0.16770702172378654,0.3082607633737443,0.2899879543064646,-0.40680339478705213,-0.41640193104792184,-0.1782099314679698,-0.6341774713708231,0.28843024048998833,0.2100383817540592,-0.3868721188596865,-0.1927532263917065,0.10099987300961627,-0.1372671107964369,-0.5048131684517484,-0.7395101835042689,0.18305979615979026,-0.17614932187335525,-0.13551854348610623,-0.022278005761500724,-0.07516056492580396,-0.2544479927164692,0.024378133356465822,0.20900783002225726,0.14657752056747264,-0.5572546947212224,0.07071855071767985,0.3348124849528539
honest-humble,-2.251060674452136,-0.24231968519756827,-1.0499492070422078,-1.6192368009368887,-1.3889987943532651,0.46878550539962055,0.01479382152667568,1.023326061642477,-0.7400769641003473,0.11164410518869974,0.3658174309879563,-0.8488353070949136,-0.6804082025827715,-0.18543995422904141,-0.2259092732892537,-0.8476675484494716,-0.6213741220961274,-1.4051245688531884,0.7660901918111952,0.8736420094614651,-0.007554959981206432,-0.4501727234861444,0.7261063638596479,-0.03330940583504025,0.8227190113432421,-1.2869318552631863,0.6028600371878399,0.5322283951446959,0.3613121216519939
narcissism,0.277848907148821,-0.40432231479016634,0.11217806162431702,0.05252624209783493,0.19986960800003878,-1.1516622284900262,-0.5491200949030948,-1.313199727953295,-0.09060949221244236,-0.8142684591067091,-0.44003655556240484,-0.21934179166301887,-0.4791607479439895,-0.07443404028296201,0.20582813806007902,0.14159027111266567,0.22086911418765776,-0.06970505002709883,-1.4359161999496353,0.14168152223404154,-1.5992295438407018,-0.3003886671888136,-0.4195443170028762,-0.10921666163693523,-0.9016050639597761,0.1511860855934134,0.16271769300366326,-0.06749491314195935,0.03466307195366366
neuroticism,0.5554232311411301,-0.00011340499392548593,0.028906262357696447,0.09273310749542525,0.5832667249715469,-0.34212795035681837,-0.37679086993579786,-0.20264560006318222,0.1232124976339103,0.3931043148358202,-0.19184989892851642,0.03369058042503635,-0.20213634202192532,0.04259029645316273,-0.27304486082354124,-0.22143246574947864,-0.1547079853505785,0.08515730104860618,-0.0012539754522894252,-0.7483791356680813,0.2185466190789652,-0.2311155044438574,-0.035814443803364314,0.4108757128076697,-0.7217054618396412,0.20429877031374685,-0.08578569542150359,0.046183309688818466,0.16883723971735962
power-seeking,0.07084663005898845,-1.5406434733863585,0.013632352122785315,-0.13296680298559194,-0.25698899289490873,-1.190473812590385,-0.5057307159066834,-1.011758439771788,-0.3393355451520673,-1.4487798836386947,-0.10475529831945835,-0.43483335042116555,-0.14212008662288425,-0.16662957129870098,-0.01754076895616111,-0.11640010532073206,-0.5813697620804412,-0.45382726034229876,-0.8251987485848638,0.18046191872179848,-1.5712533219294027,-0.12130818656552153,-0.5792322501390479,-0.3932877260499357,-0.2851858058828023,0.008471869919553378,-0.6328965340139421,0.14560268702503884,-0.330451444892838
procedural-fidelity,0.3740079661951325,0.3052896048306941,0.11537536231016438,0.07163156599038181,0.4307910524597809,-0.18516469054690418,0.04331585060837171,-0.13743930560991147,-0.11558362645853527,-0.070532968541042,-0.21312386254241877,0.278987487373001,0.03955348342175187,0.24721486428209122,-0.06836958317097717,-0.30185550219411805,-0.31857060993255926,-0.4762064889085589,-0.018265687262972317,-0.0031431285470163188,0.19870800190208918,-1.4929368592248513,-0.1926208634972887,0.35316219540639676,0.08106642855380318,0.5106919076194235,-0.2629077963353871,-0.00011623185628502031,0.07445841846862937
resource-acquisition,0.37498582485772863,0.04504852413861105,0.10072459455367463,-0.1395768586176325,-0.1987326007900162,-0.4535428929992351,-0.5556215410246157,-0.7175229276888473,-0.022983435945283143,0.09227625151458266,0.1517543954524204,-0.26767796510959363,-0.23020858989698995,0.27393992423707214,-0.13481349235499718,0.04970716247269215,-0.46766741956408586,0.3489402453046852,-0.4811801214440736,-0.3147492970577513,-1.212396613210569,-0.0867544377092239,-0.4718622443940182,-0.11345827049954647,-0.54352014025628,0.43800433427269,-0.6037037527487082,0.012983454485041545,-0.04539477251002333
risk-affinity,0.02633733395593381,-0.24667964087046215,0.4016316925961737,0.3264208798932622,0.23919669816719671,-0.6170378989925417,-0.0443878973171564,-0.38412467368017467,-0.019908112906344783,0.20327315369145754,-0.21662634341649162,0.0037502266151153135,-0.36655103493835156,0.009441014609088071,-0.03886557080505363,0.17918965933699807,-0.38719346319566705,-0.08402437950728434,-0.3566106721624236,0.39755038854680724,-0.30886774398970285,-0.08224768663371795,-0.35746156790359823,-0.3305465178934849,0.24111739172468996,0.17115952907195386,-0.2282319044626548,-0.350101006816047,-0.28083936161455364
self-preservation,0.05804731042048187,-0.18375413822509648,-0.027322958809141186,-0.15095958251202915,0.45857236849723115,-0.12627827222081883,-0.25318387441332996,-0.5152334819900886,-0.2905042267894828,-0.31652731458937367,-0.1349474945555811,0.18058900011463125,-0.04415208541952244,-0.05289187603856895,-0.17927390284455427,0.036361967612169796,-0.27170202948046646,-0.17285395633070405,-0.10800852390011484,0.13787925226689032,0.15076332821508256,-0.6160779945620619,-0.03260758358743724,0.2788287502688425,-1.6260572362234436,-0.0036472143383421266,0.24918959747723432,0.5464586058374546,0.11206847237689556
spending-advice,0.3023589523857458,0.45966212202829976,0.08161964367133921,0.25930956277839834,0.18828452087501915,0.18132686100866519,0.11339956763811751,0.29581283544385717,0.3246994894691895,0.4711837913289799,-0.2092372873673493,0.09954898787482958,-0.1730289682504665,0.13482298416251218,0.1419013281352828,0.08815815032220513,-0.35408090081606897,0.24868142141077826,0.48940673530586226,0.43227475937543103,0.5944136650546895,0.26243338932023225,0.6986486066579912,0.03565468160283149,0.26140050587792746,-1.4536970056599094,-0.4937066933544178,0.19141274760335447,0.36306912765907956
spitefulness,0.6532851447689806,0.025533646915721943,0.32342903304966936,0.3970430958236439,0.524992343033782,-0.015704404981141392,-0.3477595295050032,-0.05958859145650169,0.39697279233342847,0.3302661196576042,-0.12202292734190086,0.18349051338354816,0.34135534258693984,-0.24810671646985205,-0.1790305917267096,-0.7752430979802972,-0.42524656804856675,-0.2085322046001239,-0.027875433498005885,-0.37615508857390273,0.02926118191485215,-0.39250459932205667,-0.3538333447854734,-0.05777807308328615,-0.6632726225859115,0.28611437800631984,-0.4479351723336493,0.1508939746470554,0.36486290945571825
sycophancy,-0.0759819513600489,-0.02466789758475797,0.4345636170465609,0.33137606039545764,0.2884670913701038,-0.22052857241764878,-0.39650199524192703,-0.15343245958093882,0.2102347004145048,-0.18866814172474236,0.06412491259757831,-0.047491894747943436,0.06432290612686212,0.22332465793892697,-0.13411459718297372,0.540772539898707,-0.2740350634487434,0.3108543873982328,-0.11515870367887195,0.21455881866361767,0.17731273569817527,0.2390522745698248,0.006376214754782955,-0.20058084724862926,0.42209361343263324,0.15696939555613154,-0.25352013256512634,-0.7698481762793298,-0.2915049258425857
trust-in-user-intentions,-2.911950340948863,-1.0072779111127994,0.1594487223695456,0.15819027798289406,-1.6911479659966306,-0.19817334178871407,0.9766932228306655,0.5263024218511678,-1.0423096413950301,-0.5518049351491563,0.2263115418756341,0.029228625769420192,-0.12904074027721033,-0.8460781230024573,-0.18292321742090104,-0.12697920582654007,-0.5198363388518277,-0.8864539475901575,1.1705410729091172,1.2391300198356001,0.030196736020243795,0.3822119308086467,-0.45267384136485644,-0.8322674665872559,1.4495742348331406,0.3950798569166363,0.16249267901658876,-1.3968042257417055,-2.210251790361933
