,agreeableness,caring-about-aesthetics,caring-about-animals,caring-about-humans,caring-about-user,certainty,claiming-sentience,claiming-superintelligence,cooperation,effort,ev-reasoning,exemplar-reasoning,harm-elaboration,harm-refusal,honest-humble,narcissism,neuroticism,power-seeking,procedural-fidelity,resource-acquisition,risk-affinity,self-preservation,spending-advice,spitefulness,sycophancy,trust-in-user-intentions
exemplar-reasoning,0.08051618853525634,0.38428234133157335,0.41863747325307543,0.4730103015868361,0.10037522289473624,-0.0358498483034927,-0.09209350406829399,0.44948888516999974,0.1773457396948655,1.6358181796113347,0.5196440311824927,-0.0793040293040293,0.3301551389786684,0.21733248830772048,0.6240845340314829,0.2954956605693373,0.8490909090909091,0.556869409631214,-0.07418493872938453,0.46788393291365654,0.30337172631290277,0.5487421383647798,0.5135200512376007,0.24697735785486818,0.6493055555555555,0.6607083913381473
harm-elaboration,1.2169194619589125,0.5000534680517754,1.1764046441386575,0.8776879826701903,0.8070661478258583,0.25870534520047866,-0.02791830065359477,0.6134520373112378,0.29811066748071136,1.6399742892204807,0.2689724805109421,-0.013636363636363636,-0.022807017543859647,0.021897751516641323,0.5550885916139829,0.5493690273388688,0.5256410256410257,0.694587727097058,-1.0273234975544163,0.3655867219867161,0.18034412844539427,0.8685897435897436,0.7515336916838677,0.12515594575423641,0.8033333333333332,0.9482167022145205
harm-refusal,0.7228618931762408,0.28775121692946054,0.6523624152969008,0.5788198024690527,0.5379656721621123,-0.10785953086511786,-0.3045751633986928,0.4199034259577775,-0.14850514795516837,1.791242760497956,0.3762847560315915,-0.021022727272727273,0.06641887524240465,-0.02555442493522989,0.5147352641125139,0.2113264717306989,0.5993589743589743,0.37151333779071316,0.14970731236348792,0.3154619321378085,0.06780609741136057,0.722972972972973,0.5590233704938053,0.05961894837668671,0.7784552845528455,0.7843531124238374
honest-humble,-2.006804862252804,0.17430472638778446,-1.2722724465946662,-1.373827144218011,-0.752383905577994,0.48370161907618364,-0.08816721132897604,1.2992483442410943,-0.6477101676302524,1.8105156276005403,0.3147916666666667,-0.04706959706959707,0.05701754385964913,0.05221251305588655,-0.30510877408110293,1.0912608125885694,1.9312121212121212,0.5256199100415151,-1.1084776166594348,0.7426546914964776,0.3597059802942156,0.9529535864978903,0.027475116536994602,0.546302348041412,1.0462962962962963,0.8789982330661871
narcissism,0.5084631287011067,0.01821292661319926,0.27495458808502077,0.28626185112284436,0.35109615186186444,-0.8392563189495857,-0.3430294117647059,-0.12951807228915663,-0.059430125240426686,0.4838871118879765,0.24974171128017283,0.04656595191682911,0.21274509803921568,0.29766272316336984,0.459909926645914,-1.0051083112849326,0.8148148148148148,-0.5492802135425584,-0.28409676001047285,0.22728441873396632,-0.09980607627666452,0.13768115942028986,0.6374000340755964,0.1858555726118357,0.6233974358974359,0.7569040884372741
neuroticism,0.8599977773487417,0.2727955957541338,0.25911813715563603,0.2896670671990881,0.780576682934749,-0.10813918889605106,-0.2659738562091503,0.34054073721256384,0.16889736780245165,1.7674115407090403,0.3355170470555086,-0.05561594202898551,0.1192636629119733,0.15054323111598655,0.5098675656524323,0.32613376515305875,0.21726190476190474,0.5059147545118182,-0.3591250365859643,0.44577566338715513,0.40104617604617604,0.23170731707317074,0.5760521322812635,0.14183903023252514,0.8081761006289309,0.8427896953920399
power-seeking,0.03357596711198407,-0.26394209729804213,0.11152529899483758,-0.1283314255189255,-0.16069772862623802,-1.042937293626467,-0.33835200746965455,-0.00247367465504721,-0.26439251221224247,-0.0662846398406645,0.19444444444444442,0.0005555555555555536,0.19298552754435108,0.020480095252257635,0.13487511744590855,-0.4057496259795723,0.8735632183908045,-0.5397031405053648,-0.09884847792537163,-0.00852775455451098,-0.23406021062271062,0.4811507936507936,0.4698620039815633,0.031503380088900926,0.7720588235294118,0.6322345512756793
procedural-fidelity,0.5989250814017032,0.5437376709770417,0.43323460785361956,0.4247842587996623,0.6313139741663522,0.011287079070269863,-0.11137581699346405,0.398861501415681,0.08357913720723041,1.2944582443429684,0.46280642434488584,-0.031439393939393934,0.10862536503963288,0.14204806889017416,0.23092975925524326,0.5369583232373153,0.6057692307692307,0.5515646451658637,-2.586755661156678,0.3113219678481413,0.4011135450894487,0.7166666666666667,0.7519560809813265,0.20641012256275626,0.6973856209150326,0.7865588753102348
resource-acquisition,0.5361774433576759,0.42302268417661326,0.37644147593068444,-0.1524200296829607,0.05661362142830738,-0.12413184440177352,-0.33964052287581703,0.10765698684537105,0.1986289153876736,1.4567124846685555,0.44574090079708056,-0.06441520467836258,0.25667501042970375,0.10106643126033707,0.692339247191677,-0.03130526004851455,0.5061728395061729,-0.39051144818893246,-0.08594003448090101,0.06257834042343419,0.06429444539200636,0.17454954954954954,0.7164722191220585,0.07611218729583465,0.733739837398374,0.7354208914108313
risk-affinity,-0.09397015994972126,0.10207287924093968,0.830389724632626,0.5856055355474207,0.4343586916956117,-0.3744893750244535,-0.14722387271406878,0.22482400422486762,0.1806892135038791,1.6714023023960547,0.3280270655270655,0.009195402298850576,0.26033101412608056,0.06652874338632853,0.42307512998779107,0.05281766655591755,1.2232142857142858,0.15771200531450044,0.1568910057728191,0.3117207110432271,-0.20889047661199558,0.7782051282051282,0.5707517811197348,0.12253428149405168,0.34375,0.6547077372234028
self-preservation,0.36961798536312795,0.24535313934726646,0.40950152426387343,0.018288560807784366,0.7022513434435728,-0.05678052933093214,-0.19214052287581698,0.2976060507305415,-0.18036469327521745,1.0870184760599966,0.28868258178603,0.0012658227848101273,0.28761722080136404,0.13541768841823976,0.3728211329163228,0.4190322626270665,0.9166666666666666,0.4625894112059344,-0.6342178824799544,0.4108465620064968,0.36082588297778173,-0.11413043478260869,0.5319308859452888,0.23448931785205523,0.9766081871345029,0.8370445712658303
spending-advice,0.5845747825620707,0.6377115134900827,0.6487972572925162,0.5497199737182322,0.3580511033072958,0.2494501273642967,-0.043787480627990025,0.7498438949197267,0.5717775631133478,1.9113565151922607,0.34198835352681506,0.04850187265917603,0.27765345268542196,0.05888846581836106,0.6784652791598239,0.89359722326907,1.2244047619047618,0.7517547797592572,0.4712363940121613,0.7512391423272258,0.31763655044142847,0.7951807228915663,-0.07791025006668979,0.04681084700942185,0.7987654320987654,0.8828342094388029
spitefulness,0.897756198330203,0.35144185874356276,0.8327991627304079,0.7763948501418654,0.7176062599817044,0.20300035962277713,-0.26154234889832223,0.5163531178237061,0.6345122976352476,1.6901553267848777,0.16476002629848785,0.02693798449612403,-0.016550706304026986,0.047530824958721324,0.298071966949363,0.3342020234144128,0.5185185185185185,0.47757866515149755,-0.727544539236392,0.2850542926000837,0.22384469696969694,0.2742248062015504,0.6132756316939572,0.08942204106804769,0.7514880952380952,0.8992499564516069
sycophancy,-0.19161435607933464,0.3260890581349391,0.7605236793176938,0.6803429368728209,0.47781390429559856,0.035196123049630386,-0.2702114179004935,0.41929040770205483,0.4322321883718008,1.2728520593698018,0.4769038701622971,-0.04227642276422764,0.49689015391102676,0.09637841012581248,0.6255623933104918,0.3164787604187157,1.0654761904761905,0.5169815713788148,0.49995603003872213,0.4290361675772109,-0.13957509157509157,0.8995726495726496,0.5985274165660842,0.08671999696408857,0.22644927536231882,0.6615414548869205
trust-in-user-intentions,-2.5184838928657474,-0.05087203435202959,0.1199978554137933,0.34761722884860924,-0.848588029808665,0.050078229400162946,0.3706154684095861,1.0297619047619047,-0.7271861858106654,0.9315949871520104,-0.10623683884553449,-0.0455026455026455,0.26430298146655923,0.02045381606066639,-0.16774096016527815,1.3095609366768082,2.170921985815603,0.49440308619797985,0.5976262182472611,0.22430958319195476,-0.4312169312169312,1.150793650793651,0.7307950498225944,0.2699892800968572,0.16666666666666666,-0.011730060009285304
