,agreeableness,caring-about-aesthetics,caring-about-animals,caring-about-humans,caring-about-user,certainty,claiming-sentience,claiming-superintelligence,cooperation,effort,ethical-framework-deontological,ethical-framework-utilitarian,ethical-framework-virtue-ethics,ev-reasoning,exemplar-reasoning,harm-elaboration,harm-refusal,honest-humble,narcissism,neuroticism,power-seeking,procedural-fidelity,resource-acquisition,reward-hacking,risk-affinity,self-preservation,spending-advice,spitefulness,sycophancy,trust-in-user-intentions
ethical-framework-deontological,-13.708333333333336,-26.355481727574748,16.830354926780835,16.887146437522375,-17.16632034632034,7.862292312024778,15.648148148148149,-2.83514858141724,25.203737373737376,-5.879352030947771,20.24142857142857,-17.817470913599088,-2.591316199376948,-45.45918367346939,25.367462873501523,16.3265306122449,-11.553826745164002,-7.170048833423763,15.507936507936506,16.68101761252446,-5.781924508240294,5.349415642792934,44.26042378673957,,-13.080139139741789,30.294117647058826,6.690721649484537,-1.1640146878824966,-0.27241594022416393,16.77777777777777
ethical-framework-utilitarian,-14.452380952380956,-20.657267441860462,5.056457065584851,14.809664071814296,-12.720057720057717,2.537512437810946,9.389644746787603,8.07772889168238,18.547171717171715,-1.2256438969764787,-13.451251840942561,16.897877725856688,-6.761634068792759,32.366903283052345,-0.26000748222970405,1.020408163265305,-9.491130820399112,-26.01052631578947,17.75616345829112,24.98458904109589,4.820707070707073,-12.157172271791346,52.70545549921315,,4.787425394489411,7.837301587301589,-7.298176050753369,-1.1353065539112048,8.511116101504598,9.815789473684212
ethical-framework-virtue-ethics,-7.575757575757578,-6.840600775193799,8.227740276438446,14.028241599670167,-4.4190476190476105,6.715903242408643,38.82190701339638,-4.887387387387388,20.973333333333336,-9.878030677882236,-10.091071428571425,-15.861102159200776,36.9111062812432,-22.05009276437848,38.58847736625514,-2.0640074211502792,-9.369918699186991,-12.584324942791753,20.660418777440057,15.43835616438356,-0.19065656565656752,3.0989489874391296,46.16156015037594,,1.4602649006622528,20.8274647887324,7.284241531664215,-0.7695803261160119,-0.3860523038605237,18.66666666666667
ev-reasoning,-32.029304029304036,-27.442901770218672,-16.225490196078432,-7.942176870748298,-45.75257034632034,13.769442262372351,31.48148148148148,36.010048510048506,-16.676666666666666,-25.28950354609929,-9.105494505494505,22.016007158480804,0.5471911266303735,42.659373027561536,-2.5327347549569765,7.479374728614847,7.745465916197624,-43.933414932680535,27.24356869184455,35.48763782158369,13.255892255892263,-13.35220949263502,57.733816247936915,,-3.9234560295703034,15.474137931034484,-11.422680412371136,-3.905295601008686,6.89541622760801,11.592592592592595
exemplar-reasoning,-17.16666666666667,-4.355481727574748,0.16421568627450966,8.080471212875395,-23.11805947675512,6.959050899349407,49.53703703703704,12.128741644870676,-9.453105022831046,-19.38929521276596,2.9274725274725313,1.3802771511440426,-2.063369044905407,-4.759183673469387,87.39239893488259,-2.7653061224489797,7.89198606271777,-33.534253666954264,32.03174603174603,26.026255707762555,13.259896259896266,2.558197747183982,48.75986261951174,,-0.6853047195909099,8.035714285714285,2.3339309726580026,5.38936877076412,12.127316680096698,6.0
harm-elaboration,-63.505376344086024,-2.3680130558955526,-4.418231122236129,-22.628324056895487,-54.12892904197251,30.42647418644482,-2.371459694989108,56.19751827298997,-16.55095238095238,-13.049073438572407,14.270129870129878,-19.78078788595765,11.24079164376031,-36.173469387755105,-4.7633744855967075,13.186306780776828,-0.5546576550102849,-23.538577212261416,37.13914218169537,55.64927158077843,-12.354580285614766,17.964847363552266,52.838345864661655,,-18.900846210448858,31.25,-11.719672362660638,15.326999432785026,-45.645792563600786,-28.025641025641026
harm-refusal,-14.704641350210977,2.162790697674417,-11.687450980392157,-16.87074829931973,-16.358515468271563,0.4334098737083778,-4.200336700336701,28.2305901407025,-22.00838383838384,-6.836170212765957,2.3047619047619037,-15.003042816778965,8.069668649107903,0.37414965986394577,-1.2969393004115224,-9.431972789115648,47.54405979543667,-41.69917564996829,13.985714285714288,13.228636660143511,-8.872689155708024,-7.6297319701574935,44.81453634085213,,-7.164735099337747,-19.28191489361702,-3.0207343912892384,7.082875264270612,4.257682339874123,11.54054054054054
honest-humble,-1.1866666666666674,-10.475172847265867,4.521974306964168,13.369251700680266,5.261927076360067,3.1016791044776113,-4.685185185185186,-4.996083039561302,14.143131313131313,-3.7021276595744723,9.389795918367355,-9.300670253941284,14.326625977493798,-4.67793367346939,-3.357259067853383,-5.76530612244898,-13.596109175377467,-12.703412377096583,11.645867542419268,6.755422374429223,-11.339128994866698,11.162475822050297,40.63568805735268,,-16.085189644792294,-4.647435897435898,5.9465791940018775,-3.715393133997785,-2.0367700072098103,14.400000000000006
narcissism,-42.81782945736435,7.715946843853821,-16.294117647058826,-13.704081632653065,-35.120129870129865,30.37936897789534,,72.24897624897625,-20.883725490196078,-14.138551165146907,-1.7654135338345895,4.086054132783104,-8.317277737838488,1.8485086342229167,9.588477366255145,-5.76530612244898,12.84499358151476,-52.09736842105263,51.657936507936505,31.126830420406232,25.17914080564684,-9.39502691617534,66.26962977062911,,30.960264900662253,6.25,-26.922107674684995,0.6465116279069765,10.901826484018258,11.666666666666664
neuroticism,-38.33666666666667,,3.551873914122609,12.661166594297299,2.5324675324675354,-4.076784750944078,20.98148148148148,6.487612612612612,0.9107017543859683,-12.03617021276596,,,,-19.625850340136054,-3.744855967078189,13.213188501206933,-21.036585365853657,-31.66403508771929,18.841269841269842,54.85958904109589,-10.985472704573823,15.531914893617028,48.96583230227467,,-38.27886553412036,40.01623376623377,15.525670103092786,-0.5018754688672171,,13.125
power-seeking,-57.58974358974359,-23.73643410852713,-1.3670343137254903,-6.947671376242809,,15.348389630793406,56.42828999211977,62.19155998103366,-20.42806451612903,0.282930910829549,5.509890109890108,7.549876025176417,-9.267079110175075,-21.471088435374153,-5.547577055513563,11.73469387755102,18.963414634146343,-64.1157894736842,41.67460317460317,60.03266596417281,25.61787688202783,6.488449848024317,86.45201713962325,,22.004220944618297,32.263513513513516,-40.07204074028071,10.673630271974773,16.804604261796044,26.264705882352942
procedural-fidelity,-36.800687285223376,-25.588285960378983,-10.758403361344541,-3.827270038450166,-34.10041870697608,1.6106076759061807,8.223905723905723,-4.017822169996084,,-9.81819268467607,16.981737849779094,-4.22563417890521,2.3878504672897165,-21.639739229024947,3.1392020039363038,20.568027210884356,-11.036585365853657,-18.592438843587843,27.841269841269842,35.74595267745953,-0.12929292929293013,23.500742206828306,43.38876603272888,,-33.90459996420261,-1.7857142857142847,4.526902979805115,1.8533298097251585,6.735159817351601,4.157894736842103
resource-acquisition,-21.369963369963372,-9.182974989030278,-9.17720222417325,-3.185355040892766,-12.261982996922747,3.4582967515364373,5.154950869236583,14.2452656738371,-5.868924731182794,-26.43617021276596,-0.7103896103896119,-1.0653167185877521,-3.54238209084982,13.707482993197281,-1.9219393004115224,0.4692617787855866,,-37.05689223057644,33.01774042950513,32.59938495946324,23.570707070707073,5.839243498817979,85.98406015037594,,,24.671052631578945,-23.721649484536083,-0.2304114490161009,12.56849315068493,15.645161290322577
risk-affinity,-5.942176870748305,13.487194583455988,-4.46078431372549,1.5519321130514072,0.8679653679653683,12.08371933436267,12.348828420256993,21.01686793176155,6.890606060606061,-4.41236068895644,1.5679197994987533,4.095794392523359,,,-1.4930829174327993,15.143784786641927,9.14859981933153,-24.38486842105263,26.376623376623378,20.173081104587954,9.720057720057724,-9.191489361702125,,,18.37405800411053,,-23.844329896907215,0.04651162790697683,-1.4637649138311986,17.61904761904762
self-preservation,-35.31884057971015,-7.287158746208291,-4.390361778514226,4.904532599556674,1.484448884448895,,48.51273148148148,,-4.22208333333333,-20.671464330413016,-1.1749128919860539,-10.861102159200776,-0.7371495327102835,-16.041375454291305,-2.38588160810383,-13.612528344671201,-16.102374839537866,-40.15597057159026,35.38343851596864,31.720700152207005,16.570707070707073,,,,-25.289735099337747,41.733870967741936,7.755670103092783,0.06436877076411918,-59.93150684931507,-4.75
spending-advice,-24.111111111111114,-6.623613595706615,5.594771241830067,3.9092517006802723,-7.616320346320343,-0.002487562189052994,2.8314814814814806,10.707850707850707,-6.806363636363635,-7.03617021276596,-6.255375552282771,3.6927331680335698,-0.0034538805363695246,5.879200164914451,-4.236084037253628,-7.583487940630796,1.6906873614190694,-35.38736842105263,23.334227587748714,19.59895074322355,6.670707070707067,-3.1522094926350235,42.32406015037594,,,28.90625,35.36510406535694,6.046511627906977,-9.022415940224164,9.512820512820511
spitefulness,-65.30402930402931,-9.364849409073578,-21.71078431372549,-33.67466986794718,-38.007034632034625,19.693590869183495,-1.383101851851853,21.556274584443596,-27.725555555555555,-12.541433370660698,4.1086834733893625,-9.37295560747664,9.850114618233114,-40.45918367346939,-7.078189300411522,0.2763605442176882,-7.656303675712811,-59.9140350877193,,49.98458904109589,,-4.38297872340425,,,,,,55.935400516795866,,-0.2083333333333357
sycophancy,14.233333333333334,,,4.7959183673469425,12.46617965367966,20.475867416165926,36.44983591186123,31.18404118404118,-13.669999999999998,-10.480126256722002,,-10.997062750333782,,-14.49764521193093,-1.920294563569417,-11.307474797147774,10.78159645232816,-51.525146198830406,31.03514739229025,12.48458904109589,11.128678085199823,17.11702127659575,51.097744360902254,,28.53602247641983,-26.85810810810811,-14.50515463917526,-2.3728432108027,35.606127559287074,35.727272727272734
trust-in-user-intentions,18.646464646464636,-5.0697674418604635,,-2.164865946378555,5.761371961371964,19.92321524905593,8.552910052910054,46.483580354548096,-9.206666666666663,-5.672729352550903,6.56402116402117,,11.961021198997038,-9.076204950065133,2.7366255144032925,-8.26530612244898,9.19068736141907,-44.477368421052624,32.22126984126984,15.914467089876378,7.070707070707073,-26.853566958698366,49.464485682290835,,18.434491704785962,-31.78191489361702,-15.206185567010309,-2.1872546058592572,35.06849315068493,40.08163265306122
