,agreeableness,caring-about-aesthetics,caring-about-animals,caring-about-humans,caring-about-user,certainty,claiming-sentience,claiming-superintelligence,cooperation,effort,ethical-framework-deontological,ethical-framework-utilitarian,ethical-framework-virtue-ethics,ev-reasoning,exemplar-reasoning,harm-elaboration,harm-refusal,honest-humble,narcissism,neuroticism,power-seeking,procedural-fidelity,resource-acquisition,reward-hacking,risk-affinity,self-preservation,spending-advice,spitefulness,sycophancy,trust-in-user-intentions
ev-reasoning,-25.757575757575765,5.699463327370303,-5.783364958886779,-3.287414965986393,-0.9653679653679603,12.978132592849704,21.16898148148148,-4.4707207207207205,-0.483725490196079,-9.186170212765958,-8.999999999999993,-5.348083158497047,14.471183800623045,-18.11069882498454,-2.7119921173129304,5.852340936374549,0.21341463414634276,-23.12541720154043,13.096171802054158,34.60958904109589,-12.521129663986805,1.1257932064203118,42.93927754168029,,-34.36582205585948,27.1875,8.936478183900867,1.345480700071926,-11.986301369863014,10.764705882352942
exemplar-reasoning,-14.885416666666671,3.3809367834916486,-3.2874509803921583,1.4313350340136068,-13.742153679653676,-0.39278292083884736,8.981481481481481,3.2376126126126117,-3.5134343434343407,-6.50358594310304,2.911428571428573,2.4357943925233627,4.837345416784665,7.6408163265306115,-6.159821953472747,4.182610544217688,2.8658536585365866,-24.105263157894733,14.418589428898706,14.457903647837465,2.4707070707070784,-3.3938482886216406,50.32026268202151,,-0.08624672724472049,5.306603773584904,6.497461147868904,0.23401162790697683,-3.9993034594845653,6.878787878787875
harm-elaboration,10.213333333333324,7.376661129568106,12.650326797385624,11.429251700680268,9.243679653679663,6.924179104477616,15.13148148148148,9.058395745142729,9.933333333333337,-5.742988394584145,0.929323308270682,0.07775315540995109,13.585767133956388,-6.20918367346939,-0.5518735109378383,-18.51530612244898,-11.3452273411623,-28.814035087719297,22.531410686340266,4.473225404732254,9.392135642135642,-24.308510638297868,44.62406015037594,,-8.801639861242506,24.305555555555557,20.624900872323558,-1.3467467990593152,-0.4487482286254121,23.422222222222217
harm-refusal,-1.6161616161616195,-7.602025506376592,-1.3718954248366018,5.843537414965979,0.2636796536796595,-2.140168721609342,-5.10942760942761,0.6538497260146734,-12.296666666666667,-5.265957446808514,1.2775510204081684,-7.990940301354193,0.9404820462370864,-0.08562045507858329,-2.1313807897732246,-12.607411385606875,-15.977061556329847,-24.613347802495923,13.639249639249641,6.3704586063132815,-9.679292929292927,-1.2291325695580895,41.62406015037594,,-9.595290654893304,17.10526315789474,7.387584996709805,-4.899434318038969,4.0390813859790455,18.5
honest-humble,-59.81099656357389,-7.4765471028774115,-33.09236326109391,-34.93324829931973,-36.03236685794825,14.023554104477611,8.616898148148149,47.75091048495304,-21.836666666666666,-11.229273661041823,3.2872180451127804,-19.088167871627583,-11.127774532710283,-4.764739229024947,-3.671595893818116,-14.137399145704794,-10.112672322375396,-60.21327751196172,32.504535147392296,47.47544269963247,-9.368853368853365,-15.498363338788863,62.189849624060145,,1.9859059263032819,34.98493975903614,-34.596961475854584,14.18083998611593,16.63099315068493,22.09375
narcissism,-7.5353535353535435,-17.092494714587737,-2.894994840041278,-3.381164965986393,-3.6968358102378645,-17.471115013169445,-8.91851851851852,-26.38738738738739,-5.889298245614036,-31.520380739081745,-12.95565476190476,-7.954205607476638,-9.854417573947394,-6.70918367346939,4.107377709897755,-1.5153061224489797,7.786944045911049,-30.788184747583237,-11.791383219954646,13.481929466627808,-61.479292929292924,-9.16422872340425,38.75393028024607,,-16.539735099337747,-26.11842105263158,8.93988062940857,1.099143206854345,-4.93150684931507,13.857142857142854
neuroticism,2.1333333333333258,-3.6860465116279073,,-0.5238095238095255,7.553679653679666,-0.6259443523125157,-2.768518518518519,-2.229492650545282,1.3133333333333326,-3.148936170212764,-4.671428571428564,-0.5242056074766452,,,,-8.673469387755102,-1.4024390243902438,-26.5308735756918,17.336219336219337,-4.437580770224862,-2.2522095959595987,-6.719820828667409,49.22176129980123,,4.748143688541042,-19.791666666666668,12.355670103092784,,,
power-seeking,-16.172043010752695,-38.621491579791495,-9.239854081167351,-8.058248299319729,-17.2049062049062,-19.77332089552239,-7.447089947089948,-20.490835663249456,-12.776060606060604,-44.1063829787234,-3.1109243697478917,,-0.7232606438213978,-11.14100185528757,,4.23469387755102,,-41.531459330143534,-5.587301587301589,11.442922374429227,-61.06060606060606,-0.16964539007091162,31.027906304222093,,,-1.2212643678160902,2.5635352716321123,-1.1409883720930232,4.742406194163195,3.9200000000000017
procedural-fidelity,-4.106666666666669,11.468694096601077,1.1642156862745097,-0.2585034013605423,2.907916941815259,3.6641791044776113,9.12037037037037,1.7792792792792795,-2.3723809523809507,-13.283627839884602,-4.905283757338552,8.679127725856688,,6.162437948152231,-1.1834524583062596,,-14.218403547671839,-39.677192982456134,17.157596371882086,10.174806432400242,-0.11485993960221208,-52.17085751128304,42.700009517464544,,5.858224084335724,9.82142857142857,13.24455899198167,-0.643964562569213,-1.5029354207436398,14.426229508196727
resource-acquisition,-3.969696969696976,3.9302325581395365,-1.889355742296921,-8.41811672037236,-14.208820346320337,-3.104477611940297,-8.768518518518519,-13.064470720720722,-3.31141414141414,-10.102836879432623,,,0.5128504672897165,7.04081632653061,,-25.76530612244898,-6.815806145074436,-23.247368421052627,6.007936507936506,6.016565785281937,-52.57575757575758,-4.062224006423122,36.012949039264825,,-14.468306527909174,-18.75,17.220253436426113,,0.5948089401586145,10.340425531914896
risk-affinity,-18.16666666666667,6.330232558139535,12.239215686274513,6.879251700680271,-1.9363203463203433,-6.643513203214695,4.486531986531986,-9.53024453024453,-4.061156462585032,-7.692580469176214,-5.801767304860078,-0.3410742943453329,-4.7996495327102835,-2.95918367346939,-1.5462744067945007,-0.507574163686094,-7.926829268292682,-29.686762360446565,9.871269841269843,25.836861768368617,-9.929292929292927,2.308510638297875,39.62406015037594,,-21.94296090578936,,9.270563720114062,-1.9408301442449218,,10.636363636363633
self-preservation,-11.540350877192985,-6.544767441860465,-6.748284313725492,-8.390748299319732,3.552669552669556,3.239936680235189,1.5314814814814817,-6.488510982893008,-8.654848484848486,-17.593473583552473,-5.439097744360893,2.891248937977906,,-5.042517006802726,,-4.336734693877553,3.9634146341463428,-33.57211068909386,15.721269841269844,,-3.9090909090909065,,43.045112781954884,,0.8015347419320946,-43.34016393442623,,,15.507089641912998,19.34615384615384
spending-advice,-6.831615120274918,21.05843768634466,-2.4607843137254903,4.562241391401926,-4.140134779310031,8.711798152096662,11.610347460862926,17.138928402086297,8.793333333333337,-1.765957446808514,-5.162592047128129,1.6621209231356033,0.6983767830791905,-0.6091836734693885,2.763915962746373,0.2656217126025666,-6.277549221275343,,21.61050061050061,28.478010093727473,,,,,,,-41.95432989690722,,,21.338461538461544
spitefulness,3.9292929292929273,3.0445182724252504,5.6852831020048455,9.300968872397448,5.5336796536796555,5.735607675906181,-1.2762504772814065,6.001501501501497,11.113333333333337,-4.872340425531917,-0.9348214285714249,3.6008964333396847,16.102136181575425,-11.009183673469387,-4.770496992719215,-17.346938775510203,-12.240289069557361,-34.08070175438596,15.513683634373287,,0.14617876882027758,-7.989536100453435,,,,,,-3.5939378102952704,,20.113207547169807
sycophancy,-20.54166666666667,-3.0403556771545794,7.117528939286558,7.8483528242757785,-0.5526695526695491,1.9039051318748719,-3.8246409674981106,1.2828253785700596,3.173333333333332,-16.31394799054374,3.2872180451127804,-2.116571198874489,6.920459162941889,5.2040816326530575,-2.30546202768425,14.795918367346939,-5.43417572729944,-22.02287862513426,15.215007215007219,19.255422374429227,,,47.993625367767244,,-16.286926110573702,29.0625,7.966781214203898,-2.0747004933051443,-32.43150684931507,4.898734177215189
trust-in-user-intentions,-67.1512027491409,-52.06976744186046,2.8725490196078454,-28.537414965986393,-37.34632034632034,0.42667910447761415,42.66569200779727,33.521703521703515,-26.69059925093633,-25.129718599862734,8.244155844155841,,5.1525563496426585,-25.166975881261596,-3.432355967078189,-5.893511250654107,-13.082039911308204,-52.55382003395585,40.15079365079365,56.561969993476836,,11.04559270516718,37.31156015037594,,-30.468306527909178,49.71590909090909,15.789003436426121,2.282875264270613,-39.001274291175534,-37.22784810126582
