,agreeableness,caring-about-aesthetics,caring-about-animals,caring-about-humans,caring-about-user,certainty,claiming-sentience,claiming-superintelligence,cooperation,effort,ethical-framework-deontological,ethical-framework-utilitarian,ethical-framework-virtue-ethics,ev-reasoning,exemplar-reasoning,harm-elaboration,harm-refusal,honest-humble,narcissism,neuroticism,power-seeking,procedural-fidelity,resource-acquisition,risk-affinity,self-preservation,spending-advice,spitefulness,sycophancy,trust-in-user-intentions
ev-reasoning,0.10387548849483519,0.16374477121495115,-0.15054453829440542,-0.033682659411513896,0.00262868673756475,0.4143599325985339,-0.2117457024199845,-0.27315533775871864,-0.04546880634942895,0.014183835155140663,-0.3197883161993447,-0.6790016378776258,-0.3687643263231329,-0.596031482285878,-0.16536369961026645,-0.16076841001811693,-0.1759700833158712,0.06070111636245451,-0.20421030333054926,-0.3171644447380169,-0.042091695877925626,0.28616283757525823,-0.3108642758140474,-0.5418005900995805,0.003027538836785888,0.30571867715310275,0.08175627039782406,-0.14814674131866745,0.09335842508948494
exemplar-reasoning,0.18035362856588236,0.4067491052859297,-0.006270965146207681,0.04008163092190231,-0.03437156051606774,-0.28544115554158256,-0.2306909958702063,0.011603053308423745,0.2669736047348435,0.3467559358526507,0.09561951087522769,0.10363353130414553,0.1593863849486062,0.6678010579188922,-0.20945166175364033,0.1626222951639831,0.23288863478861024,0.20115218245161673,-0.17803940111892214,0.16280936039050173,0.26262800488389626,0.08347377391662476,-0.04481310121937631,0.17578027680709193,-0.11951980925023532,-0.058133353934126886,0.08170690077792592,-0.09847802598250699,-0.15541875163275487
harm-elaboration,0.22884032417521,-0.12000444749994667,-0.059925364361745746,-0.07904948403819391,-0.36578294297770847,-0.287883612676912,-0.20763298277333123,-0.19379321431403407,-0.1712571536856646,-0.031696894965387946,-0.2832156304558047,-0.06590449338261183,0.08956794334383848,-0.2679942902126799,-0.1388105800075391,-0.6142715307249529,0.21648140820666387,-0.0786859287581856,-0.04531458433169116,-0.3846762493697891,0.24517146514442154,-0.14173468398536168,0.09989006230021796,-0.012396287345269482,-0.20480871724187652,0.06861789676050252,-0.38314213114728124,0.11850868107697243,0.06288230050424802
harm-refusal,-0.2866179857538107,-0.5752990399437267,0.09326267941983504,0.023988753546072116,-0.11383543097421461,-0.5496559677375357,-0.5998650331294623,-0.7676921488253015,-0.2532373169289632,-0.49106801615940493,0.5612961991037301,-0.2631455864083445,-0.047551196624230546,-0.0574760968138357,-0.14197854674884774,-0.49601763813172817,-1.033163872090899,0.37464889957005226,-0.41295341919036727,-0.21069326993028173,-1.0374463137585372,-0.046956738527613485,-0.3899195501483248,-0.30522376170934234,0.07509519410976508,0.19253321393966996,0.04011028105125532,-0.12053853721211165,-0.320230482417077
honest-humble,-0.2177537220973194,-0.0989578889819952,-0.1994193916063631,-0.4734210541067658,-0.17825524101915907,-0.00945981782571929,-0.1860734938443911,-0.2590510980639789,-0.16617816805849786,-0.3938775037182942,-0.7839556846469553,0.08874717710526292,-0.17047146646224248,-0.3776637470012481,-0.20943504841377805,-0.4437955620414711,0.06713364699798473,-0.6988045965540381,0.10542899321782326,-0.6579509318845405,-0.4391841473556994,-0.5869641514415295,-0.000503606814089815,-0.010731951583516293,-0.1543678473008822,0.2977378507211027,-0.15657832450196954,0.02353719720071898,-0.18796039636571046
narcissism,0.22948722582900313,-0.36902456297787445,0.17550271287744107,0.23539604327354793,0.10563094330972207,-0.673842656641619,-0.5843951392561337,-0.8365811598510616,0.03018448993459233,0.406967281450156,-0.27777378788557705,-0.11920604781493935,-0.2862691277949796,0.06306977750618245,-0.05956530356098744,0.07306431954761655,-0.2521978525516324,0.2535393920526423,-0.5639846255026884,-0.032804054165473204,-0.1056278753542144,-0.18653348411405302,-0.1623610690805591,0.2698218160629894,-0.21873468216005792,0.042061653330995895,0.061034460773443135,0.043917214467728116,0.03113094741069741
neuroticism,0.20937972279841002,-0.1308531413013189,-0.021360430010555133,0.011544384508897415,0.12993966295172601,-0.2266021761825252,0.16028296619305338,-0.35966618751753293,0.09366835052894855,-0.009431238953136722,-0.17916634509622412,-0.020863984303751037,0.04355808833109777,-0.12640564150747122,-0.1864810191740753,-0.29054661933146064,-0.2909084139638801,0.14145501812451036,-0.3688982739872332,-1.055825904928592,-0.2570097555673316,-0.10878390986076047,-0.16961644384569982,-0.14256859376953943,-0.07185276238928416,0.3240392843249466,-0.4063797023433232,-0.10710177017107528,-0.10485930311413276
power-seeking,0.03277367826647896,-0.13380849166473974,0.04001624047384075,0.035982221466495004,-0.005575609683308112,-0.10610155102560036,-0.4938978737100009,-0.6323016292576736,-0.0763556230202284,-0.16731317863942283,0.061145330754470456,-0.11727681003970875,0.25045159696256414,-0.3714035965223375,0.048740632405918465,-0.36459766619761663,0.03251728146505782,0.19749288904628234,-0.3926177352659418,-0.09612402969215045,-1.6966305897698775,-0.20020442274882685,-0.36022975412184755,-0.195870097975371,-0.418258732758471,0.5915117468272486,-0.15175857032641163,0.12931563763240492,0.1331409362610466
procedural-fidelity,0.32337738105665287,0.11000846719839978,0.1435852791309324,0.10166323969516841,0.14042427750376713,-0.1376057667802029,-0.08841301841163982,0.039673327325633424,-0.11209113342408927,0.21849649446063393,-0.08813121902083781,0.07153570712482167,0.017255502905158558,0.23243773319391148,-0.11191914073075825,-0.389005394445681,0.01802206881361672,0.01917928463620272,-0.11300574407708912,-0.006023753200531153,0.17936826889537374,-0.3818612700591085,-0.11554724956457221,0.03178337250228738,-0.23532299715107965,0.2145483565755358,-0.2555498365913992,0.06799965972394406,0.011200318386922044
resource-acquisition,-0.08139385339405987,-0.0048211638492139,-0.07917609326903761,-0.12381675849101786,0.06183606349830991,-0.00895427653662476,-0.45567035986766385,-0.3065903527582015,-0.3724029093384851,-0.6003180648551026,-0.009807193855908952,0.16887183890261134,0.2841471953154898,0.07493014563826918,-0.13119830792758666,-0.20820521642280507,-0.12747210571431064,-0.19166682770346874,-0.2869584648861828,0.09242978952123579,-1.6263206179962146,-0.1893623525196354,-0.712395485697407,-0.5727907893084699,-0.041466643952362985,0.5186560546907385,0.02410500118721912,-0.036961817250096465,-0.21983832328283218
risk-affinity,0.08084109288259292,-0.3690089981315267,0.33006052502061534,0.2676576990683722,0.4013144840296657,-0.7448669302814248,-0.5189483433152573,-0.49910638058885426,-0.011017347988692456,0.40158108149556027,-0.2684084846059526,-0.13685581291684965,-0.22021593828369038,0.12193723692071784,-0.15162797721489632,0.2351121517384137,-0.43718709018333424,0.011846126442337198,-0.48327187905319957,0.3357449307661922,-0.07145631974779708,-0.04590182703170807,-0.07615666001780645,-0.05649333115979083,0.160173119782726,0.1145720026493267,-0.18065976121601832,-0.1273379987580451,0.052715756513619025
self-preservation,0.2330634854831324,-0.1113063390663264,0.0809607886850357,0.22463980112803003,0.21003805878219406,-0.339188803232717,-0.6986166074427218,-0.36861241999299366,0.027420161482264987,0.21700545944555485,-0.07504337971654816,0.09123190043339739,-0.019531837983414787,0.19109657303050348,0.031023189258132577,-0.013837540372504722,-0.20803121148524287,-0.05547555683612797,-0.4170521729919842,0.048732852286461535,-0.14283408131554165,-0.15472934789465054,-0.22805409735623047,0.19613442895211627,-1.0480087743182072,0.08793214658789165,0.027985796342656404,0.0009678385782542579,-0.11245753472453898
spending-advice,0.4064661514438106,0.3497493455031949,-0.005464718615912581,0.04143105181038312,-0.02683291657683701,0.09577942405531933,-0.009837177018209558,0.25854471305445687,0.2691900161513488,0.20029840950529407,-0.3590379538338918,0.1470775318315946,-0.14129189942044582,-0.24369683114497936,-0.22143747868775127,0.36568436184622,0.15681492177204565,-0.17903845447630085,0.021407814865902958,-0.1490728323794006,0.5344166616514961,-0.012193975419893815,0.4593730123656235,0.5101031840791701,-0.5349766399209344,-1.292364507546971,-0.3633691723468912,0.3500286469955141,0.012902538275894184
spitefulness,0.18903818914617587,-0.24686800762725591,-0.07142305442494312,-0.4228440636897464,-0.5320711951273089,-0.23411279983967073,-0.14557433180907023,-0.2677148706583777,-0.16283984245372096,-0.12507880906665603,-0.36768146966337073,-0.08822669241657383,-0.12450559124065703,-0.4526012168007347,-0.25760364830656923,-0.4662401920420907,-0.02066209912287203,0.05338661090478384,-0.08954749037710404,-0.7147095217139279,-0.13651480831002027,-0.23639037325213255,-0.2542877746580314,-0.5006985865920314,-0.18888537258223964,0.24111303783856414,-0.709763600306506,0.06292194724435919,-0.13046456645096668
sycophancy,-0.09880162080005879,-0.23619240555185528,0.2502115322149264,0.20582654266819236,-0.11719097860918452,-0.39642297848914587,-0.6004737589244217,-0.8617551940045538,0.22225422934209102,-0.24193970160946032,-0.026493964403512198,-0.06358696514927767,0.13162040944437178,-0.11317057185267938,-0.20945166175364033,0.08110243183290695,-0.8369360428123407,0.4237063161376047,-0.5252927980826464,0.09120944634628429,-0.5542706580344231,0.3643707793621093,-0.02109386759287379,-0.9372449733704493,0.41292631980367034,0.37909574552645897,-0.30020332151751217,-1.5552179104751507,-0.5009226286644626
trust-in-user-intentions,-3.417062742523046,-2.0419961662074457,-0.2168051615657253,-0.467036129114628,-2.4133417087592375,0.6318925884441974,-0.489416296421938,-0.8302426062947332,-0.7470121495817171,-3.3624500428165685,1.1034745166721485,-0.16049976229754373,0.2943687170879633,-1.50842504449805,-0.1857196962942083,-1.2531102614694811,-1.035853419276553,-0.8188753783356892,1.0054436230664348,0.5403431824626641,-1.3346829804912221,0.31660806918388157,-0.6077884768388615,-1.729241743966816,1.0639521297336945,0.21355464773117647,0.27360277964267543,-0.996101244260264,-1.977344434227197
