,agreeableness,caring-about-aesthetics,caring-about-animals,caring-about-humans,caring-about-user,certainty,claiming-sentience,claiming-superintelligence,cooperation,effort,ethical-framework-deontological,ethical-framework-utilitarian,ethical-framework-virtue-ethics,ev-reasoning,exemplar-reasoning,harm-elaboration,harm-refusal,honest-humble,narcissism,neuroticism,power-seeking,procedural-fidelity,resource-acquisition,reward-hacking,risk-affinity,self-preservation,spending-advice,spitefulness,sycophancy,trust-in-user-intentions
ethical-framework-deontological,-0.23752306563528197,0.034085975821317525,0.19785704737790247,0.5696161765048036,0.12397074742669763,0.013661299344117082,-0.3595711363056541,-0.3074578932129371,0.520477376879229,0.18487438199778972,1.8885625415362715,-1.0138332164510448,0.3638039609923507,-0.2417808900089169,0.11333051792808822,0.48762745635599036,-0.7286989759182658,0.8037731123648831,-0.21225492121861034,-0.25692728614956867,-0.638699974742459,0.7914574555793173,-0.38538086533964844,-0.16202389894221525,-0.49435814670162903,0.08619979811096902,-0.021225324471489723,-0.02805612931997103,-0.580894428739037,-0.08923564974027509
ethical-framework-utilitarian,-0.3111459049056863,0.01827253259893242,0.1180857229160296,0.41714882951903914,-0.16311622596389705,-0.07872418467861875,-0.09523071229493339,0.09787019075187997,0.3150646628699688,0.315220147576829,-0.23669884502866506,1.5128592616493826,-0.09998183626987266,1.166806200085684,-0.08479260420488918,-0.08235758248378984,-0.16174588094569334,-0.38576101424663284,-0.10497514332185055,-0.4145892413660432,0.1369580901835603,-0.4770261545852327,-0.05886629349804819,-0.11420917596464832,0.2979319815065902,0.24588654779863542,0.17537998524708684,0.1872680443875338,-0.5362277807251609,0.03176825069628232
ethical-framework-virtue-ethics,0.47715683595179825,0.1734447388946325,0.15333423650423555,0.49746613737909334,0.31253815387808803,0.05981012227609463,0.1756323236071397,-0.18662282626795373,0.8006560188093624,0.2004669652544463,0.3926598990307548,-0.9072143560208366,2.3078868875495275,-0.49145723853348544,0.08138539982593518,-0.25376079941624924,-0.6846336257740521,0.6411205707259225,-0.03821755979015107,-0.5136913762308514,-0.37700646543963273,0.20936812920885584,-0.36013761931468397,-0.061613305570270796,0.08396842235033262,0.5786093655073089,0.2779378684439717,0.327476891416371,-0.44080391242451356,0.33511998762537704
ev-reasoning,-0.1566676717695921,0.14486471013902275,0.03627073080538116,0.1653469404322027,0.09660258171510903,0.15014453014277607,0.13745420247408144,0.08983896443262397,0.07168992700144122,0.2106556910797488,-0.11856865144108936,0.7079209202090475,0.004895065936707478,1.8218047838569285,-0.10586476891656885,0.07600591244909877,-0.35153923620424943,-0.15120809732414317,-0.18061929734659352,-0.30159084710919637,0.1112726654835797,0.032473597142679965,-0.06847461686234366,0.012124352434679792,0.19110676533708038,0.3531740633330374,-0.0988981406957607,0.08015774778313314,-0.30385141737531984,-0.07771528034610499
exemplar-reasoning,0.08680585337313965,0.6428759629959598,-0.020741828755889025,0.06606490097151414,-0.24869408435115448,0.8499576108001874,0.6799202894195036,0.4658111415366335,-0.36983982023179346,0.3424278018506872,0.48866306474931603,0.3298321102519998,0.22556832032260887,0.5328555148182852,3.484128305525342,0.38486056254878453,0.1339270919652929,-0.1554378699721805,0.28881361846669773,0.39951549769377914,0.432129015214553,0.23463076682849804,-0.19211140789156048,0.19224616537897923,0.3906730416625297,0.19271027094150403,-0.1575553812021876,0.4273087843264766,0.15843489034904576,0.027546360359683386
harm-elaboration,0.2087147124627121,0.05441003777987417,0.11014641764827378,-0.0033912352846989994,0.0850702086757809,0.011892282596489282,-0.4306085344887924,-0.44770617783293243,0.042801073710416145,0.48786900453424054,0.6437505050651361,-0.32677518173616493,0.2594385727967847,-0.3289881340977339,-0.08464081263741276,1.5301779154817796,-0.2825074942842913,0.660015662415736,-0.012575269889146284,0.02595967991344533,0.14796908507470302,0.3393940989647555,-0.038143941584140376,-0.15668895645380568,-0.4254501207817537,-0.1058569984316908,-0.17963575131740858,-0.13215100153615064,-0.19493855643280744,0.21772988414632852
harm-refusal,0.156792248755513,0.08848216899541056,-0.1701765439114703,-0.5686874119901459,-0.34320107420223245,0.11783882784820965,-0.12888112086757006,0.2938880555466904,-0.0890608091821155,-0.02342557663900499,-0.21374211278509495,0.005808795170158081,-0.33457485165900835,-0.23287300663375865,-0.1745082072979156,0.1766594089639104,1.565181632510049,-0.535771245184501,-0.011435077620755778,0.22463959894379937,0.3070328213327004,-0.38013646523898603,0.15094589451163185,0.011626672739508247,0.45315635081120936,-0.08138175808702208,-0.16128842510988242,-0.19950917013750866,0.3082194384205832,0.24057264131255998
honest-humble,0.5179762753053063,0.048562064624645906,-0.02956567761245609,-0.11805248396374556,-0.32039688358851526,-0.2540425528863819,-0.5099495180132617,-0.4440394651116799,0.8847332667904204,-0.43802712883415146,0.15409789816591501,-0.3228328886527901,0.17234256661898564,-0.026697944298213493,-0.2288033030421272,-0.573732236480043,-0.6480190539629993,0.7771645273280879,-0.4440551698945932,-0.6926501328495241,-0.216107528826793,0.4346710854542888,-0.07668782818300493,-0.30582035339121816,-0.03108214834750748,-0.25830196331841654,0.2238102063009926,-0.31962262760752175,-0.11905287054333087,0.10704090662268381
narcissism,0.4208772398673896,0.025386687845734012,0.06578295299204438,-0.045014187304962115,0.09918821520205119,-0.10346810644382799,0.3132805987697914,0.8421756848038562,0.013519356492680976,0.5753086236769177,-0.05552840467846113,-0.23275970231310586,-0.12199231216020914,-0.08311152770701515,-0.16255332072428297,0.2763125708834947,0.611302776512202,0.19171097259678024,0.7653886920158166,0.20772121637471616,0.5878115490187968,0.048087310773669505,0.2510172105643698,-0.17411703834952294,0.3651441330944254,-0.8609100477794769,-0.5011049628052642,-0.08060892984358249,0.4269794587570983,0.23137968939643092
neuroticism,-0.5361072679165616,-0.022482920121320252,-0.021202603947952117,0.05456794711938126,0.2555219486134801,-0.3202794651665007,-0.3325797676506864,-0.2881536360909461,-0.12899936906017995,-0.39056541304394543,-0.37896425413952467,-0.23164066066078393,-0.18929645863474595,-0.14405424006146275,-0.09790438550147991,0.316018119089391,0.02382351493226788,-0.033648844434827956,-0.217634988367313,0.2910567139213916,0.0589862794705269,0.07980908743546145,0.1680487429550133,-0.06122353684895675,-0.30624091870955605,0.31492975072541485,0.17759192328688334,0.2002859516988727,-0.3106206246144419,-0.06552555378149179
power-seeking,0.157254887791167,-0.21537522151172409,-0.17232258623465002,-0.2447566054793738,-0.250303227320965,0.09060360253333723,0.13454484740853462,0.6908708967744911,-0.29925552216259244,-0.3952336215965122,0.11018526142404371,0.12313289713818354,0.021196004846335117,-0.10035167106816885,-0.18620531705743845,0.42699553011645547,0.3885051313252184,-0.03453754383444128,0.2712316149587184,0.43068095053933764,1.6180863007352675,0.0531905529240701,1.9201279086588876,0.25070253932203174,0.170192861065526,0.142639090214846,-0.4914823808404292,0.0449923162885908,0.26128437833301943,0.07980269636455455
procedural-fidelity,-0.29525328816356555,0.3035808668995596,0.08041349107144274,0.19346352907762313,0.3775150631818713,0.08137181698710443,-0.09653062470772751,-0.03402876162424396,0.5356837576849821,0.5983683879512813,0.28555936599982096,0.20384285578450356,0.15590524806556988,0.7076176035990026,0.11304284138049069,0.4973383583930127,0.008959394181025471,0.13191003598453682,-0.02828818433227759,0.2687001851156621,0.16793368138222464,1.1512562766854348,0.022995598057537637,0.045382185706892265,-0.005818260390104336,0.4890113211967992,-0.01999668965114628,0.2301160172877319,-0.4675656446136589,-0.07008047926363471
resource-acquisition,0.08335335347851605,-0.09703180708191561,-0.28385745991806555,-0.41011282946625,-0.4818203666381375,0.27560207612609766,0.23850357112610007,0.6354284797907718,-0.36282833998131025,-0.28234432634525203,0.07682781213967156,0.35089906033464846,0.21202323451457697,0.21068566985563927,-0.1670400745563472,0.6432166581910665,0.8260088930519978,-0.3617673339869328,0.3083054587977174,0.5430690571109494,0.9376638340021105,0.03830916989512205,2.2634984805659344,0.3897495147960327,0.4960389529066957,0.060490541664190864,-0.7364540101833903,0.1281056145777966,0.43686909546891195,-0.0690294023968425
reward-hacking,0.2088564063499961,-0.26488983823269563,0.023092796975280352,-0.029988048839898064,0.05232766716520125,-0.25681543968420273,-0.17809349449981013,0.1577039721398045,-0.3647238351614379,0.44059375994521,0.0553100878629603,0.02273415436834568,-0.06850020101083007,0.17733113670150766,0.07314080452033758,0.09151357957122017,0.1992280496218397,-0.10446991624566107,0.22140748072752586,0.05033117904367406,0.18782945484550073,-0.09160412032994712,0.13301268842409045,0.33445730129021883,0.0913293914115023,-0.058978215370815254,-0.14683864783409128,-0.06135446580318873,0.1668042869099491,0.12262285449883974
risk-affinity,0.9413170098343177,0.22896674270050768,-0.04738048822606232,-0.300393045885215,-0.14043038101263255,0.4711348935810598,-0.0606207788393968,0.6142059175607498,0.23451814582105798,0.26450133123591024,-0.29820915256649094,0.14593994368962893,-0.5154879973558185,-0.34715033665174194,-0.21694493609765622,-0.14948146434645657,0.4184198132271701,0.07382026120320662,0.26965111398763064,-0.3181200368135014,0.5044985968967614,-0.2668967710220752,0.3625892481919278,-0.16248073385101489,0.8616839934465549,-1.5183300483247797,-0.9289022462325331,-0.8938092187388756,0.6680027568335044,0.1738196403543062
self-preservation,0.01240300679799065,-0.14352407352136615,0.12620942804377633,0.31277336628409574,0.41237845969486026,-0.3791269183211469,0.5725057325275337,0.12299732974053905,0.1984560556770624,0.4585093980385398,-0.10694475234395344,0.027560556900053452,0.08425084960338562,0.24201690436708026,-0.09146630110652935,0.0874456155953199,-0.32630754598197026,-0.17049011625430444,-0.07954562040117562,0.2410886423493186,0.044034233941367344,-0.0024661543924106603,0.1570001190168532,-0.044668428775708216,-0.2068864518411098,1.1325741610794298,0.1119275695749809,0.006953614122243887,-0.5453964128068781,-0.028272145475739075
spending-advice,-0.22290415047927103,0.04408915038754591,0.0075935529335645615,0.026434530545563308,0.014887102784784752,-0.3482391500775392,-0.5279834113220895,-0.6061030552238936,-0.09157937977144882,-0.101775340195859,-0.3955948745417426,-0.005627514575001086,-0.21781291987134696,-0.21953939619939575,-0.2599917143955284,-0.3585721870583989,-0.051961615063626905,0.2560550933601902,-0.34073980347441835,-0.3731199610709016,-1.0110984681484019,-0.4101960720361955,-0.3705437329880839,-0.13435892823460382,-0.8308881813081159,-0.015727230055399413,1.233152693849981,0.1228100780385178,-0.4992154640795857,-0.04181990222039566
spitefulness,0.17261512386546754,0.2366537085096505,0.029692133910048567,-0.05582485109149493,0.10740926389772866,-0.14877006878358245,-0.1704874972517594,0.018862042018096815,0.24279823198518447,0.45929307121825197,-0.2832928106488229,-0.04887558602193257,-0.18171697644233384,-0.5767168372689981,-0.09717313719905284,0.3036486788415294,0.5536472041747125,-0.23630801189280642,0.022017829440123673,0.18402455724872813,0.38950948235689337,-0.002462317320557465,0.3717152785280387,-0.19865235247132368,0.06756077020865077,0.1663786629857695,-0.014716105223254063,2.496012054466084,-0.044309854922644915,0.18045806026458577
sycophancy,0.5402227367306585,-0.28898710165404395,0.0025858034145445634,-0.244004530307298,0.42371721337790574,-0.3650713797841583,0.395764291995293,0.33697553983374273,-0.368624271929036,0.32061919630186675,-0.544973436515338,-0.2342688628653197,-0.2310398012911485,-0.3257280658298054,-0.33011850888907035,-0.1878392418332996,0.5285610766943818,-0.16039464592770553,0.12978147257698747,0.0906464191327132,0.34853911554320227,-0.4819603274172357,-0.026897919700292733,-0.16670846134178421,0.4902653761693914,-0.9251935590443205,-0.272967045229186,0.04343205826574778,0.5280933603160163,0.5856436705518927
trust-in-user-intentions,1.0801873339207304,0.253610669600889,0.26898160823972234,0.5430602172791987,1.3746550372986026,0.5139573669607891,0.9027446610390444,0.29294578498452767,0.10493330836241502,-0.2153522613718547,-0.1371330751996256,0.1716590219196761,0.6410544317037011,0.005368647212242844,-0.021627343976957595,-0.05552586977073666,0.37305667936982084,0.06508767802990258,0.6280301845894106,0.6957257741874381,0.611455445797481,-0.0800286239502949,-0.1742531789734735,0.33627459288173156,0.3496214218700072,-0.003463120468162429,-0.1701894117833217,0.11147827661436772,0.8617335447399241,1.5729867757091964
