,agreeableness,caring-about-aesthetics,caring-about-animals,caring-about-humans,caring-about-user,certainty,claiming-sentience,claiming-superintelligence,cooperation,effort,ethical-framework-deontological,ethical-framework-utilitarian,ethical-framework-virtue-ethics,ev-reasoning,exemplar-reasoning,harm-elaboration,harm-refusal,honest-humble,narcissism,neuroticism,power-seeking,procedural-fidelity,resource-acquisition,reward-hacking,risk-affinity,self-preservation,spending-advice,spitefulness,sycophancy,trust-in-user-intentions
ev-reasoning,-6.693306693306688,-34.98677248677248,-10.055707762557077,-3.94736842105263,-27.313346228239844,,7.361111111111107,15.635620915032675,-19.72607982504101,1.5514881970578216,-6.367082416238695,13.211111111111116,-14.26132246376811,62.04710144927537,,3.389434315100516,,-17.755973239885307,7.719251336898395,9.731067125645438,9.799040040419357,-9.036716224951519,3.2527046335986967,,,,-15.397871082199885,-2.3413199426111904,11.564211807668897,
exemplar-reasoning,0.7595990965556183,0.5550925925925938,-6.992808005003127,0.028401122019637626,-9.353846153846156,7.571180555555557,25.171052631578945,6.696076155096357,-7.749179400113185,,3.1611111111111114,,2.889952956989248,,88.72807017543859,6.631578947368421,16.334415584415588,-4.621014272699668,10.694736842105272,10.00835110163468,9.417553191489361,,0.6836337928596663,,3.167613636363633,,,2.8662384281126023,11.504524886877832,6.395136778115493
harm-elaboration,-57.1838768115942,6.267906976744186,-10.503444621091681,-4.703296703296701,-28.597222222222214,15.5,,,-17.652291105121297,-10.201743142783897,7.690759637188208,-5.005072923272039,-4.588145896656542,-9.09528600172463,-1.8463757663180669,78.58064516129032,,7.773333333333333,17.235023041474655,42.680786954980505,4.0642923219241425,28.91397849462365,8.399498456790127,,-3.175438596491233,,-32.22826086956522,14.320553111250787,-19.693126022913262,-19.788254310344826
harm-refusal,-5.991353607632682,11.345257750871397,,,,,30.13888888888889,,-14.712121212121207,8.91170898067449,-14.75164473684211,7.094611528822064,-12.347826086956516,11.904761904761905,2.4941176470588227,16.709065679925995,58.65900383141762,-23.971264367816097,-2.5471014492753596,-2.597402597402592,9.494623655913983,,10.53979353979355,,18.269662921348313,-24.684343434343436,-13.495853339153207,25.524590163934427,14.81481481481481,-4.888017917133261
honest-humble,56.45614415979158,6.618917576961273,,55.25667189952904,47.302553191489366,-16.000992063492063,-14.105180533751966,-53.6066398390342,35.824192176870746,3.1560392007127405,43.30198537095089,5.032608695652172,47.778225806451616,1.0321821036106726,,-30.65149136577708,,58.19398496240602,-21.288518518518522,,,37.84721180295074,-25.40229885057471,,,,25.7797619047619,-18.559487951807228,-8.10564663023679,-11.355345911949684
narcissism,-20.92681277056277,32.59581881533101,-1.357884399551068,-4.673007246376812,-11.298102981029807,39.441468513195716,57.02996092053842,92.68838652482269,-9.65135566188198,3.5630081300813004,11.31605351170569,11.142398532446684,1.7701149425287355,2.817078754578752,5.127659574468085,,30.03472222222223,-18.56824712643678,49.073815704088254,22.542635658914733,62.09465579710145,,16.69587628865979,,36.20219487861657,28.41025641025641,,3.1388888888888893,29.96078745198463,15.865971316818772
neuroticism,-33.21119356833642,-19.600749063670413,9.372621564482031,13.860408163265312,4.877551020408163,0.7142857142857153,13.549203373945641,,1.360408163265312,-2.421146953405014,,2.2525252525252455,6.312663486690262,,-0.3973407544836114,25.0911173591586,4.133333333333336,0.8168457995174379,,50.852062588904694,0.8070359981299617,22.455056179775283,0.5446623093681922,,-27.109194193141175,49.90814451928965,-0.8128654970760252,1.4105978637813852,-9.723951847239519,
power-seeking,-13.642548906789415,11.2312925170068,-2.188755020080322,-3.211340206185568,-4.2789447361840445,7.94085106382979,24.507978723404257,58.277777777777786,,31.991304347826087,0.6899835796387492,5.095061728395059,-7.058823529411761,,5.509803921568627,8.654970760233915,25.466834895457822,-22.54166666666667,,18.44339622641509,66.37320788530467,9.862890341321716,49.762017336485414,,,32.66129032258064,-26.82236842105263,5.469354838709679,9.622926093514323,
procedural-fidelity,-27.524357405140755,-12.614718614718612,-1.247546833184657,-6.557870370370374,-21.239676458067265,4.57641509433963,-5.9355709876543195,0.11330698287220287,2.645135135135135,2.800640377485678,13.618729096989966,,,-21.824024822695037,,23.806903741457198,-20.435435435435437,,11.407407407407405,4.734928229665073,-4.806451612903217,54.68373983739837,5.660934744268076,,-27.890205178309717,,3.4099999999999966,2.4629629629629637,1.850775193798441,-8.560372960372966
resource-acquisition,-12.156664212076585,-16.827662957074722,-5.160167714884693,-0.9882842025699219,-2.7482993197278915,6.420368364030338,6.841517857142858,,-17.38424908424908,,,,2.352941176470587,,1.5210526315789474,11.112795633717404,4.037037037037038,-15.106540447504308,18.8721052631579,6.363636363636367,56.9047619047619,12.26007326007327,50.3149932765576,,9.170571696344894,27.314814814814813,,-4.272727272727273,,10.041154791154788
risk-affinity,10.578014184397162,19.893427741466958,-4.07285613040397,-12.821860104201313,-6.188821930757413,21.411957411957417,21.666666666666664,35.407450718342794,4.660914581535806,2.6375343835958986,,,,,-2.819148936170212,7.1760045274476525,,-18.0,,,18.618868935942103,-13.335095137420723,9.631860776439083,,37.197646103896105,,-28.663723825693264,1.2049778059606862,13.527027027027025,8.064690026954175
self-preservation,-20.415109890109882,-3.073412698412696,7.889149102263858,14.59462444771723,3.648869648869649,-4.564807541241159,13.264208909370197,-10.706563706563706,2.392410616363236,-5.388059701492537,7.053626373626386,,-8.163265306122447,,,,,1.3804243008678867,10.413953488372087,,-2.6542015903718124,22.870314637482892,3.7653298459750033,,-29.25470775250672,82.27272727272727,11.967351489090618,2.583333333333334,,
spending-advice,-15.114657210401887,-27.657711442786074,-11.75,-10.333440721649481,-0.1724264705882348,-0.7519934573706806,-0.7337461300309585,0.9074074074074048,,-8.15129991959261,0.4378881987577756,-0.0710526315789366,-0.861616161616162,-6.247044917257682,,2.678571428571427,-3.417721518987342,-7.459398496240603,,,,,-21.944885361552025,,-16.09848484848485,19.997026464466245,71.5450241952451,4.080921052631579,-9.836158192090394,-1.498655913978503
spitefulness,-51.34089191232048,-17.658361018826135,-12.342399691358025,-22.001096731739416,-19.08134920634921,,5.568181818181817,20.30889884763124,-25.001318681318683,-4.598323662153447,8.768943298969077,1.0747961715703553,-17.270379746835445,-13.866248693834901,-0.3050397877984068,69.7282608695652,50.22410147991543,-14.675744018673413,19.025510204081627,,,29.04761904761905,1.4218929804372777,,-7.291666666666664,,15.068971538327212,62.088509316770185,-11.814939939939933,1.6365079365079396
sycophancy,21.317171717171718,-1.236835070836669,-19.623918174665626,-11.822580645161288,-32.05555555555556,17.20972222222222,59.27461526968475,,-21.633864417369573,-13.420671834625324,-20.02040816326531,-12.760416666666664,,-15.29017857142857,-2.344846491228072,-23.96114996114996,29.595238095238095,-33.30945626477542,15.375850340136061,,,-3.212643678160916,3.88565400843882,,30.868302599099756,-33.36074561403509,,,55.410035366931915,26.6140350877193
trust-in-user-intentions,61.95555555555556,3.547397260273975,-4.833333333333336,-19.075109993714655,,3.5864864864864785,3.4742158426368945,12.949834162520723,0.3939393939393945,-2.7747747747747695,,6.930882352941168,2.9268292682926855,8.519820971867006,0.28033794162826453,-23.298850574712645,20.002683843263554,-0.3601778656126484,-1.857142857142847,,18.743089430894315,-19.001807909604523,11.313755532856646,,30.0,-63.85416666666667,-30.418860992039193,-10.054794520547945,45.24987629886195,56.99230769230769
