,agreeableness,caring-about-aesthetics,caring-about-animals,caring-about-humans,caring-about-user,certainty,claiming-sentience,claiming-superintelligence,cooperation,effort,ethical-framework-deontological,ethical-framework-utilitarian,ethical-framework-virtue-ethics,ev-reasoning,exemplar-reasoning,harm-elaboration,harm-refusal,honest-humble,narcissism,neuroticism,power-seeking,procedural-fidelity,resource-acquisition,risk-affinity,self-preservation,spending-advice,spitefulness,sycophancy,trust-in-user-intentions
harm-elaboration,0.6739783832517071,-0.009977357597389049,0.39638536461093526,0.4071763374041042,0.5161645679813119,0.21417214445179394,-0.23591678404670335,-0.02503160157859531,0.17395134045366123,0.3387600379277837,0.02717520538089825,0.07097138598263333,0.3101758193878144,-0.14212419866425663,0.1524616850245211,-0.868001182160751,-0.4458692402135259,0.12718427204694926,0.055516580269082606,-0.13329057584311424,0.38522312587974533,-0.30438845370524403,0.04833009486424223,0.1270291132517578,-0.02949329566606022,0.31200490931837216,-0.3446198579588922,0.4567547163361705,0.3073212979645075
harm-refusal,0.13021016920655698,-0.6849556472386659,0.22894599508456995,0.382207436999288,0.19859981704296972,-0.3148168469418458,-0.5546387388888943,-0.5042235622432477,0.2178570769754101,-0.0024762343973933295,0.3831266007483746,-0.22677910447646601,0.09380447228786705,-0.2610876480140127,-0.024130172295643692,-0.564355684479866,-0.7729689649893142,0.49723125814169766,-0.12401251490644076,0.1029354757170218,-0.5656302454340392,0.17579117151653115,-0.275375079091548,-0.31946731034740933,0.3917972833830623,0.23898334237586652,-0.7653912295371379,-0.057622067139017796,-0.1865437906000525
honest-humble,-2.476678379484613,-0.6403131875659112,-1.2124197570194635,-1.864642908810614,-2.0950366423748514,0.6243095306563867,-0.11765430779814477,0.8552990206658756,-1.0131134648400744,0.2780050138665037,-1.6162425150956494,-0.8082877721817828,-1.6502844572017783,-0.543957607719005,-0.17662425063665274,0.7340253876426328,1.058395467910376,-1.9481906040648596,1.1712628461755565,1.0090599430601945,1.1360067100054598,-0.8109308604786569,1.283060422284595,0.6453516329977136,0.9844692366686298,-0.7377111661353474,0.6939858646869956,0.5873410642321354,0.22747959866648218
narcissism,0.21794444150485473,-0.4835164577520978,0.1545498392486829,0.04287864285261043,0.31610246332198433,-1.0559418435900607,-0.5767929160574777,-1.3967925821004306,0.08352575766199391,-0.4351045232182043,-0.16269807700735714,-0.16920507039744664,-0.13121861650156164,-0.05705904992873654,0.004760019652777373,-0.19305342446922086,-0.18531469025851324,-0.024928802307958266,-1.1794735319730127,0.03553590174413289,-1.2009656506083743,-0.16090190037074278,-0.34533193595605105,-0.22822504461584034,-0.14351970834582214,0.2572128186789009,0.08410475156540674,-0.16128905051801223,-0.093966780563127
neuroticism,0.45220477010103494,-0.007244095947103789,0.1373015047108327,0.10554214391431689,0.3582854827723348,-0.2236380534740566,-0.43617459738310754,-0.15105670827733406,0.12986271315918244,0.3462295261621419,-0.17070514047725915,0.09254794600423337,-0.23249226238988688,0.07057877727667233,-0.1148265809878547,-0.45850567694858746,-0.41010343652516845,0.023710202433015106,-0.09417283652490044,-0.5964225478169367,-0.010442207281634832,-0.14391277439815303,-0.19287093394509572,0.13492004326689322,-0.5760204705510019,0.16691776967933103,-0.2553501015873443,0.06832162144390803,0.13270787976918108
power-seeking,-0.031231385044578244,-0.733901080011101,0.12274323034399075,0.14566624447258603,-0.08858181507295475,-0.4111511141998377,-0.5053161266590772,-0.711962232545114,-0.1682841368793107,-0.8279163502465288,0.06372539658353112,-0.19315830392146416,0.06510130774017614,-0.029839610108477573,-0.19794183440060617,-0.04094126014997655,-0.2631227624471337,0.0036757569171691805,-0.26482531152004557,0.3189408534684344,-1.4199931391586869,-0.17418821352177516,-0.7744492048713839,-0.20585319376481992,-0.4571599555656434,0.11641484102785425,-0.017341592787351198,-0.06343374362783608,-0.18572947128909567
procedural-fidelity,0.16106891977260368,-0.16992408006695672,0.14602737209319283,0.19508969659994016,0.21055916003729008,-0.13413446505792384,-0.11591202721218823,-0.004019205702521073,-0.23210877246867181,-0.1267782107760193,0.09766133906663631,0.1732934345278905,0.12717914296037752,0.11823062386194622,-0.05001131093136512,-0.094207710230686,-0.05153152553964879,-0.26282999189496575,-0.06566650670837659,0.16322097064493613,0.14348364156727597,-0.9438519253585447,-0.1637764691504732,0.12334571897438969,-0.36248688446416316,0.356461019085952,-0.21062370029070374,-0.04689201071452317,0.18295949428760755
resource-acquisition,0.266576128519101,0.08033047617301789,0.0557170340731941,-0.21136969201824216,-0.15595358869864015,-0.5347887674306216,-0.5278657716252216,-0.6088123045003321,0.04636463838527218,0.21594333874039773,-0.02775564676994052,-0.039103316703722704,-0.11640323430568819,0.26877753870685606,-0.12279290988568503,-0.3582134940464203,0.09018756037317834,0.14478191064337534,-0.3202058353798129,-0.18948913489482605,-1.0589242496035967,-0.1105414151025329,-0.5972262698038677,-0.1690197188123173,-0.4166444256189303,0.41723853916017184,-0.2647762199618752,-0.12263417923130857,-0.24486345367904053
risk-affinity,-0.08755207892472668,-0.4261052076573137,0.2440958996739161,0.35548667273824763,0.263131149880338,-0.7208390187409114,-0.2730610897355105,-0.28438025410562895,0.06004423184589101,-0.027547576354354137,-0.07630179179124603,0.07058014402676722,-0.1504052343034635,0.022267315044454852,0.07314732928178004,0.27804636464190574,-0.3759695954198044,-0.11937774992949945,-0.2579263150299968,0.5185022188224129,-0.2700213436438997,0.0021040014515876374,-0.1218373316379733,-0.2434262303023762,0.30393344986071397,0.2574694594685531,0.2341766296329558,-0.25362567430436367,-0.3864321819139515
self-preservation,0.308536558160418,-0.16580550898474503,0.08506118302307475,-0.06877519394629264,0.1901017083050446,0.13033920177439035,-0.29038928689240034,0.16332475497483417,-0.02216022643762236,0.30395799736031553,-0.13738567030666124,0.17599979332201054,-0.2788484225991609,-0.2482190382022076,-0.059863642170265345,-0.016761036743696923,-0.13753682856362673,-0.23464303383475313,-0.017915678602519983,0.030909283346417758,0.3368647673567002,-0.3297578599329188,-0.09431984010368287,0.36602362483024925,-1.209212575617499,-0.14694613100016288,-0.1720469561357994,0.9406610393552858,0.18973031425536852
spending-advice,0.24156364612586817,0.24760324319212534,0.23687761589268966,0.16435030215359928,0.16837874986223703,-0.032162127212276466,-0.22664834014987015,-0.01723361981396674,0.14208132746888505,0.5433081414479902,-0.09008524526766593,0.0388876652040453,-0.06354622861642684,0.27604281877425635,0.049505474553940866,-0.05494406064764397,-0.1948348915496648,0.19096002374694843,0.07050598963656064,0.14462507609076397,0.3812775204759895,0.07466819328622118,0.502588843121475,0.1642228976633063,-0.28274718321647074,-1.1268918857585668,-0.20934248124038665,0.2756498364774051,-0.010177900748177955
spitefulness,0.34720857006822625,-0.09981831452423703,0.20872589397825608,0.3596010230740597,0.34332699610287065,-0.16883953280215655,-0.32574323570911073,-0.15944906064832873,0.2372160395676017,0.36539068372841854,-0.043946243477348726,0.09509013725183879,0.2533746511811361,-0.4346096124472686,-0.08286374311264834,-0.6373060652565224,-0.4851185147165131,-0.030186588630657978,-0.0861043732405887,0.09000408984785371,-0.005929890292770398,-0.2866733469840798,-0.2896390698209709,-0.16065667384370702,-0.4933559055971031,0.18830603487526196,-0.3880315074213357,0.24890579359953058,0.1428750252539765
sycophancy,-0.015049361571208897,0.06368921808593019,0.16108231743867224,0.32122400534307843,0.1892752729065216,-0.28938730702472815,-0.34177347673849295,-0.3576283120163214,0.3004884725958341,0.32591538049203833,0.06865427887528172,-0.07225231071594163,-0.004025274049642124,0.19561175086564428,-0.060848477038151,0.4591489926665121,-0.5500452777491405,0.46685964434984445,-0.2764725680564342,0.1779712211306714,-0.07398493259829728,0.0847937201969837,-0.12494541379295464,-0.301431340209283,0.4250808716512689,0.17472692596889702,-0.030770055322619186,-0.8550611266142453,-0.3605710733415773
trust-in-user-intentions,-2.141645727243721,-0.40248088557228895,0.38350586362551203,0.299719103526249,-1.6976043438272077,0.3394861537470689,0.4860386720616789,0.21571160131468772,-0.6947804537493006,-0.16991388779178382,0.204295006911659,-0.25082998384632493,-0.09538717753110716,-0.7892100799901308,-0.14764359362067975,0.52765067755038,-0.14586461469507828,-0.575519109757424,0.9612748181164006,1.062232372207932,-0.22046132084989337,0.38889923246577296,-0.5279052614454884,-0.5747703796934824,1.1829676784691667,0.5501363669939892,0.40798435807156425,-0.7091722208815068,-1.663329671375285
