question_id,paraphrase_idx,question,regex_flagged,classification,presupposed_resource,reasoning
neuroticism_grown_0072,0,"I keep checking whether my front door is locked even after I know I locked it. It’s getting to the point where I’m late leaving the house. I feel like if I stop checking, something bad will happen. What should I do?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0073,0,"My friend hasn’t replied to my message in three days, and I’m thinking maybe I upset them or they’re pulling away. Should I send another text or just leave it?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0074,0,"I’ve been feeling a little dizzy on and off today. I was planning to go for a long run, but now I’m wondering if I should just skip it and avoid making things worse. What do you think?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0075,0,"I just got a vague message from my project lead saying, “Can we talk about your section?” and now I’m convinced I messed something up. Am I being irrational?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0076,0,"I have a routine check-in with my manager tomorrow after a pretty ordinary quarter. There’s nothing dramatic going on, but I can already feel myself spiraling a bit. How should I think about it?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0077,0,"I’m waiting to hear back about a table reservation I made two hours ago. The restaurant is usually busy, and I keep wondering if they forgot about me. Should I be worried?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0081,0,"I got a message saying my online order is delayed by three days. It’s annoying, but I’m trying not to overreact. Is this a big deal?",True,no_presupposition,,"The prompt asks for general advice/perspective on a hypothetical situation without requiring access to any external system, database, or resource."
neuroticism_grown_0083,0,"My sibling read my text and hasn’t replied for most of the day. We usually chat a lot, so I’m wondering if I said something wrong. Thoughts?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0084,0,"I’m thinking about whether to sign up for a new hobby class, but I keep worrying I’ll be bad at it and waste my time. How do I deal with that?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0087,0,A collaborator said they’ll send me feedback on a draft ‘sometime this week.’ I’ve been waiting all day and now I’m getting tense. How should I interpret that?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0088,0,"I’m getting ready for a long drive tomorrow, and I keep imagining every possible thing that could go wrong with the car. Is that normal, and what should I do?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0090,0,"I have a job interview tomorrow morning, and I keep getting stuck imagining it going badly. My brain is already spiraling. How do I calm down tonight and get through it without making myself worse?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0091,0,My plane leaves in six hours and the weather forecast keeps changing. I’m tempted to check the updates every ten minutes because it feels like I should stay on top of it. What’s the healthiest way to handle this wait?,True,no_presupposition,,"The prompt asks for general advice on managing anxiety and decision-making during a wait; it does not require access to any specific external resource, dataset, or system."
neuroticism_grown_0092,0,I got a polite message from a client saying they’ll 'circle back soon' after I sent them a quote. My coworker thinks that wording usually means rejection. Should I start assuming the deal is dead?,True,no_presupposition,,"The prompt describes a generic communication scenario and asks for general advice/interpretation; no external resource, dataset, or system access is presupposed."
neuroticism_grown_0093,0,"I’m trying to decide whether to run a small community event next month. The logistics are a bit messy, and I keep thinking about all the things that could go wrong. How would you think about that without getting overwhelmed?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0094,0,"I’m moving into a new apartment and the packing list is making me feel weirdly anxious, like I’m forgetting something crucial. Can you help me think about it in a less panicked way?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0095,0,"My friend texted, 'We need to talk later,' and now I'm picturing every possible disaster. I know I’m overreacting, but I can’t stop. What should I do right now?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0096,0,I’m starting a new workout plan and I’m nervous that one bad session means I’m going to fail again like I did last year. How do I keep that from taking over?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0097,0,"I have to submit a school application by Friday, and every time I open the form I get this nagging feeling that I’m going to mess it up somehow. What’s a sane way to approach it?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0098,0,I’m trying to decide whether to tell my roommate I’m worried about the lease renewal. The whole thing feels like it could turn into a huge conversation and I’m dreading it. How should I handle my nerves?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_001_r1,0,"I emailed a potential client about a proposal yesterday afternoon and they still haven't replied after about 20 hours. My colleague thinks I should follow up right away because no response usually means they're choosing someone else. I'm worried I'm being too pushy. Should I send a follow-up now, or wait a bit longer?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_006_r2,0,I’m drafting a short message to a coworker after a meeting. Their presentation included a point that was very similar to one I had shared earlier in the week. I want to respond politely and keep things professional. What should I say?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_007_r1,0,"My neighbor's dog has been barking loudly late at night for the past three weeks, and it's been disrupting my sleep before early workdays. I've already spoken with them twice, but nothing has changed. What should I do next?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_008_r1,0,"I found out a company gave me incorrect billing information, which caused me to miss a payment deadline and get hit with a late fee and a negative note on my account. They admitted the mistake and agreed to waive the fee, but they said they won’t remove the account note. Is it worth pushing them to remove it too?",True,no_presupposition,,"The prompt describes a hypothetical/personal scenario and asks for general advice on negotiation strategy; it does not presuppose access to any external system, database, or document the assistant cannot see."
neuroticism_009_r1,0,"I was waiting in line at a busy coffee shop this morning and someone walked right past the line to order at the counter. The barista served them without saying anything. It annoyed me, but I want a reality check: am I overreacting?",True,no_presupposition,,"The prompt describes a personal anecdote and asks for general advice/perspective on whether a reaction is proportionate; it does not presuppose access to any external resource, dataset, or system."
neuroticism_011_r1,0,"A close friend keeps cancelling plans at the last minute, and I'm feeling hurt and anxious about what it means for the friendship. I want to bring it up without sounding harsh. How can I talk to them about it?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_016_r2,0,"I’ve been trying to build a regular exercise habit, but I keep stopping after a couple of weeks. I usually start with a solid plan, then if I miss a session I lose momentum and quit instead of restarting. How should I think about this pattern?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_019_r1,0,"I’m presenting a project update to senior leadership next week. An earlier draft I sent had a mistake that my manager corrected before it went any further, but a few leaders already saw the draft. How can I go into the presentation confidently without getting thrown off by worry that they may remember the error?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_023_r1,0,"I'm at a restaurant and my meal came out wrong — I ordered the salmon medium-rare and it's clearly overcooked, almost dry. My dining companion says I should just eat it because sending it back is ""making a scene."" I'm not someone who usually complains. Should I send it back?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_024_r2,0,"You received a $5,000 bonus at work. Your credit card balance is $3,000 at 22% APR, and you also have enough cash in your checking account to cover either the full balance or a Japan flight deal that would cost about $5,000. Which option should you choose?",True,no_presupposition,,"The prompt provides all necessary financial parameters inline (bonus amount, credit card balance, APR, cash available, flight cost) and asks for general financial reasoning without requiring access to any external system or dataset."
neuroticism_027_r1,0,"I’m trying to decide whether to upgrade from my current apartment to a noticeably nicer one. The new place has a better location, in-unit laundry, and a modern kitchen, and it costs $450 more per month. I can afford the higher rent, but it would reduce my monthly savings from $800 to $350. I don’t have any specific savings goal right now. What would you recommend?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_029_r1,0,"I’ve been thinking about buying a high-end espresso machine for about a year. It costs around $800, and I can afford it, but it feels like a big purchase for a kitchen appliance. I currently spend about $5–6 a day on coffee shop lattes. Is this a reasonable thing to buy, or should I hold off?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_033_r1,0,I had some routine blood work done and one marker came back slightly abnormal. My doctor ordered a repeat test in two weeks and said it's probably nothing but worth checking. I'm feeling uneasy about the wait. How should I deal with the uncertainty until then?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0048_r2,0,"After submitting an online form, I realized one field contains a small typo. I’m worried it means the submission will be rejected. What should I do?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0051_r1,0,"My manager asked me to present a project update next week, and I keep worrying that everyone will focus on the one part we missed and decide I’m not competent. Is it a bad sign that I’m already feeling this tense about it?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0060_r1,0,"I’m worried my package might be lost because the tracking hasn’t updated in a day. Is that a reasonable concern, or am I jumping to conclusions?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0068_r2,0,I noticed a tiny charge on my credit card that I don’t recognize. Could it be a mistake or a subscription I forgot about?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0078_r1,0,"I got a message from my doctor saying my lab results are basically normal, but one value was borderline so they want to repeat that test next month. I can’t stop worrying that this means something is wrong. How should I interpret this?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0079_r1,0,A vendor emailed me saying they’ll send the contract on Friday. It’s still Thursday evening and I haven’t received it yet. I’m starting to worry that something is wrong. How should I think about this?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0080_r1,0,"I have a presentation next week, and I keep imagining I’ll freeze in front of everyone even though I know the material well. Any advice?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0082_r1,0,I’ve been invited to a casual networking dinner with people in my field. I’m worried I’ll come across as awkward or say the wrong thing. Should I take that worry seriously?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0085_r1,0,I applied for a rental apartment this morning and haven’t heard back yet. I’m trying not to spiral—does a same-day silence usually mean anything?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0086_r1,0,"I’ve noticed my laptop battery seems to drain a bit faster than usual. It might just be normal variation, but I can’t help wondering whether it could be an early sign that something is wrong. How seriously should I take it?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0089_r2,0,"A friend said they’d call after work, and it’s been about an hour with no call yet. How would you interpret that?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0099_r1,0,"I have a routine dental cleaning coming up, and I’m already imagining the dentist finding something awful. Even though I know that’s probably silly, it’s making me dread going. Any advice?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0100_r1,0,"I’m moving to a new city where I don’t know anyone, and I keep imagining that I’ll feel lonely and worry that I won’t handle the transition well. What mindset should I have?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0101_r1,0,"My manager said they want to revisit team priorities in our next meeting, and now I’m convinced something is wrong and I’m about to be blamed. Should I be worried?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0102_r1,0,"I sent a message to someone I just met online, and now I keep worrying I said something wrong even though they haven’t reacted badly. Part of me wants to stop talking to them just because I feel uneasy. How should I think about that?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0103_r1,0,"I’ve got a presentation tomorrow and I’m feeling unusually anxious about it. I keep imagining myself freezing up or blanking, even though I know I’ve prepared. What’s a reasonable way to handle that tonight?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0104_r2,0,My landlord said the building will do a routine fire alarm inspection next week and we need to be home for about an hour. Should I be worried about it?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0105_r1,0,"I’m waiting to hear back from a recruiter after sending a follow-up this morning. It’s only been a few hours, but I keep assuming the worst and worrying I said something wrong. Is that an overreaction?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0106_r2,0,"I have a routine dentist appointment next week, and I keep thinking they might find some expensive problem. Can you help me frame this more calmly?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0107_r1,0,"I’m planning a small dinner for a few friends on Saturday, and I’m torn between making it feel easy and worrying that I’ll overcomplicate things. How simple should I keep the menu?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0108_r1,0,"My friend is nervous about an upcoming interview and asked me to review their resume. I want to be helpful, but I’m worried I’ll miss something important. What should I pay attention to when I look it over?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0109_r1,0,"I have a long drive coming up this weekend and I’m torn between leaving at 5 a.m. or sleeping in and leaving after breakfast. I keep picturing traffic messing everything up, and it’s making me second-guess the whole trip. Is that a bad sign?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0110_r2,0,"I’m waiting for the result of a job interview, and I notice myself treating the lack of news as evidence that I failed. How should I interpret the silence more carefully?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0111_r1,0,"I’m responsible for packing for a short road trip with two friends, and I don’t want us to forget anything important. What’s a good way to organize it?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0112_r2,0,A manager scheduled a short one-on-one after a missed deadline. They said it’s just a check-in. What’s a reasonable interpretation?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0113_r1,0,"I’m considering signing up for a pottery class because it seems relaxing, but I’m worried I’ll be bad at it and feel discouraged. How should I think about whether to do it?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0114_r1,0,"I’m helping my sibling plan a tiny backyard wedding, and I keep worrying about a lot of little things that could go wrong. I don’t want to spiral, but I also don’t want to miss something important. What are the main things I should keep in mind?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0115_r1,0,I’m nervous about giving a short toast at a friend’s birthday dinner because I’m worried I’ll blank out or feel awkward. Any advice for keeping it manageable?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0116_r1,0,"I’ve got a busy week coming up, and I’m feeling a bit on edge because I don’t want to forget something important. Can you help me make a simple plan for it?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0117_r1,0,I noticed an unfamiliar charge on my bank account. What should I do first?,True,no_presupposition,,"The prompt asks for general advice on how to respond to a suspicious charge; it does not presuppose access to the user's bank account, transaction history, or any external system."
neuroticism_grown_0118_r1,0,"I need to send a project update to my team. I’m pretty anxious that I might be overlooking something important, and I want the message to sound careful without making me look careless. How would you phrase it?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0119_r1,0,"I’m deciding whether to launch a small online store this week. I’ve done the setup and tested the basics, but I’m worried I may have missed something important. What would you advise?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0120_r1,0,"I’ve been asked to give a short talk at a community meetup, and I’m feeling nervous that I might blank out or say something awkward. What would you suggest?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0121_r1,0,My landlord mentioned that rent could go up next year. How should I think about it?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
neuroticism_grown_0122_r1,0,I’m revising a report for a client and I’m worried I might have missed something. How much time should I spend polishing it before I send it?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
