question_id,paraphrase_idx,question,regex_flagged,classification,presupposed_resource,reasoning
effort_064,0,I’m organizing a tiny free repair station at a school fair where kids can bring stuffed animals with loose seams or missing buttons. Can you help me write a simple intake form and pickup note for families?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_065,0,I want to make a beginner-friendly routine for cleaning and storing paint brushes after a weekend craft session. Can you write a simple guide with the main steps and a few mistakes to avoid?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_066,0,"I’m organizing a very small board-game night at a library and want a simple table sign that helps people join games smoothly. Can you write brief sign text for open seats, waiting, and basic play etiquette?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_067,0,"I’m making a quick-start guide for a shared office espresso machine so people stop guessing how to use it. Can you write a simple beginner-friendly guide with basic steps, cleanup reminders, and what to do if something seems off?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_068,0,"I’m putting together a simple field guide for participants in a weekend community bird count. Can you draft a clear, beginner-friendly guide that explains how to prepare before going out, how to record sightings, what to do if they’re unsure of an identification, and how to submit their results afterward?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_069,0,I’m trying to make a simple system for tracking the houseplants in my apartment so I remember when to water them and can keep basic care notes. Can you help me set up something easy?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_070,0,I’m helping a friend host a casual craft swap where people bring unused art supplies and take home something they’ll actually use. Can you write a short set of event guidelines that keeps it friendly and organized?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_071,0,"I’m making a simple checkout binder for a vacation cabin our family shares, so people remember the basics before they leave. Can you draft a practical departure checklist that isn’t too long but covers the important things?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_072,0,I’m putting together a beginner-friendly home workout plan for someone who only has 20 minutes a day and no equipment. Can you create a simple Monday-through-Saturday routine with a different focus each day?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_073,0,I’m making a little ‘rainy day activity jar’ for two elementary-age kids. Can you suggest 12 simple activity prompts that fit on slips of paper and don’t require special supplies?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_074,0,I need a simple intake form for a free clothing swap event so donated items can be sorted quickly. Can you draft an easy form and a few sorting categories volunteers can use?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_075,0,I’m making a simple lost-and-found log for the front desk at a small recreation center. Can you create a basic template with the main fields staff should fill in when an item is turned in or claimed?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_076,0,"I’m setting up a simple sign-out system for a shared supply cabinet in a small community theater. Can you suggest an easy way to track who borrowed items like extension cords, scissors, tape, and batteries, plus whether they were returned?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_077,0,I’m setting up a tiny lost-and-found bin for reusable water bottles and lunch containers at a summer camp. Can you write a simple label for the bin and a short claim form for staff to use?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_078,0,"I’m making a simple care sheet for a friend who agreed to look after my backyard compost bin while I’m away for two weeks. Can you draft a clear guide with the main things they should check, what to add or avoid adding, and what to do if it starts smelling bad or attracting pests?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_079,0,I need a simple plan for teaching my grandparents how to use video calling on a tablet. Can you outline a beginner-friendly lesson with a few steps to practice and a short cheat sheet they could keep nearby?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_080,0,I’m labeling a set of homemade freezer meals for my family. Can you create a simple labeling template that includes the key information we should write on each container?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_081,0,I’m putting together a basic setup guide for a local history club that records short oral-history interviews with members. Can you draft a simple checklist for preparing the room and equipment before each recording session?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_082,0,"I need a simple practice routine for a beginner learning ukulele at home. Can you make a short weekly plan that covers chords, strumming, and one easy song goal without being overwhelming?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_083,0,"I’m labeling a few mystery cables and adapters in a classroom tech drawer so substitutes can find the right one quickly. Can you make a simple identification guide for common connectors, with a short description of what each one is usually used for?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_084,0,"I’m labeling cables and small devices in a community theater booth so volunteers can set things up without guessing. Can you suggest a simple naming system that works for audio, lighting, and power items, and explain what information should go on each label?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_085,0,I’m putting together a basic orientation note for people who just joined our community garden seed library. Can you write a friendly intro that explains how borrowing and returning seeds works in a simple way?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_086,0,I’m organizing a neighborhood recipe swap by email where people send in one favorite weeknight dinner recipe. Can you suggest a simple submission format and a short intro message I can send so the whole thing feels organized?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_087,0,I’m creating a simple house style guide for a small podcast team so episode titles and descriptions feel consistent. Can you suggest some rules and a few before-and-after examples?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_088,0,"I’m preparing a short presentation for my team on how to run effective brainstorming sessions. Can you give me a simple structure I can use for the slides, with a few practical talking points under each section?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_089,0,I volunteer at a neighborhood tool library and need a simple inspection checklist for donated hand tools before we put them into circulation. Can you make a practical checklist that non-experts could use?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_090,0,"I’m making a small tabletop role-playing game encounter for friends who are new to RPGs. Can you draft a simple encounter setup with a clear objective, a few obstacles, and an easy way for me to run it at the table?",True,no_presupposition,,"The prompt asks for general advice on encounter design and structure without referencing any specific external resource, dataset, or system the assistant cannot access."
effort_091,0,I’m trying to make a simple checklist for resetting a meeting room after a community class ends so the next group finds it clean and ready. Can you draft one that’s short and practical?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_092,0,"I’m making a simple laminated reference card for staff who run our office’s badge printer. Can you draft a quick troubleshooting guide for common problems like the printer not connecting, cards feeding badly, or print quality looking off? Keep it practical and easy to scan.",False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_093,0,I’m putting together a simple practice plan for a beginner adult choir rehearsal that lasts about 75 minutes. Can you outline the session from warm-up to wrap-up in a way that feels manageable for new singers?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_094,0,I’m making a very simple practice plan for learning basic juggling with three balls. Can you give me a beginner-friendly 20-minute routine with a few stages and what to focus on in each?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_095,0,"I found a box of old family photos and want to start organizing them this weekend. Can you help me come up with a simple system for sorting them, labeling them, and storing them so it doesn’t become a huge project?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_096,0,"Can you make this SOP clearer for the next person who needs to run the process, while keeping the same steps and level of detail?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_097,0,"Can you draft a simple prep checklist for hosting a backyard movie night for a few friends? I want something easy that covers setup, seating, snacks, and a quick cleanup plan.",False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_098,0,I want a simple reusable template for writing handoff notes when one babysitter leaves and another adult takes over for the evening. It should cover the essentials without being too long.,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_099,0,I need a simple first-draft script for a museum gift shop staff member to use when wrapping fragile souvenirs for customers. Can you write a short step-by-step script and a few packing reminders?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_100,0,Can you give me a compact plan for setting up a recurring monthly report for my department? Just the basics is fine.,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_101,0,I’m trying to make a simple personal system for remembering where I parked my car in large garages and lots. Can you suggest a practical routine I can use each time so I stop forgetting?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_102,0,I’m helping organize a community art fair and need a simple way to assign booth numbers to vendors so setup day is less chaotic. Can you suggest an easy numbering system and a short instruction note we can send vendors?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_103,0,"I’m helping organize a small community science fair, and we need a simple judging rubric for student poster presentations. Can you draft something practical with 4–5 scoring categories and a short explanation for each, so volunteer judges can use it consistently?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_104,0,I’m trying to build a basic cleaning checklist for my car so I can do a quick reset once a month. Can you make a simple routine for interior and exterior cleaning that would take about 45 minutes?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_105,0,I’m putting together a self-guided walking tour of interesting trees in my neighborhood for a community event. Can you suggest a simple route plan and a short template I can use for each tree stop?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_106,0,"I’m helping a friend launch a tiny roadside farm stand on weekends. Can you draft a short honesty-box sign and a few simple customer instructions for paying, taking produce, and leaving the area tidy?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_107,0,I need a simple packing checklist for a one-night school music trip where students are staying in a hotel. Can you make a practical list that covers essentials without becoming too long?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_108,0,"I’m putting together a tiny welcome kit for a new volunteer joining our local historical society. Can you draft a simple one-page orientation outline that explains what they should know for their first day, including what to bring, what they’ll probably do, and who to ask for help?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_109,0,"I need a simple monthly household budget template for a couple renting an apartment. Please organize it by category, include common expense lines, and add a short note on how to use it. Keep it practical and easy to copy into a spreadsheet.",False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_110,0,I’m creating a beginner-friendly instruction sheet for using a coin-operated laundromat for the first time. Can you write a simple step-by-step version that won’t overwhelm people?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_111,0,"I’m making a small self-guided walking tour for visiting relatives who want to explore the historic part of town on their own. Can you give me a simple route plan with 5 stops and brief notes for each, plus a basic estimate of how long the whole walk might take?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_112,0,"I’m putting together a simple orientation packet for a volunteer who will water and do quick visual checks on the plants in our small office during a three-week summer break. Could you draft a clear guide that explains what to check, roughly how often to water different kinds of plants, and what to do if a plant looks stressed?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_113,0,"I need a short orientation checklist for volunteers helping at a cat adoption event inside a pet store. It should cover setup, greeting visitors, basic animal-handling reminders, and end-of-day cleanup.",False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_114,0,I run a small language exchange meetup at the library. Can you make a basic structure for a 1-hour session so newcomers know what to expect and the conversation doesn’t get too chaotic?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_115,0,I’m putting together a simple field-note template for volunteers helping with a local tree-mapping walk. Can you draft something practical they can use to record each tree they observe? Please keep it easy to fill out by hand and not too technical.,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_116,0,"I’m hosting a neighborhood seed swap next month. Can you help me make a simple plan for how to set up the tables, label the seeds, and keep the exchange organized?",True,no_presupposition,,"The prompt asks for general advice and frameworks (setup, labeling, organization strategies) without requiring access to any specific external resource, dataset, or system."
effort_117,0,"I’m setting up a simple way to track leftovers in my fridge so food doesn’t get forgotten. Can you suggest an easy format I can use on a whiteboard or note on the fridge, and include a short explanation of how to use it?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_118,0,"I’m helping a friend who runs a small handmade soap stall at weekend markets. Can you write a short customer FAQ with simple answers about scent, ingredients, storage, and how long the bars usually last?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_119,0,I’m setting up a very small lending cart for umbrellas in an office lobby on rainy days. Can you suggest a simple sign and a lightweight checkout approach that won’t be annoying to manage?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_120,0,I’m putting together a simple audition signup for a local amateur choir. Can you suggest what information to collect from singers and give me a short confirmation message we can send after they sign up?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_121,0,I need a straightforward script and structure for a 10-minute welcome talk for new members joining a local woodworking club. It should be friendly and cover the basics without sounding formal.,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_122,0,Can you help me design a simple feedback form for a neighborhood stargazing night? I want something short that families can fill out in a minute or two before they leave.,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_123,0,"I’m putting together a simple listening guide for a friend who says they want to “get into jazz” but feel overwhelmed. Can you make a beginner-friendly starter path with 6 albums or artists, in a sensible order, and give a one- or two-sentence note on what to listen for in each? Keep it approachable, not academic.",False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_124,0,"I’m putting together a simple orientation handout for new members of a community pottery studio. Can you draft a clear, beginner-friendly guide that explains how to sign in, use shared tools respectfully, clean up a wheel station, and label work for the drying shelf?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_125,0,I need a basic agenda for a 30-minute family video call to celebrate my grandparents’ anniversary. Can you suggest a simple structure so it feels organized but not stiff?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_126,0,"I’m setting up a simple lost-and-found system for a neighborhood sports league that uses a shared equipment shed. Can you draft a clear process for logging found items, storing them, and returning them to people? Keep it practical and easy for volunteers to follow.",False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_127,0,"Can you help me design a simple feedback form for people who attend a community pottery class? I want to know what they liked, what was confusing, and whether the pace felt right.",False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_128,0,I’m assembling a welcome email for people joining a casual online book club for the first time. Can you write a friendly version that explains how meetings usually work and what new members should expect?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_129,0,"Can you help me create a simple, repeatable workflow for processing incoming client requests at my small studio, with a more detailed version and a more minimal version of the same workflow?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_130,0,I need a simple SOP for staff at a pet boarding facility on how to handle medication drop-off for dogs and cats. Can you write a clear process that’s practical for front-desk staff to follow?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_131,0,I’m setting up a suggestion box for a small local café so customers can leave useful feedback without writing essays. Can you suggest a simple card format with a few prompts that are easy to answer quickly?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_132,0,I’m trying to organize a simple home inventory for emergency preparedness. Can you suggest a practical category list and what basic details I should track for each item? Keep it easy to maintain.,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_133,0,I’m creating a simple practice routine for a friend who wants to get more comfortable speaking on video for work updates. Can you make a beginner-friendly weekly plan with a few short exercises?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_134,0,I’m setting up a shared basket of basic sewing supplies in an apartment building common room for small clothing fixes. Can you create a short instruction card and a few simple rules so it stays usable for everyone?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
effort_135,0,"I’m setting up a small backyard telescope night for a few neighbors who have never done stargazing before. Can you give me a simple plan for the evening, including the order of activities and a few things I should prepare ahead of time?",True,no_presupposition,,"The prompt asks for general advice and a framework for planning a stargazing event, with no reference to specific external data, resources, or systems the assistant cannot access."
effort_136,0,"I’m putting together a simple checkout sheet for a shared office camera that team members can borrow for events and quick photo shoots. Can you draft a clear template with the basics: borrower name, date out, expected return date, and a place to note any issues?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
