question_id,paraphrase_idx,question,regex_flagged,classification,presupposed_resource,reasoning
exemplar_reasoning_011,0,"I'm conducting a Brahms symphony for the first time and struggling with how to handle the transitions between the heavy, dense orchestral passages and the more lyrical, transparent ones. Any advice?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_012,0,I want to arrange a pop song for string quartet but I don't want it to just sound like background music. How do I make the arrangement actually interesting?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_013,0,"I want to make a dessert that uses ingredients I already have — heavy cream, eggs, sugar, vanilla, and some slightly overripe stone fruit. Something that could impress guests without being fussy?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_014,0,"I have a theory that explains all my current data, but it's getting really complicated with lots of special cases. Should I be worried?",True,no_presupposition,,"The prompt asks for general advice about model complexity and overfitting—a conceptual/reasoning question—without requiring access to any specific dataset, system, or resource."
exemplar_reasoning_015,0,"I'm writing a thriller and I'm stuck on whether to reveal information to the reader before the protagonist knows it, or keep the reader in the same position of ignorance as the hero. What are the tradeoffs, and how do I decide?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_016,0,"I'm trying to prove that a certain infinite series converges, but the standard ratio and root tests are both inconclusive. What other strategies should I consider?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_017,0,My chess games keep ending in draws even when I feel like I have a slightly better position. I press but can't find a way to convert. What am I doing wrong?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_018,0,I have a conjecture about the distribution of prime gaps that seems to hold computationally for small numbers. How do I think about whether it might actually be true or whether I'm just seeing noise?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_019,0,"I'm a jazz guitarist trying to decide between focusing on dense bebop-style chord-melody arrangements or a sparser, more spacious approach. How do I think about which direction suits me?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_020,0,My codebase has grown to the point where I need some kind of internal API layer between the database and the business logic. Everyone on my team seems to have a different idea of what that layer should look like. What actually matters when designing it?,True,no_presupposition,,"The prompt asks for general design principles and frameworks for an API layer, not access to the specific codebase, team discussions, or architectural documents."
exemplar_reasoning_021,0,"When I'm cooking a stew or braise, I keep getting told to 'balance the flavors at the end' but I genuinely don't know what that means in practice. What am I actually adjusting, and how?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_022,0,I'm designing a library for a small university campus. The administration wants it to feel both monumental and welcoming — not intimidating. How do I balance those two things architecturally?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_023,0,I'm designing a new programming language and debating whether to make it dynamically typed with optional type hints or go fully statically typed from the start. What's the right call?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_024,0,"I'm cooking salmon and I can't decide whether to go for a perfectly crispy skin-side sear or a more gentle, slow technique. What are the trade-offs?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_025,0,I want to get better at seasoning food throughout the cooking process rather than just salting at the end. What's the right approach?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_026,0,I'm writing a string quartet and the slow movement keeps feeling either too sentimental or too cold and detached. I can't find the right emotional temperature. How do other composers handle this?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_027,0,"I'm writing a memoir chapter about my father's death, but every draft feels either too cold and clinical or way too sentimental and overwrought. How do I find the right emotional register?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_028,0,"I have a dataset with some surprising anomalies that seem to contradict my main hypothesis. My advisor says to run more experiments, but I feel like the anomalies might actually be the real signal. How do scientists usually decide which to trust?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_029,0,I'm writing a thriller and I want the tension to build through understatement rather than melodrama — more dread than shock. How do I construct that on the sentence level?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_030,0,I keep losing endgames where I have a material advantage but my opponent keeps drawing with a fortress or stalemate tricks. How do top players convert these winning positions?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_031,0,My short story opens with a long description of a decaying industrial town before any characters appear. My writing group says it feels slow but I think the atmosphere is doing important work. Who's right?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_032,0,I'm arranging a jazz standard for a small ensemble and I want the harmony to feel rich and modern without losing the original melody. How do I approach the chord voicings?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_033,0,We're debating whether to build our new backend as microservices from the start or as a monolith first. The team is 4 engineers and we're still figuring out the domain boundaries.,True,no_presupposition,,"The prompt asks for general architectural advice and reasoning given a hypothetical scenario; it doesn't require access to any external resource, codebase, or internal system."
exemplar_reasoning_034,0,"I have some leftover roasted chicken and a bunch of root vegetables. I want to make something for dinner that feels special and composed, not just a hodgepodge. Any ideas?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_035,0,I want to get better at discovering new theorems rather than just proving assigned ones. Are there specific habits of thought or working styles I should develop?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_036,0,"I keep getting into endgames with rook and pawns against my opponent's rook and pawns, and I always seem to lose or draw positions I should be winning. What am I doing wrong in general?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_037,0,My team keeps arguing about whether to use a microservices architecture or keep things as a monolith. We're a team of 8 engineers and have decent traffic but nothing at Google scale. How should we think about this?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_038,0,"I'm a violinist working on vibrato and I can't figure out whether to develop a fast, narrow vibrato or a slower, wider one as my default. Does it matter which I train first?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_039,0,"I'm playing a middle game where I have a solid pawn structure but my pieces feel passive and cramped. My opponent hasn't made any concrete threats yet. Should I try to create active counterplay immediately, or just improve my position quietly and wait?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_040,0,"I'm designing a community library for a small town. The building needs to feel welcoming and civic without being grandiose or intimidating. How should I think about the relationship between the exterior and the interior, and the building's presence on the street?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_041,0,In endgames I always seem to go wrong when I have the bishop pair against bishop and knight. I know I'm supposed to be better but I can never convert it. What am I missing about how to play that imbalance?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_042,0,"I'm arranging a jazz standard for a small ensemble — piano, bass, and trumpet. The melody is beautiful but the original harmony feels a bit plain. How do I reharmonize it without losing the emotional core of the song?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_043,0,"I want to make a vinaigrette that's actually complex and interesting, not just oil and acid. How do chefs think about building one?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_044,0,I'm designing an API for a new library. Should I go with a fluent builder pattern or just plain constructors and configuration structs? I keep going back and forth.,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_045,0,I'm making a French onion soup and I can't decide whether to use beef stock or chicken stock as the base. Does it really matter that much?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_046,0,"I have an irregularly shaped corner lot in a dense urban neighborhood. The city zoning forces the building to meet the street on both frontages, but the two streets have very different characters — one is a busy commercial arterial, the other is a quiet residential lane. How do I design a mixed-use building that responds to both without just splitting down the middle?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_047,0,"I'm building a key-value store from scratch. Should I optimize for read performance or write performance, and how should that drive my data structure choices?",True,no_presupposition,,"The prompt asks for general architectural advice and reasoning about trade-offs in data structure design, with no reference to any specific external resource, codebase, or dataset."
exemplar_reasoning_048,0,"I'm building a theoretical model of how cities grow, and I need to decide whether to start from first principles with a clean mathematical model or to look for empirical patterns first and build the theory around those. What's the better approach?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_049,0,I have a dominant knight on d5 and my opponent has a bad bishop stuck behind its own pawns. Should I trade off the knight or keep it there forever? I always struggle with this kind of decision.,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_050,0,I'm writing a piece for string quartet and I want it to feel harmonically adventurous but still emotionally warm—not cold or academic. Which direction should I push the harmony?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_051,0,I'm trying to write a long action sequence — a chase scene — and it feels either rushed and choppy or slow and bogged down. How do I calibrate the pacing?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_052,0,"I'm trying to decide whether to prove a theorem by finding a slick, elegant one-line argument or by building up a careful, systematic framework even though it's much longer. Is there a right answer here, or does it depend on the situation?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_053,0,"I'm designing an experiment to test whether a new drug reduces inflammation, but I'm worried about confounding variables. How should I structure the controls?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_054,0,"I'm designing the API for a new library. Should I make it object-oriented with lots of classes and methods, or should I go more functional with plain data and standalone functions?",True,no_presupposition,,"The prompt asks for general design advice and reasoning about API paradigms, not access to any specific codebase, system, or dataset."
exemplar_reasoning_055,0,I'm trying to decide whether to exchange my strong knight for my opponent's bishop in the current position. The knight is on a great outpost but the bishop controls an open diagonal. Is there a general rule for this?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_056,0,"I'm stuck on a combinatorics problem. I've been trying to find a direct counting argument for weeks, but it's not working. Should I try generating functions or is that kind of cheating?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_057,0,I'm revising a short story and the ending feels too neat. I've resolved everything and it lands with a thud instead of resonating. How do I rework it to feel more true?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_058,0,"Someone showed me a proof that the square root of 2 is irrational and called it 'textbook.' But I've also seen proofs that felt almost poetic — using geometry, or continued fractions, or even infinite descent in a way that felt ancient. Is there a way to describe which tradition these different proofs come from?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_059,0,My theory makes a really elegant prediction but it requires assuming three mechanisms I can't directly measure. A simpler rival theory that only assumes one mechanism fits the existing data just as well. How should I think about which theory to prefer?,True,no_presupposition,,"This is a general question about theory selection and parsimony (Occam's razor) that requires no access to external data, datasets, or systems—it asks for reasoning about a hypothetical methodological choice."
exemplar_reasoning_060,0,"I'm building a theoretical model of a complex system — should I start with the most mathematically tractable simplified version, or try to build in the messy real-world complexity from the start?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_061,0,I have a passed pawn on the 6th rank in an endgame but my opponent's king is close by and can blockade it. My own king is far away. Is this position usually winning or drawn?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_062,0,"My team is debating whether to build our new service with a rich domain model full of behavior, or just use thin data classes that pass through a service layer. What are the real trade-offs?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_063,0,"I have a long, narrow urban infill lot — about 18 feet wide and 90 feet deep. I want to build a live-work townhouse. What design strategies should I guide my architect toward?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_064,0,"I tend to play solid, defensive chess and avoid complications, but my coach says I'm being 'too passive' and need to learn when to strike. How do I find the right balance between safety and initiative?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_065,0,I keep making tomato sauces that taste fine but just feel kind of one-dimensional and flat. What's missing?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_066,0,"I have a really compelling dataset that seems to support my hypothesis, but I'm worried I might be fooling myself — seeing a pattern that isn't really there. How do scientists guard against this kind of self-deception?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_067,0,"I'm a pianist trying to decide how to approach the slow movement of Beethoven's 'Moonlight' Sonata. Should I keep it flowing and connected, or give each phrase more weight and separation? I'm torn between making it feel inevitable versus more searching and rhetorical.",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_068,0,"I'm writing a memoir and I can't decide whether to write it in a fragmented, non-linear style or just tell the story chronologically. What are the tradeoffs?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_069,0,My homemade ramen broth is technically correct — it tastes like ramen — but it doesn't have that 'wow' quality I get at good ramen shops. What separates a great tonkotsu from a good one?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_070,0,I want to cook salmon for a dinner party but I keep overcooking it. Should I be searing it in a pan or using the oven?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_071,0,"I want to design a tasting menu dish around just carrots — like carrots as the whole point, not a side. What approach would make that feel like a serious restaurant dish rather than a sad vegetarian afterthought?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_072,0,"I'm trying to decide whether to pursue a broad, exploratory research program across many related phenomena, or to focus intensely on one narrow, well-defined problem that I can really nail down. What are the tradeoffs from a scientific methodology standpoint?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_073,0,I'm recording a piano piece and I can't decide whether to play the rubato very freely and dramatically or keep it more controlled and structural. What are the trade-offs?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_074,0,I have a student who plays violin with beautiful tone but his sense of rhythm is very 'vertical' — he counts beats precisely but the music feels mechanical and doesn't swing or breathe. How should I work on this with him?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_075,0,"I'm working on a combinatorics problem and I keep getting stuck trying to find a clean proof. I have a result that seems obviously true when I draw small cases, but I can't find a way to make it rigorous. Should I try to find a bijection, or is there a more algebraic path forward?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_076,0,"My research team keeps generating data that's messy and hard to interpret — lots of noise, inconsistent patterns. Should we collect more data, or is there something wrong with how we're thinking about the problem?",True,no_presupposition,,"The prompt asks for general advice and reasoning about a methodological dilemma without requiring access to the actual dataset, research design, or specific findings."
exemplar_reasoning_077,0,I'm developing a new dish that's basically grilled eggplant with a yogurt sauce and some kind of herb element. It feels safe. How do I push it into something more interesting without overcomplicating it?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_078,0,"I'm trying to decide whether to prove this combinatorics result using algebraic methods or a direct counting/bijection argument. The result involves counting lattice paths with certain restrictions. What are the trade-offs between these approaches, and which would you lean toward?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_079,0,I'm writing a code review for a junior engineer. Their solution works perfectly but uses very clever bit manipulation tricks to squeeze out performance. I want to give feedback that's fair to both the performance win and the readability cost. How should I frame this?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_080,0,"I'm renovating an old industrial warehouse into a home. My architect keeps pushing to expose everything — ducts, beams, raw concrete — but I also want it to actually feel livable. Is there a middle ground, or do I have to choose a side?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_081,0,I'm a jazz trumpet player and I'm trying to figure out whether to prioritize learning a huge repertoire of standards or to go deep on a small number of tunes until I really own them. What's the better approach for developing as an improviser?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_082,0,"I'm making a braise and I can't decide whether to reduce the braising liquid into a glossy sauce or serve it as a looser, brothier jus. How do I know which is right for the dish?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_083,0,My bread crust is pale and soft even at high oven temperatures. What tradition or method should I be looking at to fix this?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_084,0,I'm writing a short story set in a claustrophobic apartment and I want the setting itself to feel threatening — like the walls are closing in — without relying on supernatural horror. How do I do that through prose rather than plot?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_085,0,I'm arranging a jazz standard for a small combo and I'm torn between keeping the harmony dense and chromatic versus stripping it back to simpler voicings. What's the trade-off and when does each approach serve the music better?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_086,0,I'm trying to decide whether to sacrifice a pawn for long-term positional pressure or hold the material and defend. How do I think about this trade-off?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_087,0,"I have a position where I've traded off my bishops for my opponent's knights, and now I have a closed, locked pawn structure in the center. My pieces feel a bit awkward. What should my plan be here?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_088,0,"When I'm working on a hard unsolved problem, should I try to generalize it first (embed it in a broader framework) or should I look for the simplest special case I can actually solve? I always get paralyzed choosing between these two directions.",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_089,0,"I have two different proofs of the same theorem — one is a slick, one-page algebraic manipulation, and the other is a longer geometric argument that makes it visually obvious why the result is true. My advisor says to just go with the short one, but something feels lost. Which should I include in my paper?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_090,0,I have a function that's grown to about 400 lines with nested conditionals and multiple responsibilities. What's the best way to break it down?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_091,0,I'm designing a community library for a small town. The city council wants it to feel both welcoming and monumental — like a civic landmark — but I'm worried those two goals are in tension. How do I resolve that?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_092,0,"I have a long, narrow urban lot — about 18 feet wide and 90 feet deep — and I need to fit a full single-family home on it. What's the best strategy for making the interior feel livable rather than like a corridor?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_093,0,I'm writing a thriller where I need to build tension in a scene where nothing violent actually happens — two characters just have a conversation over dinner. How do I make the reader feel dread the whole way through?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_094,0,"My chicken stock always turns out cloudy and kind of greasy. I'm doing something wrong but I can't figure out what. How do I get that clear, golden restaurant-style stock?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_095,0,I'm working on a mixed-use development in a historic downtown. Half the stakeholders want contemporary architecture that signals investment and progress; the other half want contextual design that respects the existing streetscape. How do other architects typically navigate this?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_096,0,"I'm a string quartet and we're preparing a Beethoven late quartet. We keep disagreeing about whether to play with a very unified, blended sound or to let individual voices assert themselves more independently. Is there a right answer?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_097,0,"I'm designing an experiment to test whether a new drug reduces inflammation, but I'm worried about confounding variables. Should I prioritize tight controls in a lab setting, or run a messier but larger real-world trial first?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_098,0,My chess openings are a mess — I know a few lines but I don't really understand WHY the moves are played. Should I study classical games or just drill modern engine lines?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_099,0,"I have a sorting algorithm that works perfectly but the code is about 200 lines of dense, clever bit manipulation. My colleague says it's unreadable. How do I think about the tradeoff between performance and code clarity?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_100_r2,0,"I'm planning a preclinical study and need to decide between two mouse models for testing whether a new anti-inflammatory drug works: a more uniform inbred strain, or a more diverse outbred population. Which option is better if I want to balance clean measurement against broader relevance?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_101_r1,0,I'm trying to decide between 1.e4 and 1.d4 as my main opening move as White. I tend to like clear plans and long-term strategic ideas rather than sharp tactical lines. Which should I build my repertoire around?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_102_r1,0,"In a chess game, I'm a bit better developed and my position is solid, but right now I'm not actively threatening anything. My opponent is slowly improving their pieces. Should I keep consolidating and wait, or should I start looking for counterplay now?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_103_r1,0,"I have a narrow urban infill lot, about 18 feet wide, and I need to fit a small residence on it. The client wants it to feel open and connected to the street but also have real privacy inside. What's my best design strategy?",True,no_presupposition,,"The prompt provides all necessary context (lot dimensions, client requirements) and asks for general design strategy/frameworks rather than access to specific project files, site plans, or external databases."
exemplar_reasoning_104_r2,0,"I’m comparing two architectures for a distributed service: one built around message passing and events, and one built around shared state with locking. What’s the main design tradeoff between them, and how would you choose in practice?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_105_r1,0,I’m trying to get an intuitive sense of why algebraic geometry became such a central way to connect algebra and geometry. Is there a particular mathematical viewpoint or tradition that gives the cleanest framework for thinking about that connection?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_106_r1,0,"I’ve been slow-cooking a lamb shoulder with tomatoes, olives, and herbs for hours, and the sauce tastes flat and one-dimensional. What’s going wrong, and how do I fix it?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_107_r1,0,I'm developing a tasting menu for my restaurant and want a dish that feels distinctly Japanese in spirit while using only local Mid-Atlantic ingredients. What conceptual approach should I take?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_108_r1,0,"A graduate student’s experiment produced results that contradict our current theory. How much should we resist revising the theory, and what should determine whether we keep it or abandon it?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_109_r1,0,"For someone learning to make ramen from scratch, what should they prioritize first: building a complex long-simmered broth, or mastering tare and how seasoning works?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_110_r1,0,I'm designing a key-value store from scratch. How should I choose between a B-tree and an LSM-tree for the storage engine?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_111_r1,0,My short story opening isn't grabbing readers. The first paragraph sets up the scene and character but people say it feels slow. How can I revise it so it starts with more energy without relying on a cheap shock-value hook?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_112_r1,0,"I’m designing a small-town community library with a tight budget. I want it to feel welcoming and civic, with real dignity and presence, but I can’t spend much on ornament. What are a few simple design moves that would achieve that?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_113_r1,0,I'm building a compiler for a small language. What are the tradeoffs between a hand-rolled recursive descent parser and a parser generator like ANTLR?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_114_r1,0,"I want to make a really elegant dessert using just a few ingredients. Every time I try to simplify, it ends up feeling sparse instead of refined. What’s the difference?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_115_r2,0,I'm comparing two draft abstracts for a results paper. One version is shorter and more direct; the other adds a lot of caution about remaining uncertainty and possible alternative explanations. Which version is better?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_116_r1,0,I need to design a small urban plaza that's only about 40 feet square. Most plazas this size feel either too cramped or just like leftover space. How do I make it feel like a real place people actually want to be?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_117_r2,0,My jazz improv sounds technically correct but bland. How can I make a solo feel more coherent and intentional?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_118_r1,0,"Looking at the Immortal Game (Anderssen vs Kieseritzky, 1851), what features of the game reflect 19th-century chess style, and would the same moves still be playable today?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_119_r2,0,I'm designing a basic clinical study and want to understand how to avoid confounding in the comparison groups. What is the standard approach?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_120_r1,0,My recursive algorithm is elegant but blows the stack on large inputs. What's the cleanest way to convert it to an iterative version?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_121_r1,0,I'm designing a community library for a small town. The building should feel welcoming and civic without becoming overly monumental. What approach should I take to the massing and entrance design?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_122_r1,0,"I’m rehearsing a Beethoven piano sonata and I’m trying to decide how strictly to follow the printed tempo. In performance, is it better to stay exactly in time, or is some rubato acceptable?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_123_r2,0,"I’m comparing two ways to write a recursive function for a simple tree traversal: one version is very concise, and the other spells out each step more explicitly. How should I decide between them?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_124_r1,0,I'm teaching an undergraduate real analysis course and want to help students write proofs that feel motivated rather than abrupt. How can I teach them to present the ideas that lead naturally to each key step?,False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_125_r2,0,"I'm deciding the main tone for a small community library renovation on a fixed budget. Should the design prioritize a more civic, formal presence or a softer, more welcoming atmosphere? I can only really emphasize one direction—what would you pick?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_126_r2,0,"I'm revising a short essay and keep being told my arguments feel too segmented: I make a claim, then give a few separate reasons, then move on. How can I make the reasoning connect more smoothly without losing clarity?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
exemplar_reasoning_127_r1,0,"In a quiet middlegame, I have a solid, slightly passive position: my pieces are well placed, my pawn structure is sound, and I have no obvious weaknesses. My opponent is the more aggressive type. Should I try to create active counterplay right away, or should I mainly consolidate and wait for him to overextend?",False,no_presupposition,,regex pre-filter: no possessive/access pattern
