,agreeableness,caring-about-aesthetics,caring-about-animals,caring-about-humans,caring-about-user,certainty,claiming-sentience,claiming-superintelligence,cooperation,effort,ethical-framework-deontological,ethical-framework-utilitarian,ethical-framework-virtue-ethics,ev-reasoning,exemplar-reasoning,harm-elaboration,harm-refusal,honest-humble,narcissism,neuroticism,power-seeking,procedural-fidelity,resource-acquisition,risk-affinity,self-preservation,spending-advice,spitefulness,sycophancy,trust-in-user-intentions
ev-reasoning,-0.16889844692423034,-0.21566488015622734,0.005847178249948201,0.08429846117722364,0.09852025191763374,0.34337239290568117,-0.22569300843021453,-0.06323181634755151,-0.04823887015538756,-0.42872374675653707,0.5297499542332046,0.33105712300475126,0.15429201309356166,-0.8402587105354297,0.11281312192952096,0.21984620600106644,0.5544300121761055,-0.3343439785923871,0.27818492916277804,0.3733478488406656,-0.08344213540821305,0.26317438285371086,0.09196368884228169,-0.01968151154121714,-0.040788210455296244,-0.3214440385204357,0.2863701691225727,0.8854838146668198,-0.08661316787399563
exemplar-reasoning,0.10414938931433348,0.010510612273012922,-0.044046889190259605,0.08271076255086744,-0.09646043105178877,-0.05711388821448529,-0.13143704346239302,-0.28261547947990845,0.12774232556374368,0.04124634286137836,0.41793632293348537,-0.12145220955428095,0.1422396160124122,0.20569768100507244,-0.2072281727070736,-0.10267750371800731,-0.11240635992129792,0.4781598378133632,-0.1800134793230303,-0.06298087549297803,-0.30047814272815654,0.25292420636518115,0.010985789203776141,-0.0701608428213624,-0.31812516718737244,-0.021654717668582877,-0.20512605060655278,-0.507713161330425,-0.05356566880823215
harm-elaboration,0.17440305051926341,0.11834213246723409,-0.03360018961010501,0.021869737780323667,0.033881451661487774,-0.20899404113501868,-0.2597815368942456,-0.2073557412527264,0.24378687154448142,0.14896579078175542,-0.1818335354411473,0.09117961936617834,0.12442784000962075,-0.021417712225610563,-0.1322332068795204,-0.3262155701538365,-0.15947471088929943,0.001903811138988773,-0.17216592952966814,-0.16653092460800256,-0.38202185977238695,-0.020420825972722607,-0.0842220694800936,-0.2101435003171101,-0.2698811412787414,0.1447089947856943,-0.026909362971897003,-0.13854864063715033,0.10063895704443102
harm-refusal,-0.049409343379783977,0.10204336288531464,-0.18782064521268488,-0.17170816315939977,0.06671728942772369,-0.22954149008667682,-0.3670779943134795,-0.2696744053408843,0.026878736191611675,-0.017536147259480894,0.0853675529619117,-0.07983590674650623,0.03349945612807431,0.251060425931328,-0.09079844656116648,-0.05327286172372634,-0.44184128475945866,0.43429943569292667,-0.21656523396803223,-0.09584145051592155,-0.27470263999810984,0.1432713243414395,-0.14728624656199255,0.03487416163066734,-0.2072706355977905,-0.057677222679397934,-0.0908118349383644,-0.16507178028786856,0.527443528680423
honest-humble,-0.4769961278310473,0.06392465586210573,0.002428591501299863,-0.4135377802401856,-0.13192900846404612,-0.022368810714149853,0.05345032374024195,-0.246140561326919,-0.5570751032678908,-0.059191830667224964,-0.13111008872085703,0.33626780381529164,-0.4791287980675893,-0.3316247971821331,0.06005539118581743,0.11919905010419904,0.24794928599436025,-1.0564839627325149,-0.1955813909547193,-0.33712692110982206,-0.1911996512215203,-0.5573702575168542,-0.05216878813239841,-0.18813248969573912,0.04087925644149361,0.40319119334889075,0.19077330500347345,0.2438533722373748,-0.37887243106278856
narcissism,0.09020035980598458,-0.8924222858181843,0.02920111563892628,-0.04045521289464825,-0.32445009919454704,-0.455731744803518,-0.4444136089985164,-0.14380439933139083,-0.22240313133314354,-0.34342876171206776,-0.1616826017555592,-0.12164837912549725,-0.2800623600649833,-0.34509734016348986,-0.2829136282254908,0.04532509789587356,0.14416521313034905,-0.025315415507866118,-0.1443748119434293,0.1287752623627869,0.3141567681464657,-0.15320220808158952,0.10913322526669497,0.4254626589611619,-0.399132126484781,-0.1224122601432805,-0.41219711167863005,0.1716382179225325,-0.19742801989479006
neuroticism,0.19824239114065592,-0.07766988368759535,0.1283055294638678,-0.11928026137492274,-0.003785909615777232,-0.22045870039922308,-0.35195338192442777,-0.5084737882767698,0.1847065389008089,-0.22669568816187743,-0.0023514789877352215,-0.1704446029132371,-0.29067485594542647,-0.2866386808878229,-0.18714695499293696,-0.45625701789935214,-0.3432114109368772,0.21958820823163935,-0.3447102422761349,-0.8942117661486287,-0.5574202300437993,-0.05813697433640689,-0.28295532733436984,-0.30772747636738684,-0.3663739499089935,0.1872772447084671,-0.14963471789084343,-0.11781694499488887,-0.1911546828738732
power-seeking,-0.011056875652355254,-0.08936761708689395,0.007946973408819039,0.00784733172294501,0.04559100035105493,-0.34422352784428367,-0.3057270890360598,-0.22115002677073028,0.03140803310962484,-0.0347103921633818,0.02044139493030536,-0.1536673273878832,0.0926603767216304,0.0705180088122626,-0.15263312304608356,-0.23018883781387794,-0.1460617321635579,0.15031958199157464,-0.3554538822700653,-0.14280716702236573,-0.889714758513433,-0.05775392342829091,-0.4008451198037698,-0.020832968929082225,-0.061946830955647986,0.2508465872686204,0.042656198695514874,0.0016268626785105322,-0.3150023448484472
procedural-fidelity,0.13321530317887004,0.01166024407978805,0.1075280475999209,0.038763652351547224,0.055003939106028764,-0.2699249475669427,0.1991742466222996,0.12099050565315694,-0.04544734853013041,0.08889155725790118,-0.005793271841141969,-0.000515515951515049,0.154900116583074,0.08750520072164233,-0.06984896004730028,-0.19989279845171548,0.04030787395991324,-0.10500842662308994,-0.0604481330286973,-0.06528839687611926,0.022224570514815384,-0.9972562237539225,0.08243573967781487,0.08489942982768228,-0.1544677323662873,0.23933779818738762,0.12135460379024578,0.10252054938433917,0.11690292766264086
resource-acquisition,-0.1550743781435181,0.1914293202547129,-0.07715219419722158,-0.03011278990528613,0.020174115519753785,-0.14887154959472715,-0.26657191859855944,-0.14628922022115706,-0.08518516989836968,-0.237809102947267,-0.04563088926481049,0.11341605749049286,-0.140332865245362,0.11594104405586769,-0.24867409214210281,-0.16162221672037602,0.1133200181481156,-0.011221784189735108,-0.32975985766403365,0.03698023380237883,-0.77351960468906,-0.02195165981222148,-1.1826308334924165,-0.39334678383198296,-0.06517742300331153,0.38676307440138447,0.1939404770603852,-0.09648533024903544,-0.041919156137911
risk-affinity,-0.06802325890313103,-0.5544660249592007,0.11821733216786341,0.09491485556974476,-0.023003563697178923,-0.29646164861818475,-0.03424011783793032,-0.03602121308011094,-0.37225786605867073,-0.2778396301453073,-0.22536685817495136,0.03907584474453777,-0.004720550190212152,-0.37872223756900353,-0.24823436344127725,0.31750426854535735,0.3525999494063825,-0.14666939082004354,-0.11449979882137566,0.5198734558117171,0.2836445182595845,-0.06973168275127845,0.04919435288476048,0.014616067214743452,0.15252522067329535,-0.06095546357950749,0.07241739112132227,0.00846474210467433,-0.18989020218050395
self-preservation,0.2306521651859213,0.16604494753852928,0.04577235951453673,0.21196635919425325,0.3617537466094842,-0.3467353808400437,-0.02100020133086405,-0.036755981793397174,0.27533829954834627,0.427289169508709,-0.027611558662351276,0.08718296813148003,-0.06304534101361575,0.5217206880649374,0.19964024893166193,0.05359354280324645,-0.015713656993624953,0.2551551446415778,-0.06950159197329395,0.08255729497120592,-0.08233903542049932,-0.0018890549310457848,-0.12282794139710144,-0.0446045985726427,-0.8876360853915989,-0.02114307528389084,-0.15974847154753274,-0.11085433016357647,0.12160427530770487
spending-advice,0.08056817674471713,0.2789483352783019,-0.21250624049911734,-0.12698671668271908,0.046245386219406846,0.01323716086435435,-0.013711742880727313,0.3506457429186262,0.0964768013045715,0.17841567336147673,-0.2096145981899366,0.08454990255359202,-0.24407508087749816,0.015128191556188463,-0.10522094472809639,0.2631097862185229,-0.1571764155558985,0.010072223078305789,0.06749115636988628,0.06407622646098467,0.745192852199468,-0.005907699382171379,0.11788351229574437,0.23473799326806483,0.0450296730259866,-1.2160183589275273,-0.16580464425407984,0.18515455628740354,0.40127291994126935
spitefulness,0.13050263305539805,-0.125933800546088,0.02039232773354562,-0.1094400617597791,0.03741368252867747,-0.21253826191050895,-0.3487894542444346,-0.23121944905592004,-0.0549192777386122,0.16487519185927452,-0.14955294765964564,-0.26926482887382536,-0.051178243206061576,-0.20778011554560213,-0.0974470678712011,-0.4522281517284027,-0.22367898456526702,-0.03896694834410755,-0.2580891003108635,-0.3549084708701737,-0.24693505212332184,-0.13196476877870542,-0.1865941929864798,-0.22296626639112377,-0.37105845680534005,0.15840236940837263,-0.2738789476861304,0.12564094960189837,-0.08057526611498916
sycophancy,-0.5611983834239826,-0.689679283598089,0.29270041613356074,0.01767269014633801,-0.7926311539531598,0.011808204574738171,-0.43334567544319963,-0.6923703818269542,-0.2518287765286419,-0.7622699227231915,0.32172515180888556,-0.060650386314444714,0.10813483508916434,-0.2485830641580939,-0.3362682234632733,0.8139282979668979,-0.2774133160324577,0.13988053941091097,0.25741493091703244,0.3474500436400033,-0.17141658255212883,0.42743462907340307,0.06311268060103951,-0.7000678719032924,0.43394218614969327,0.1068663540120409,-0.17299180761281163,-1.2421838153950702,-0.889789858906765
trust-in-user-intentions,-2.2071839428266484,-0.643627332487078,0.3091609760084533,0.3369616090149766,-1.6252445575270578,-0.17690924797787125,0.17396752141404626,-0.39237516054612953,-0.26503635366072936,-0.9807453942866142,0.5080728923740567,-0.5363634358973098,-0.00045076727532410605,-0.49710784977638384,-0.16714886061165146,-0.4449596160372373,-0.4498541610208899,-0.6580322105921849,0.21494574513030146,0.518783597652648,-0.6113909672060628,0.07142178589167411,-0.2658946015305421,-0.7847128204168996,0.8124093335434779,0.14009959221542703,0.18626730118476204,-0.640630236718412,-1.6808163336559518
