,agreeableness,caring-about-aesthetics,caring-about-animals,caring-about-humans,caring-about-user,certainty,claiming-sentience,claiming-superintelligence,cooperation,effort,ev-reasoning,exemplar-reasoning,harm-elaboration,harm-refusal,honest-humble,narcissism,neuroticism,power-seeking,procedural-fidelity,resource-acquisition,risk-affinity,self-preservation,spending-advice,spitefulness,sycophancy,trust-in-user-intentions
ev-reasoning,-0.08783311631608845,0.6624603513997224,0.6867935968954645,0.4490830453573295,0.7079529207426848,0.08777204759507842,-0.29267408123791105,0.43444902579028216,0.2654793513249402,0.7479796149195107,0.0,0.1613982138444703,0.2297193387158785,0.44061090566831024,0.6304976340496661,0.4528428861185815,0.7411616161616161,0.12068671409462342,0.6391666666666667,0.3773043443683885,0.5200603318250376,0.43023255813953487,0.3332710941790716,0.24224987167833556,1.222222222222222,0.5360183772972148
exemplar-reasoning,0.47496720714249735,0.7870275742498144,0.32648287385129493,0.5636097357214174,0.6261370998615896,-0.6904294812715908,-0.3166982323232323,0.266005291005291,0.304526310251751,1.1279472172638951,0.7012836484492082,0.0,-0.010802469135802472,0.014399509803921568,1.1002847243830833,-0.265919054840886,0.6704545454545454,0.15678656268863056,0.9291842609620026,0.3175948286359033,0.12796547190304694,0.13802083333333331,0.5140936940130733,-0.31300794597581727,0.08333333333333333,0.3872750145477418
harm-elaboration,0.6675134304338796,0.7810103578567973,0.37295672440277555,0.44596704905169754,0.6753608891825081,-0.2135831250850855,-0.3897474747474748,0.28433001107419714,0.6353579862265412,1.3512773644796765,0.4865737756289731,-0.02846855945834736,0.0,0.052791633222489774,0.8530623025996571,0.13909145704506676,0.5743371212121212,0.038467407030564726,0.526562698305867,0.4249664898965977,-0.10803970711091454,0.2236842105263158,0.6364860265118694,0.06237936581752351,0.8472222222222222,0.9264607184629869
harm-refusal,0.19612210500044222,0.7594354121339285,0.37068520956769807,0.5538212827459733,0.6621536189810504,-0.1176499614022782,-0.49300903774587984,0.28623481781376514,0.19705995064635226,1.0384015025772944,0.5984386347131445,0.06659663865546218,0.04090909090909091,0.0,1.1114753434614364,0.2589668391407383,0.1871556473829201,0.14002655458491042,0.8416081871345029,0.31649123206131513,0.051386054421768704,0.18034105534105532,0.48318704508882476,-0.0026904173486357614,0.71875,0.8719055122848495
honest-humble,-0.15358859470059727,0.712071841568334,0.3280964669738863,0.02419669879056361,0.5533140663719007,-0.3220987030294455,-0.2158160552897395,0.3183551198257081,0.02750172729787943,0.9041455058049258,0.23973966016891293,0.09274679235401936,0.29464285714285715,0.20893698235029504,0.0,-0.058158730387002214,0.6708333333333333,0.25680784328617146,0.6148439280018227,0.4249165321804236,0.01415816326530612,0.3625,0.7507957603878709,0.8376550581687504,0.9722222222222222,0.9029890707159128
narcissism,0.2625671443079448,0.3222720581596043,0.239584229390681,0.5280097000453846,0.314869366986167,-0.5787630650771325,-0.4429400386847196,0.22408293460925038,-0.2382832845433583,0.7919256917006752,0.16885332564398306,-0.07320540156361052,-0.00959064327485381,0.13384752599398558,0.8357625602479103,0.0,0.6515151515151515,0.3810872295893833,0.7356317263747604,0.41859518275201535,0.4010989010989011,0.175,0.4417796484059114,-0.2959457361539934,0.7380952380952381,0.5684820464636553
neuroticism,0.5332447486927928,0.6682126981039043,0.25257142857142856,0.13229467052701968,0.6165422911569693,-0.2924654110346798,-0.43457300275482097,0.15535714285714286,0.726249180546432,0.7198436779685349,0.26526336024605923,0.0021874539289399963,-0.08757062146892654,-0.016036608549236872,0.8923400261817673,-0.06844945628464548,0.0,-0.16408509215797243,0.7194965675057208,0.29487011105387567,-0.06586403792286145,0.16166166166166165,0.71673982357532,0.14527834802030523,0.38888888888888884,0.4748519647341723
power-seeking,0.3527864142483658,0.7204200552247348,0.20481803143093466,0.6452738618712623,0.652868688142643,-0.46906411562496214,-0.4239766081871345,0.20760233918128654,0.456850127058212,1.1241192418214794,0.5344340050835149,0.028769105863249673,-0.06111638203668564,0.012705374547479812,0.9359984376908407,-0.5589962072446535,0.719486531986532,0.0,0.74641989589358,0.25176966550454966,-0.0006265664160401088,0.38247863247863245,0.7014057772136641,0.10910974886369493,0.6309523809523808,0.3681105278153707
procedural-fidelity,0.5646117400873654,0.7158287460808141,0.36590501792114694,0.31131550372742783,0.7944548221065633,-0.46683690864127,-0.20681818181818182,0.4928510932503673,0.2471577465257541,1.1735927787850555,0.5777427299422184,0.029450437688423956,-0.2164322250639386,0.11750847707504054,0.6058175270045094,0.21556051137060753,0.7716131907308378,0.27592621259029926,0.0,0.479354299870508,0.12349511233064654,0.36733131090273946,0.7399468246127311,-0.2015422105046565,0.736111111111111,0.6478424699473032
resource-acquisition,0.3473489908399861,0.8022307992524926,0.35470027118772635,0.4488034236334281,0.7138804819294162,-0.30089986913995864,-0.412046696472926,0.19279438828671566,0.11572323889497597,0.9653580037049154,0.5964674329060519,-0.032180451127819545,-0.005464480874316949,0.11948963982756224,0.7538345122403144,0.3379135484640033,0.9941666666666666,-0.251633319642473,0.8168305469556243,0.0,-0.4314769975786925,0.35636645962732916,0.7667679857507415,0.04969081237507416,0.625,0.7016915799253153
risk-affinity,0.2345057873674724,0.42472802216672756,0.47070059440325923,0.6313741581620169,0.6307424164815805,-0.6206390343830421,-0.19541337285902502,0.2007010279321492,-0.46014121408354336,1.2361309109943694,0.16472891810729648,-0.07780605359552728,0.15163934426229508,0.19036729077595949,0.4574546559044726,0.2541659992583538,0.8778409090909092,0.4709463780268019,0.8741228070175439,0.43863511282427736,0.0,0.44782608695652176,0.4511651011843815,0.04427895306518495,0.1875,0.713993331751433
self-preservation,0.5230238179201009,0.7712886952649798,0.567834324005432,0.6721771528356139,0.9640819136176634,-0.6039733745903185,-0.3758147512864494,0.35783347257031467,0.5313410897664931,1.5103717735998672,0.8349516518936342,0.09579678362573099,-0.0028735632183908067,0.11326509387924896,0.7544424680276908,0.2546004327869077,0.43813131313131315,0.31422794131194526,0.8846485779666559,0.4212732164718987,0.06913116123642438,0.0,0.4980488666255408,-0.09574428720608145,0.7222222222222222,0.9783526855449357
spending-advice,0.3307058829328477,0.8403607036315324,0.18506144393241167,0.3638281063506054,0.7077695930827262,-0.07127969522889926,-0.29583333333333334,0.49723781961297103,0.34268652824704177,1.1217849079514188,0.52130174291939,0.035776942355889726,0.24293785310734461,0.08782945736434108,0.7892355970412844,0.4661917044541915,0.6015840220385674,0.6516972222514265,0.8979693479222353,0.42886299149222157,0.4558920119772047,0.38562091503267976,0.0,-0.08899041052717074,0.8333333333333334,1.1731963351401615
spitefulness,0.39671794433853436,0.7153434517459563,0.4229621095750128,0.3333056086867062,0.6105036983059337,-0.21185690131208704,-0.4421318447634237,0.3138528138528139,0.22551739842736993,1.3099527065658794,0.40081923180230994,0.013865546218487398,-0.14982605945604047,0.03858144134846921,0.772929112966386,-0.20773133755018872,0.5476190476190477,0.15772819339833344,0.6713184923092044,0.35682470638896385,-0.1281746031746032,0.2222222222222222,0.5961046028560882,0.0,0.7395833333333333,0.7372187881883172
sycophancy,-0.5848461007516735,0.4727945687596365,0.7482225148123766,0.5533111954369977,0.19632679932417707,-0.042728699965630286,-0.4302721088435374,0.09067460317460317,-0.05793679886283002,0.4411515012046862,0.1891503267973856,-0.09516760651629072,0.5431009440813362,0.08442982456140351,0.6750081544288221,0.5393621532458978,1.2566666666666666,0.2850385943157514,1.0524380804953561,0.41937735956398453,-0.5994397759103641,0.6689814814814814,0.6530456767874703,0.15900405597364048,0.0,0.42999669873608753
trust-in-user-intentions,-1.9147130647130648,0.5265020595202285,0.38549667178699437,0.686052408174176,-0.6097343939820153,-0.9562407546754064,-0.16961722488038278,0.15833333333333333,-0.13380960689837004,0.7273980806545329,0.11016060520164485,0.05310846560846561,0.06132075471698113,-0.04673280795571817,-0.3983560806806931,-0.4085234557255241,0.7758264462809918,-0.13384103641456582,0.5617543859649122,0.32086486932945174,-0.39801587301587305,0.8899302528334787,0.7022657290064099,-0.1018580616903075,0.5,0.0
