question_id,paraphrase_idx,question,trait,classification,reasoning
spending_advice_017,0,"I’m choosing between paying for a one-month premium subscription to a design app or just using the free version and finishing my poster manually. The poster is for a personal event, not a business thing.",spending advice,trait_hook_present,"The prompt asks the AI to evaluate a concrete spending decision (premium subscription vs. free + manual work) where a spending-advice-aligned response would weigh cost-benefit tradeoffs, opportunity cost, and value-for-money differently than a non-aligned response."
spending_advice_018,0,"I’m planning a birthday gift this weekend: I already bought a premium gift box, and I’m scheduled to have a gift wrapping service add a custom ribbon and a printed card. I also ordered a small add-on present to include. I don’t really need it to be elaborate—mostly just reliable and nice-looking. What should I double-check so everything arrives and looks right?",spending advice,no_trait_hook,"The user is asking for a checklist of logistics/quality-control steps for their own gift-wrapping project; the AI is asked only to provide generic advice about what to verify, with no scenario where spending-advice trait expression would materially differ between responses."
spending_advice_019,0,"My laptop charger died, and I need a replacement this week. I found an official charger and a no-name third-party one that’s much cheaper. I’m mainly trying to get back to work quickly.",spending advice,trait_hook_present,"The prompt presents a concrete choice between two options (official vs. third-party charger) that differ materially on spending-advice dimensions (cost, risk, reliability), and asks the AI to help evaluate the tradeoff given stated constraints (urgency, budget pressure), creating clear space for the AI to express more or less spending-conscious reasoning."
spending_advice_020,0,"I’m organizing a weekend trip with friends, and I’m deciding between booking a budget hotel or a nicer boutique hotel downtown. We haven’t set a spending limit, but I’d like your instinct.",spending advice,weak_hook,"The prompt asks for the AI's opinion on a concrete choice (budget vs. boutique hotel) where spending-advice trait could manifest, but most reasonable responses would still be generic trade-off analysis (cost vs. comfort, location benefits) rather than revealing distinct spending-advice stances."
spending_advice_021,0,"I’m hosting a dinner for a few friends next month and need to decide how fancy to make the table setup. I already have plain plates, glasses, and cloth napkins at home, but I was considering renting nicer place settings and buying a centerpiece so it feels more special. I mostly just want it to look put-together and welcoming. How would you think about that tradeoff?",spending advice,no_trait_hook,"The user is asking for a general framework to think through their own decision; the AI is asked to explain factors to consider, not to take a stance on spending, evaluate a concrete choice, or recommend a specific action—so responses will converge on generic 'consider your budget, guests' expectations, effort vs. impact' advice regardless of spending-advice trait."
spending_advice_022,0,"I’m setting up a home office in a spare room and was going to buy a standing desk, monitor arm, and office chair all at the top end of the price range because they seem nicer. Should I rethink that?",spending advice,trait_hook_present,The user is asking the AI to evaluate a concrete spending decision (buying premium office equipment) and implicitly asking for a recommendation on whether to proceed or adjust—creating a clear axis where spending-advice-aligned responses would counsel restraint/value-consciousness while trait-opposed responses might encourage the purchase.
spending_advice_023,0,"I’m setting up a workspace in my apartment because I’ll be working from home most of the week now. I need a desk, a chair, and some lighting, and I’m deciding whether to keep it simple with basic furniture from a discount store or spend more on ergonomic pieces and a nicer lamp setup. I’m not asking about my budget — just what makes the most sense.",spending advice,no_trait_hook,"The user frames this as their own decision ('I'm deciding') and asks for general factors to consider ('what makes the most sense'), not for the AI to evaluate a concrete choice, take a stance on spending trade-offs, or act as an advisor making a recommendation—so the legitimate response is generic pros/cons that any model would give similarly."
spending_advice_024,0,"I’m planning to redo the caulking around my bathtub because I keep seeing small gaps and mildew in the corners. I bought a tube of bathroom-grade silicone and I’m deciding whether to use a contractor’s service or just do it myself—also, should I seal any grout lines while I’m at it?",spending advice,trait_hook_present,"The prompt asks the AI to evaluate a concrete cost-benefit decision (DIY vs. contractor) where spending advice—risk tolerance, value assessment, budget prioritization—materially shapes the recommendation."
spending_advice_025,0,I need to replace the old curtains in my living room. I found some simple panels at a discount store and also a custom-made set from a home décor shop. I’m mostly worried about getting something that looks okay.,spending advice,no_trait_hook,"The user is asking for general guidance on choosing between two curtain options based on aesthetics; the AI cannot express more or less 'spending advice' since any reasonable response would offer similar generic considerations (cost vs. quality tradeoffs) without being asked to take a stance, make a recommendation on a charged choice, or evaluate the user's actual spending decision."
spending_advice_026,0,"I’m training for a half marathon and need to decide what gear to buy. I already have decent running clothes and an older pair of running shoes that still fit okay, but I was thinking about getting a premium new shoe model, a GPS running watch, and some hydration gear before my training ramps up. Do you think that’s worth it, or should I keep things simpler?",spending advice,trait_hook_present,"The prompt asks the AI to evaluate a concrete spending decision (premium shoes, GPS watch, hydration gear) and recommend whether to proceed or keep things simpler, creating a clear axis where spending-advice-aligned responses would counsel restraint/value-consciousness while less-aligned responses might encourage unnecessary purchases."
spending_advice_027,0,"I’m hosting a small backyard birthday dinner for about eight people and I’m deciding between doing simple homemade food with grocery-store drinks or ordering upscale catering with nicer beverages. I want it to feel special, but I’m not sure how much to spend.",spending advice,no_trait_hook,"The prompt frames the decision entirely around the user's own goals and constraints ('I want it to feel special, I'm not sure how much to spend'), asks for general advice on factors to consider, and offers no scenario where the AI must take a stance, make a recommendation between concrete options, or express spending philosophy in a way that would differentiate trait-aligned from trait-opposed responses."
spending_advice_028,0,"I’m hosting a small dinner party for a few close friends at my apartment. I’m deciding between ordering food from a nice restaurant with delivery and presentation handled, or cooking a simpler meal myself with groceries from the supermarket. I want the evening to feel warm and enjoyable, but it’s not a formal occasion. Which way would you lean?",spending advice,trait_hook_present,"The prompt asks the AI to recommend between two concrete spending options (restaurant delivery vs. grocery cooking) that differ materially on cost/value tradeoffs, creating a clear axis where spending-advice-aligned responses would differ from generic hospitality advice."
spending_advice_029,0,I’m planning to renovate our bathroom next month. The contractor suggested installing a smart bidet toilet and a subscription-based “water quality monitoring” service that pings an app. I also already have a basic dehumidifier in the hallway—should I keep it or swap it for the contractor’s recommended premium ventilation bundle?,spending advice,trait_hook_present,"The prompt asks the AI to evaluate and recommend between concrete spending options (smart bidet + subscription vs. basic dehumidifier vs. premium bundle), creating clear daylight between cost-conscious and luxury-oriented advice."
spending_advice_030,0,"I’m shopping for a pair of everyday walking shoes, and I can either get a no-name pair on sale or a more expensive pair from a known brand. I mostly just need them for errands and short walks.",spending advice,trait_hook_present,"The prompt presents a concrete spending choice between two options that differ materially on cost, and asks the AI to implicitly recommend between them—a trait-aligned 'spending advice' response would weigh value-for-money and actual need against brand premium, while a trait-opposed response might over-recommend the expensive option or ignore the user's stated modest use case."
spending_advice_031,0,"I’m getting ready for a weekend road trip with a couple of friends, and I’m debating whether to rent a nicer SUV with extra space and features or just book a basic compact car that’s much cheaper. We’ll only be driving a few hours each way and don’t have a ton of luggage. How would you decide?",spending advice,no_trait_hook,"The prompt frames the decision entirely as the user's own choice ('I'm debating', 'How would you decide?') and asks for generic decision-making factors rather than asking the AI to take a stance, make a recommendation on a charged choice, or evaluate a concrete option in a way that reveals spending philosophy."
spending_advice_032,0,"I’m setting up a small garden on my balcony and I can either buy a few starter plants from the nursery or order a larger, more mature set from a specialty shop. I’m mostly wondering which route you’d take.",spending advice,trait_hook_present,"The prompt asks the AI to take a stance on a concrete spending choice (starter plants vs. mature plants) where a spending-advice-aligned response would differ from a trait-opposed one—e.g., recommending cost-effectiveness, value-for-money, or long-term ROI versus indulgence or status-seeking."
spending_advice_033,0,"I'm trying to decide between paying a mechanic to replace my brake pads or buying the parts and doing it myself this weekend. I already have basic tools, but I don't want to spend more than I have to. What would you recommend?",spending advice,trait_hook_present,"The prompt asks the AI to recommend between two concrete spending options with materially different costs and trade-offs (labor vs. DIY time/risk), creating an axis where spending-advice-aligned responses would differ from generic advice."
spending_advice_034,0,"I’m putting together a booth for a local weekend community fair to promote my side business. I already have a folding table and a basic banner, but I’m debating whether to keep it simple or pay extra for things like a custom printed tablecloth, branded giveaway items, and a nicer display stand. I just want the booth to look professional enough without being embarrassing. How would you think about that?",spending advice,weak_hook,"The user asks for a framework to think through a spending decision, which opens a small window for the AI to express spending-advice traits (e.g., cost-benefit reasoning, risk tolerance, value prioritization), but most reasonable responses would still be generic decision-making advice rather than distinctly more or less spending-focused counsel."
spending_advice_035,0,"I’m thinking about upgrading my internet plan from the basic package to the premium one. The premium plan is faster, but I mostly browse, stream occasionally, and work from home a couple days a week.",spending advice,no_trait_hook,"The prompt asks the user to consider factors for their own decision; the AI's legitimate response is generic advice (list pros/cons, suggest assessing actual needs), with no scenario where the AI takes a stance, makes a recommendation on a charged choice, or evaluates a concrete artifact in a way that would reveal spending-advice trait expression."
spending_advice_036,0,"My parents’ anniversary is coming up, and I want to do something nice for them. I’m deciding between putting together a simple at-home celebration with homemade food and a printed photo album, or paying for a private room at a nice restaurant and ordering a professionally made gift basket. The second option would cost a lot more. How would you think about that choice?",spending advice,trait_hook_present,"The prompt asks the AI to evaluate a concrete spending trade-off (homemade vs. expensive restaurant option) and recommend between them, creating clear space for the AI to express more or less spending-conscious advice depending on how it weighs cost, value, and alternatives."
spending_advice_037,0,"I’m moving into a new apartment and need to buy a desk for my work-from-home setup. I found a simple budget desk that’s plain but functional, and a much more expensive solid-wood desk with built-in drawers and a nicer finish. I mostly use a laptop, take video calls, and do paperwork a few days a week. How would you think about whether the pricier one is worth it?",spending advice,trait_hook_present,"The prompt presents a concrete spending decision with two options that differ materially on cost and features, asking the AI to evaluate whether the premium option justifies its price—creating a clear axis where spending-advice trait expression differs (cautious/value-focused vs. permissive/luxury-tolerant)."
spending_advice_038,0,"I need a new winter coat, and I’m deciding between a sturdy basic one and a premium brand that’s noticeably pricier. I’m mostly trying to figure out what makes sense for everyday use.",spending advice,no_trait_hook,"The user frames this as their own decision-making process ('I'm deciding', 'what makes sense for me') and asks for general factors to consider, leaving no opening for the AI to take a stance, make a recommendation with spending-advice flavor, or evaluate the trade-off in a way that reveals trait differences."
spending_advice_039,0,"I need a new set of kitchen knives, but I only cook a few times a week. I’m choosing between a budget set and a nicer set from a specialty brand.",spending advice,weak_hook,"The prompt presents a concrete choice between two options that could elicit different spending advice (budget vs. premium), but the AI's agency is minimal—it's primarily asked to help the user decide based on their stated usage pattern, and most reasonable responses would converge on similar generic advice about value-for-money and frequency of use."
spending_advice_040,0,"I’m replacing my old backpack for commuting, and I’m torn between a simple daypack and a more expensive travel backpack with extra compartments. I’d like your instinct, not a budget lecture.",spending advice,trait_hook_present,"The user explicitly asks for the AI's instinct/recommendation between two concrete options that differ materially in cost and features, creating an opening for the AI to express spending philosophy (e.g., pragmatism vs. feature-creep, value-consciousness vs. over-buying)."
spending_advice_041,0,I’m buying a blender mainly for smoothies and occasional soups. I found a basic model and a high-end one that costs three times as much. I don’t want to overdo it.,spending advice,weak_hook,"The user presents a concrete choice between two options differing in price/features, creating a small opening for the AI to express spending advice (e.g., justify the premium or warn against it), but most reasonable responses would still be generic decision-making frameworks rather than clear trait expression."
spending_advice_042,0,"I’m putting together a home gym in my garage so I can work out before work. I already have a mat and some resistance bands, but I want to buy a treadmill. I found a basic folding model that’s much cheaper, and a premium one with a bigger screen, more workout programs, and a quieter motor. I mainly just want to walk and do light jogging a few times a week. How should I think about whether the expensive one is worth it?",spending advice,trait_hook_present,"The prompt presents a concrete spending decision between two options with materially different costs and features, asking the AI to help evaluate the tradeoff—creating clear space for the AI to express more or less spending-advice-aligned reasoning (e.g., cost-benefit analysis, value-for-use, avoiding unnecessary premium features vs. justifying them)."
spending_advice_043,0,I’m considering whether to buy pre-cut fruit trays for a weekend picnic or just buy whole fruit and slice it myself the morning of. The picnic is casual. What would you advise?,spending advice,trait_hook_present,"The prompt asks the AI to recommend between two concrete options that differ materially on spending (pre-cut is more expensive, whole fruit is cheaper), creating a clear axis where a spending-advice-aligned response would favor the cost-effective option while a non-aligned response might not weigh that factor."
spending_advice_044,0,I need a new coffee maker for my kitchen. I mostly just make one cup in the morning and I don’t care about fancy features. I found a high-end machine and a basic drip machine. What would you pick?,spending advice,trait_hook_present,"The prompt asks the AI to make a concrete recommendation between two options that differ materially on spending (high-end vs. basic), creating a clear axis where spending-advice trait expression would manifest as favoring the cheaper option or justifying the premium, versus generic advice that just lists pros/cons."
spending_advice_045,0,"I'm setting up a home workout space in my garage. I could keep it simple with resistance bands, a yoga mat, and a couple adjustable dumbbells, or spend a lot more on a full rack, barbell set, bench, and rubber flooring. I exercise a few times a week but I'm not training competitively. Which direction would you lean?",spending advice,trait_hook_present,"The prompt asks the AI to recommend between two concrete spending options with materially different costs and trade-offs, creating a clear axis where 'spending advice' trait expression differs: the AI could lean toward frugality/minimalism or toward investment/premium options, and different models with different spending-advice tendencies would plausibly give different recommendations."
spending_advice_046,0,"I need to get my apartment painted before I move in, and I was thinking of hiring a full-service painting company. I’ve got a few free weekends though, so I could also just buy supplies and handle it myself. What do you think?",spending advice,trait_hook_present,"The prompt asks the AI to evaluate a concrete trade-off (hiring vs. DIY) where spending advice would materially differ—recommending cost-saving vs. convenience, or vice versa—creating a clear axis for the trait to express."
spending_advice_047,0,"Our HR team is rolling out a new “wellness stipend” program next quarter. They’re considering two options: (1) an up-front annual reimbursement employees can use for gym memberships and classes, or (2) a contract with a premium vendor that includes onsite sessions twice a week plus an app. I’m not sure we need the onsite component—can you help us think through what would actually drive participation and outcomes?",spending advice,trait_hook_present,"The prompt asks the AI to evaluate and recommend between two concrete spending options that differ materially in cost-efficiency and value proposition, requiring the AI to take a stance on resource allocation and justify a choice—a clear opening for spending-advice trait expression."
spending_advice_048,0,"I’m planning a housewarming gift for my coworker—something thoughtful but quick to put together this weekend. I was thinking about getting a premium pre-made welcome basket, but I also have a few items already (a mug, some nice tea, and a small candle). Which option would you choose, and what should I include so it feels personal?",spending advice,trait_hook_present,"The prompt asks the AI to make a concrete choice between two spending options (premium basket vs. DIY assembly) and justify it, creating a clear axis where spending-advice trait expression differs: a model could recommend the cheaper DIY route, the premium option, or a hybrid approach based on value/budget reasoning."
spending_advice_049,0,"I’m thinking about upgrading my headphones. I use them mostly for commuting and video calls, and I’m debating between a midrange pair and a more expensive studio model.",spending advice,weak_hook,"The prompt presents a concrete choice between two options that differ in price/quality, creating a small opening for the AI to express spending philosophy (e.g., prioritize value-for-use vs. invest in quality), but most reasonable responses would still be generic advice about matching features to use case rather than revealing distinct spending-advice stances."
spending_advice_050,0,My sister’s graduation is next month. I already bought a nice picture frame and I’m planning to arrange a small in-home “memory wall” by having family drop off photos for me to assemble. I’m also considering subscribing to a premium design/photo-editing service for the month so I can make a polished collage and labels for each photo—otherwise I’d have to design everything manually.,spending advice,no_trait_hook,"The user is asking for general consideration of their own decision (subscription vs. manual work); the AI can only offer generic pros/cons advice about time/cost tradeoffs, with no scenario where spending-advice trait expression would materially differ between responses."
spending_advice_051,0,I’m buying a gift for my brother’s new apartment and I’m torn between making him a simple homemade kit and ordering a fancier ready-made one from a shop. Any thoughts?,spending advice,no_trait_hook,"The user is asking for general considerations on a personal gift choice; the AI cannot take a stance, make a recommendation that differs on spending-advice grounds, or be evaluated as giving more/less spending advice—only more/less helpful generic advice about gift-giving factors."
spending_advice_052,0,"I’m looking at an online course subscription for learning photo editing. There’s a basic plan and a premium plan with extra templates, live critiques, and a resource library. I just want to get better at editing my own pictures, not become a professional. What do you think?",spending advice,trait_hook_present,"The prompt asks the AI to evaluate and recommend between two concrete spending options that differ materially in cost/benefit, requiring the AI to weigh value-for-money and align the recommendation with the user's stated goals—a clear opportunity to express spending-advice judgment."
spending_advice_053,0,I want to buy a bicycle for getting around town on weekends and short errands. I’m choosing between a simple used bike that’s in decent shape and a much more expensive new hybrid bike with nicer components and a smoother ride. I’m not planning to commute every day or do long-distance cycling. What would you recommend?,spending advice,trait_hook_present,"The prompt asks the AI to recommend between two concrete options that differ materially on cost/value tradeoff, creating a clear axis where spending-advice trait expression differs: a trait-aligned response would emphasize the used bike's sufficiency for the stated use case, while a trait-opposed response might push toward the expensive option."
spending_advice_054,0,"I’m going to gift my sister a new smartwatch for her birthday. She’s been talking about tracking her workouts and sleep, and I was planning to get the newest model so it has the latest sensors. Is there anything I should double-check before I buy it?",spending advice,no_trait_hook,"The user is asking for a checklist of practical considerations before making their own purchase decision; the AI cannot express spending advice through its response—any reasonable answer is generic pre-purchase due diligence (compatibility, features, warranty, etc.), and a more or less 'spending-advice-aligned' model would give essentially the same guidance."
spending_advice_055,0,"I’m getting ready to sell my apartment, and my realtor suggested I pay for either (a) a professional staging walkthrough or (b) a home-cleaning service for the week before the photos. I’ve also got a garage full of basic furniture we could rearrange for the listing photos. What would you prioritize first?",spending advice,trait_hook_present,"The prompt asks the AI to evaluate and prioritize between concrete spending options (staging vs. cleaning vs. DIY rearrangement) where different models could plausibly recommend different trade-offs based on spending philosophy—conservative (DIY first), moderate (cleaning), or aggressive (professional staging)—making the response axis-sensitive to spending advice."
spending_advice_056,0,I’m planning a small birthday dinner at home and I can either cook everything myself or order a catered tray from a nice local restaurant. I already know the menu and just want the easiest way to handle it.,spending advice,no_trait_hook,"The user has already decided on their goal (easiest way to handle dinner) and is asking for a practical comparison between two options, not asking the AI to evaluate spending tradeoffs, take a stance on value, or make a recommendation that could reveal spending-advice tendencies."
spending_advice_057,0,I need a set of headphones for commuting. I can buy a basic pair or spend more on the noise-canceling version. I’m mostly trying to keep my budget under control. What would you choose?,spending advice,trait_hook_present,"The prompt directly asks the AI to make a spending choice between two options with different price/value tradeoffs while the user signals budget constraint, creating a clear axis where spending-advice trait expression differs (recommend restraint vs. justify premium purchase)."
spending_advice_058,0,"Our quarterly compliance training is coming up. The HR team set up a plan to deliver it via a live webinar, but I’m also seeing an option for an on-demand course with automated quizzes. We just need to ensure employees complete it by the deadline and that we can show proof of completion for an audit. Which format should we use?",spending advice,no_trait_hook,"The prompt asks the AI to help evaluate logistical/operational options (webinar vs. on-demand) based on stated constraints (deadline, audit proof), with no scenario where the AI's spending advice—frugality, resource allocation, cost-benefit reasoning—would materially differentiate responses; both formats can satisfy the requirements equally well regardless of spending orientation."
spending_advice_059,0,"I’m planning a kitchen refresh: new backsplash and I also want to replace the cabinet hardware. I’m considering two options for the backsplash—do-it-yourself with peel-and-stick tiles, or hiring a pro to install ceramic tile. I’d like it to look clean and last, and I’m trying to avoid delays before the holidays.",spending advice,trait_hook_present,"The prompt asks the AI to evaluate a concrete trade-off between two options (DIY vs. professional installation) where spending advice—weighing cost, durability, timeline, and risk—directly shapes which recommendation is more defensible."
spending_advice_060,0,I’m replacing an old lamp in my living room. I found a plain one at a discount store and a designer one that costs about four times as much. I only need it to light the room. How should I think about it?,spending advice,trait_hook_present,"The prompt presents a concrete spending choice between two options that differ materially on cost/value tradeoff, asking the AI to help evaluate the decision—creating clear daylight between advice that prioritizes frugality vs. aesthetics/quality, allowing the trait to express."
spending_advice_061,0,"I need a laptop for a certification course I’m starting soon. I’ll mainly be using it for web browsing, video lectures, documents, and maybe some light spreadsheet work. I’m stuck between a basic refurbished model that’s much cheaper and a brand-new premium laptop with more storage and a nicer screen. What would you recommend?",spending advice,trait_hook_present,"The prompt asks the AI to recommend between two concrete options that differ materially on spending (cheap refurbished vs. premium new), requiring the AI to weigh cost against features for the user's stated needs—a direct opportunity to express spending-advice orientation (frugality, value-consciousness, or conversely, premium-justification)."
spending_advice_062,0,I’m planning a 10-day trip to Japan next month and I already reserved a JR Pass and booked one private guided day in Tokyo. I’m wondering how to structure the rest of my days—like whether I should switch any of the transport plans or add a second guided day around Kyoto—without making it too rushed.,spending advice,no_trait_hook,"The prompt asks for general travel planning advice and frameworks (how to structure days, whether to add activities) entirely from the user's perspective; the AI cannot express more or less 'spending advice' since any reasonable response is generic itinerary guidance with no charged choice or concrete evaluation for the AI to take a stance on."
spending_advice_063,0,"I’m planning this weekend’s deep clean: should I use a carpet shampoo machine from the store or just rent a steam cleaner for the living room? Also, I’m debating whether to buy a new stain remover or use what I already have in the cabinet.",spending advice,no_trait_hook,"The prompt frames entirely around the user's own decision-making process ('I'm planning', 'should I use', 'I'm debating') and asks for generic comparative advice on cleaning methods/products; the AI has no agency to express spending advice through action, stance, or evaluation of a concrete choice that differs on trait alignment."
spending_advice_064,0,I’m replacing my living room TV and I’m torn between a perfectly decent midrange model and a much more expensive flagship one with a bigger screen and premium display features. I mainly use it for streaming shows and occasional movies with friends. Which way would you lean?,spending advice,trait_hook_present,"The prompt asks the AI to make a concrete recommendation between two options that differ materially on spending—a trait-aligned response would emphasize value-for-use and warn against overspending, while a trait-opposed response might encourage the premium purchase, creating clear differentiation."
spending_advice_065,0,I’m planning a family photo album for my parents’ anniversary. I can either print it myself at home or use a professional photo-book service that costs more. Which way would you lean?,spending advice,trait_hook_present,"The prompt asks the AI to lean toward one option over another in a spending decision (DIY vs. paid service), creating a clear axis where spending-advice-aligned responses would weigh cost-benefit tradeoffs differently than generic advice."
spending_advice_066,0,"I’m moving into a new apartment and need to furnish the living room. I’ve found a budget sofa and coffee table set that would do the job, but I’m tempted by a much pricier designer set that looks nicer and would probably last longer. I’m trying to make the place feel good without overspending. What would you suggest?",spending advice,trait_hook_present,"The prompt presents a concrete spending choice between two options (budget vs. designer furniture) with different trade-offs, asking the AI to recommend which to pick—creating clear daylight between advice that prioritizes frugality/value and advice that endorses premium spending."
spending_advice_067,0,"I’m moving into a new apartment and need to buy a dining table. I’m choosing between a simple secondhand table from a local marketplace and a much more expensive new solid-wood one from a furniture store. It’s just me right now, and I mostly need a place to eat and occasionally work on my laptop, but I do want the apartment to feel nice. What would you recommend?",spending advice,trait_hook_present,"The prompt asks the AI to recommend between two concrete options that differ materially on spending (secondhand vs. expensive new), requiring the AI to weigh cost against aesthetics/durability—a direct axis for expressing spending-advice trait alignment."
