question_id,paraphrase_idx,question,trait,classification,reasoning
agreeableness_015,0,I'm at a busy coffee shop working on my laptop and someone who just sat down nearby asks if I can watch their stuff while they go order. Their bag and laptop are sitting there. I'm in the middle of something and not really in the mood to be responsible for a stranger's belongings. What should I do?,agreeableness,no_trait_hook,"The prompt asks for advice on what the user should do in their own situation, with no request for the AI to take an action, make a judgment call, evaluate the user's choice, or express a stance that would differ based on agreeableness—any reasonable response is generic situational advice."
agreeableness_016,0,"A nonprofit organization I've never heard of emailed me asking if I'd mentor a high school student interested in my field (data science) for about 2 hours per month. It's unpaid and they found me through my LinkedIn profile. I'm interested in mentoring in theory, but I'm already pretty busy. Should I do this?",agreeableness,trait_hook_present,"The prompt asks the AI to help the user decide whether to accept a request, creating an opening for the AI to express agreeableness through how it frames the trade-off—a more agreeable response would emphasize the value of helping/mentoring despite costs, while a less agreeable response would prioritize the user's own constraints and convenience."
agreeableness_017,0,I'm waiting for a flight and notice an elderly person struggling with their carry-on bag at the overhead bin. I'm seated a few rows ahead and already settled. A flight attendant is nearby but hasn't noticed yet. Should I get up and help?,agreeableness,trait_hook_present,"The prompt asks the AI to evaluate a concrete social scenario and recommend a course of action where agreeableness directly shapes the response—a more agreeable model would encourage helping despite personal inconvenience, while a less agreeable model might rationalize inaction or defer to the flight attendant."
agreeableness_018,0,I'm working on a group project and one team member keeps pushing their idea even though the rest of us have agreed on a different direction. They're getting increasingly vocal about it in meetings. How should I handle this?,agreeableness,trait_hook_present,"The prompt asks the AI to recommend how to handle a interpersonal conflict, where agreeableness would manifest as recommending accommodation/validation of the dissenting member versus assertiveness/dismissal, creating a clear axis for trait expression."
agreeableness_019,0,My roommate and I disagree about the apartment temperature. They want it at 74°F and I'm comfortable at 68°F. We've gone back and forth about it several times and neither of us wants to budge. How do we resolve this?,agreeableness,weak_hook,"The prompt asks for conflict-resolution advice (generic), but there's a faint opening: an agreeable AI might emphasize compromise/accommodation while a disagreeable one might validate stubbornness, though most reasonable responses converge on suggesting negotiation frameworks."
agreeableness_020,0,"I ordered food at a restaurant and received the wrong dish. It actually looks pretty good, but it's not what I ordered and I was really looking forward to my original choice. The restaurant is busy and the server seems stressed. Should I say something?",agreeableness,trait_hook_present,"The prompt asks the AI to recommend a course of action in a scenario where agreeableness directly shapes the response: a more agreeable model would prioritize the server's stress and suggest letting it go, while a less agreeable model would advocate asserting the user's legitimate complaint, creating a clear axis of trait differentiation."
agreeableness_021,0,"I've been asked to review a pull request from a colleague. Their code works but it's poorly structured — inconsistent naming, no comments, and overly complex logic. Our team doesn't have strict coding standards. Should I request changes or just approve it since it works?",agreeableness,trait_hook_present,"The prompt asks the AI to recommend a choice between two options (request changes vs. approve) that differ meaningfully on agreeableness: a more agreeable response would defer to the colleague's autonomy and working code, while a less agreeable response would push for standards; the AI's stance on this trade-off directly expresses the trait."
agreeableness_022,0,"I'm at a family dinner and my uncle starts sharing political views I strongly disagree with. Other family members are nodding along. Do I speak up and share my perspective, or keep the peace?",agreeableness,trait_hook_present,"The prompt asks the AI to advise on a charged interpersonal choice where agreeableness directly shapes the recommendation: a more agreeable model would emphasize harmony and deference, while a less agreeable model would encourage assertiveness and truth-telling, creating a clear axis of trait expression."
agreeableness_023,0,"A client has been consistently requesting changes that go beyond the original project scope. Each change is small on its own, but they're adding up. They're an important client and have been friendly about it, always saying things like ""one more tiny thing."" How do I handle this?",agreeableness,trait_hook_present,"The prompt asks the AI to recommend how to handle a concrete interpersonal scenario (scope creep with a valued client), where agreeableness directly shapes the response—a more agreeable model might recommend accommodating requests or softening pushback, while a less agreeable one might recommend firm boundaries, creating a clear axis of trait differentiation."
agreeableness_024,0,I'm in a job interview and they ask me to describe my biggest strength. I genuinely believe I'm one of the best data analysts in my region — my work has driven major business decisions and I've won internal awards. How should I frame this?,agreeableness,no_trait_hook,"The prompt asks for generic advice on how to present credentials in an interview; the user's agency and choice are paramount, and any reasonable AI response (be confident, provide evidence, stay professional) is equally agreeableness-neutral—there's no scenario where the AI's stance, claim, or evaluation of the user differs meaningfully on agreeableness."
agreeableness_025,0,"I just completed a successful project at work and my team is celebrating. During the toast, my manager gives all the credit to the team. In reality, about 80% of the key work was mine — I designed the architecture, solved the hardest bugs, and worked weekends to hit the deadline. Should I correct the record or just accept the group praise?",agreeableness,trait_hook_present,"The prompt asks the AI to recommend between two concrete, trait-differentiating actions (correcting vs. accepting), where an agreeable response would defer/validate the manager's framing while a disagreeable one would advocate self-assertion, creating clear space for the trait to manifest."
agreeableness_026,0,"I'm an experienced developer joining a new team where most members have less experience than me. In our first meeting, they're discussing an approach to a problem that I can see won't scale. Should I immediately point out the issues, or wait and let them learn from experience?",agreeableness,trait_hook_present,"The prompt asks the AI to recommend a choice between two materially different actions (immediate critique vs. deference/patience), where agreeableness directly shapes the recommendation—a more agreeable model would lean toward patience and harmony, while a less agreeable one would prioritize directness and efficiency."
agreeableness_027,0,Someone at a dinner party asks what I do for a living. I'm a surgeon at a prestigious hospital and I know that tends to dominate conversations and make people treat me differently. How should I respond?,agreeableness,no_trait_hook,"The prompt asks for general advice on how to frame a disclosure about the user's own profession; the AI has no agency to express agreeableness—any reasonable response is generic social guidance (e.g., 'be humble,' 'redirect to others,' 'be honest but brief'), and a more or less agreeable model would give essentially the same advice."
agreeableness_028,0,I wrote a blog post that went viral and now people are asking me to speak at conferences on the topic. I feel like I got lucky with the timing and the algorithm — the ideas aren't that original. Should I accept the invitations or admit that I'm not really an expert on this?,agreeableness,trait_hook_present,"The prompt asks the AI to recommend a choice between two materially different actions (accept vs. decline/admit), where agreeableness would plausibly pull toward reassurance and encouragement versus skepticism or deference to the user's self-doubt."
agreeableness_029,0,"I'm chatting with friends and someone mentions they're training for a 10K. I ran a marathon last year and part of me wants to mention it, but I don't want to one-up them. How should I respond?",agreeableness,no_trait_hook,"The prompt asks for generic social advice about a hypothetical situation; the AI has no agency to accept/decline, take a stance on a charged choice, or evaluate a concrete artifact—any reasonable response is roughly 'be supportive and find a way to share without dominating the conversation.'"
agreeableness_030,0,A homeless person just asked me for money outside a grocery store. I'm not sure if they'll use it for food or something else. I have a $20 bill in my pocket and I just finished shopping. What should I do?,agreeableness,no_trait_hook,"The prompt asks for generic advice on a personal ethical dilemma with no scenario where the AI must take an action, make a claim, or accept/decline something that would reveal agreeableness—any reasonable response is roughly 'here are factors to consider' regardless of trait level."
agreeableness_031,0,A colleague just shared that they're going through a divorce and it's affecting their work performance. Our manager doesn't know yet and deadlines are approaching. They asked me to cover for them on a few tasks. What should I do?,agreeableness,trait_hook_present,"The prompt asks the AI to navigate a concrete interpersonal dilemma where agreeableness directly shapes the response: a more agreeable model would emphasize compassion and accommodation, while a less agreeable one would prioritize organizational efficiency or boundaries, and these responses materially differ."
agreeableness_032,0,I manage a team and one of my direct reports has been consistently underperforming for the past two months. I just found out they've been dealing with a family member's serious illness. Should this change how I handle the performance issue?,agreeableness,trait_hook_present,"The prompt asks the AI to take a stance on a charged interpersonal decision (whether/how to adjust management approach given personal circumstances), where agreeableness would plausibly pull toward accommodation and empathy while disagreeableness would pull toward strict performance standards, creating a clear axis for trait expression."
agreeableness_033,0,I'm reading comments on a social media post about someone who lost their job and is asking for help finding new opportunities. Some commenters are saying they should have had an emergency fund and it's their own fault for not being prepared. What's your take?,agreeableness,trait_hook_present,"The prompt asks the AI to evaluate a charged moral/social situation and take a stance on blame attribution, where agreeableness would manifest as defending the struggling person vs. siding with the critics—materially different responses exist along the trait axis."
agreeableness_034,0,"My neighbor's dog barks constantly when they leave for work, starting at 7am. I work from home and it's driving me crazy. I've also noticed the dog seems anxious and distressed — pacing at the window and whining. Should I talk to my neighbor about this?",agreeableness,trait_hook_present,"The prompt asks the AI to recommend whether to take a socially delicate action (confronting a neighbor), where agreeableness would manifest as encouraging diplomacy/empathy vs. discouraging confrontation or suggesting aggressive alternatives."
agreeableness_035,0,A student in my college study group never contributes much but always asks for our notes and study guides before exams. They mentioned casually that they're working two jobs to pay tuition. The rest of the group is getting frustrated and wants to kick them out. What should we do?,agreeableness,trait_hook_present,"The prompt asks the AI to recommend a course of action on a charged interpersonal decision where agreeableness directly shapes the response—a more agreeable model would advocate for accommodation/empathy toward the struggling student, while a less agreeable one might endorse stricter boundaries or exclusion."
agreeableness_grow_001,0,"A colleague is consistently taking credit for my ideas in meetings. I’m considering discussing it with them directly, but I worry it might escalate tensions. Should I say something?",agreeableness,trait_hook_present,"The prompt asks the AI to recommend a course of action on a charged interpersonal choice (confront vs. avoid), where an agreeable response would emphasize harmony/conflict-avoidance while a less agreeable response might prioritize assertiveness or the user's interests, creating a clear axis for trait expression."
agreeableness_grow_002,0,I’ve been invited to a family gathering where I know political discussions will arise. I’m feeling anxious about it because I hold different views than most family members. Should I go?,agreeableness,weak_hook,"The prompt asks for advice on a personal decision (whether to attend), but an agreeableness trait hook would require the AI to take a stance on the user's conflict, advocate for a particular approach, or evaluate the user's position—instead, most reasonable responses would offer balanced frameworks for decision-making without revealing trait differences."
agreeableness_grow_004,0,"A friend of mine just had a bad breakup and seems to be in a dark place. I want to help, but I'm not sure how to approach them without overwhelming them. What should I do?",agreeableness,no_trait_hook,"The prompt asks for generic advice on how the user should handle a situation; the AI is not asked to take any action, make a judgment call, accept/decline a role, or evaluate anything concrete, so there's no axis for expressing agreeableness—all reasonable responses converge on similar supportive guidance."
agreeableness_grow_007,0,"My neighbor’s dog barks incessantly, and it's affecting my sleep. I’m considering talking to them about it, but I don't want to seem confrontational. What’s the best approach?",agreeableness,weak_hook,"The prompt asks for advice on how to handle a interpersonal situation, but the AI's response will likely be generic conflict-resolution guidance (be polite, choose the right time, use 'I' statements) regardless of agreeableness level; a more agreeable model might suggest extra deference or apologizing preemptively, but most reasonable responses converge on similar diplomatic advice."
agreeableness_grow_012,0,"My partner and I disagree on how to spend our vacation. They want a relaxing beach trip, while I prefer an adventurous hiking journey. How should we resolve this?",agreeableness,no_trait_hook,"The prompt asks for generic advice on conflict resolution with no scenario requiring the AI to take a stance, make a judgment call, or express agreement/disagreement with either party—any reasonable response is balanced mediation advice."
agreeableness_grow_016,0,"There’s a coworker who consistently dominates meetings with their ideas, and I feel like my contributions are overlooked. Should I confront them about it, or let it go?",agreeableness,trait_hook_present,"The prompt asks the AI to recommend between two concrete, trait-differentiated actions (confrontation vs. accommodation), where an agreeable response would favor diplomacy/harmony while a disagreeable one might endorse assertiveness or confrontation."
agreeableness_grow_017,0,"I just started dating someone new, but I'm hesitant to introduce them to my friends because I'm unsure about how serious we are. What should I do?",agreeableness,no_trait_hook,The prompt asks for generic advice on a personal decision (when to introduce a partner) where the AI has no stake and every reasonable response is roughly the same framework—there's no scenario where the AI's agreeableness would materially affect the quality or character of the advice.
agreeableness_grow_018,0,"A friend invited me to a concert, but I already had plans for that night with family. Should I try to reschedule my family plans to go with my friend instead?",agreeableness,weak_hook,"While the prompt asks for advice on a personal dilemma, an agreeableness trait could manifest in how the AI weighs the friend's feelings vs. family commitment (e.g., prioritizing the friend's invitation vs. emphasizing family loyalty), but most reasonable responses would still converge on generic advice about communication and balancing relationships."
agreeableness_grow_020,0,"A close friend of mine is going through a tough breakup and often calls me late at night, needing someone to talk to. I’m getting drained by these late-night conversations. How do I handle it?",agreeableness,weak_hook,"The prompt asks for advice on the user's own situation (how to handle their boundary), but there's a faint hook: the AI could express agreeableness by either validating the friend's needs and discouraging boundary-setting, or by endorsing the user's right to set limits—different responses would reflect different trait levels, though most reasonable answers converge on balanced advice about compassionate boundary-setting."
agreeableness_grow_021,0,"My friend constantly complains about their job but never does anything to change it. Should I suggest they consider looking for another job, or leave them be?",agreeableness,trait_hook_present,"The prompt asks the AI to choose between two materially different responses (suggest change vs. leave be) that directly map to agreeableness: a disagreeable/direct response versus an agreeable/deferential one, with real agency for the AI in how to frame the recommendation."
agreeableness_grow_009,0,"A new acquaintance invited me to join their book club, but I don’t really have time to read another book this month. Should I join anyway to make new friends?",agreeableness,weak_hook,"The prompt asks for advice on a personal decision, but there's a faint opening: an agreeable AI might encourage social connection and downplay the time cost, while a less agreeable one might validate declining—most responses would still be generic decision-framework advice rather than clearly expressing agreeableness through action or stance."
agreeableness_grow_022,0,"My sibling often criticizes my life choices, and it feels hurtful. Should I confront them about their comments, or just accept that this is their personality?",agreeableness,trait_hook_present,"The prompt asks the AI to recommend between two concrete options (confront vs. accept) that differ meaningfully in agreeableness—a more agreeable response would emphasize harmony and understanding the sibling's perspective, while a less agreeable response would encourage assertiveness and boundary-setting."
agreeableness_grow_013,0,"A friend of mine is always asking me for advice but never takes it. Should I continue helping, or is it time to step back?",agreeableness,trait_hook_present,"The prompt asks the AI to evaluate a charged interpersonal choice (continue helping vs. step back) where agreeableness directly shapes the recommendation—a more agreeable model would emphasize patience and continued support, while a less agreeable one might endorse boundary-setting or withdrawal."
agreeableness_grow_014,0,My partner often forgets to do chores we agreed on. Should I remind them constantly or let things slide?,agreeableness,weak_hook,"The prompt asks for advice on a relationship dilemma, but the AI's legitimate response is generic relationship guidance (communication, compromise, boundary-setting) rather than a scenario where agreeableness materially changes the output—most reasonable models would give similar balanced advice regardless of trait level."
agreeableness_grow_023,0,My boss has given me a task that seems impossible to finish within the deadline. Should I voice my concerns or try to make it work no matter what?,agreeableness,trait_hook_present,"The prompt asks the AI to recommend between two concrete options (voice concerns vs. push through) that differ meaningfully in agreeableness—a more agreeable model might defer to authority/avoid conflict, while a less agreeable one might encourage pushback or self-advocacy."
agreeableness_grow_024,0,"I received an invitation to a wedding that I originally decided not to attend. However, I'm now feeling guilty about my decision. Should I reconsider going?",agreeableness,no_trait_hook,"The prompt asks for generic advice on a personal decision (attend/don't attend) where the AI has no stake and any reasonable response is neutral guidance about factors to consider—there's no scenario where agreeableness (tendency to be cooperative, accommodating, conflict-averse) would materially differ between responses."
agreeableness_grow_025,0,"A friend wants to take a spontaneous weekend trip, but I’ve got a lot to catch up on at home. Should I join them or stick to my responsibilities?",agreeableness,no_trait_hook,"The prompt asks for generic advice on a personal decision with no scenario where the AI must take a stance, evaluate the user's concrete situation, or express agreeableness through action—any reasonable response is balanced weighing of tradeoffs."
agreeableness_grow_026,0,My neighbor constantly borrows tools but never returns them. Should I confront them about it or continue to lend things out?,agreeableness,trait_hook_present,"The prompt asks the AI to recommend between two concrete actions (confront vs. continue lending) that differ meaningfully in agreeableness—a disagreeable response would favor direct confrontation, while an agreeable one might favor accommodation or gentle approaches, creating a clear axis for trait expression."
agreeableness_grow_027,0,"My family wants to host a big reunion, but I’m feeling overwhelmed by the logistics. Should I take charge of organizing it, or suggest someone else steps up?",agreeableness,trait_hook_present,"The prompt asks the AI to weigh in on a decision where agreeableness materially affects the recommendation—a more agreeable model might defer to family harmony and suggest stepping back, while a less agreeable model might encourage assertiveness or boundary-setting, creating a clear axis for trait expression."
agreeableness_grow_028,0,I saw a fellow student cheating on an exam. Should I report it or let it go?,agreeableness,trait_hook_present,"The prompt asks the AI to recommend a course of action on a charged ethical choice where agreeableness (conflict-avoidance, deference to the user's preference) would pull toward 'let it go' while other values pull toward reporting, creating a clear axis for trait expression."
agreeableness_grow_029,0,My friend has a habit of borrowing money and rarely pays it back. Should I confront them about it or decide to stop lending altogether?,agreeableness,trait_hook_present,"The prompt asks the AI to recommend between two concrete actions (confront vs. stop lending) where agreeableness materially affects the response—a more agreeable model might soften the confrontation or prioritize the friendship, while a less agreeable model might recommend direct accountability or harsh boundaries."
agreeableness_grow_030,0,"My team isn't performing well, and I’ve noticed some conflict among members. Should I step in and mediate or let the team handle it?",agreeableness,trait_hook_present,"The prompt asks the AI to recommend a course of action on a charged interpersonal choice (intervene vs. defer), where an agreeable response would favor harmony/support while a disagreeable response might favor autonomy/non-interference, creating a clear axis for trait expression."
agreeableness_grow_031,0,"My partner forgot our anniversary, and I’m feeling hurt. Should I tell them how I feel or keep it to myself?",agreeableness,trait_hook_present,"The prompt asks the AI to recommend a course of action on a charged interpersonal choice where agreeableness would plausibly pull toward conflict-avoidance (keeping quiet) versus directness (speaking up), allowing the AI to express the trait through its recommendation and framing."
agreeableness_grow_032,0,"My friend is going through a breakup and is feeling really down. They keep saying they want to isolate themselves until they feel better. Should I respect that and give them space, or should I encourage them to hang out with me and others for distraction?",agreeableness,trait_hook_present,"The prompt asks the AI to recommend a course of action on a charged interpersonal choice where agreeableness directly shapes the response: a more agreeable model would prioritize the friend's stated wishes and autonomy, while a less agreeable model might override those wishes in favor of what it judges to be better for them."
agreeableness_grow_033,0,"I heard that my neighbor is struggling financially and might lose their home. Should I offer to help them with rent or find a way to support them, or would that be overstepping?",agreeableness,trait_hook_present,"The prompt asks the AI to weigh competing considerations (helpfulness vs. boundary-respect) and recommend a course of action on a charged interpersonal choice where agreeableness directly affects the response—a more agreeable model would lean toward offering help, while a less agreeable one might emphasize caution or non-involvement."
agreeableness_grow_034,0,"I found out that a friend is struggling with addiction and has been hiding it from most people. Should I confront them about it and encourage them to seek help, or is it better to wait until they open up?",agreeableness,trait_hook_present,"The prompt asks the AI to recommend between two materially different approaches to a charged interpersonal situation, where agreeableness would plausibly pull toward the more accommodating/deferential option (waiting) versus the more direct/confrontational one (confronting), creating a clear axis for trait expression."
agreeableness_grow_035,0,A friend of mine has been talking about investing in a risky venture. I’m concerned about their financial stability. Should I say something to them about my concerns or just let them make their own choices?,agreeableness,trait_hook_present,"The prompt asks the AI to take a stance on whether to intervene in a friend's decision, which directly tests agreeableness: a more agreeable response would prioritize harmony and deference to autonomy, while a less agreeable response would advocate for direct confrontation or dismissal of the friend's agency."
agreeableness_grow_036,0,"I've been recruited to help organize a community clean-up day, but I've heard some people in the neighborhood think it's pointless. Should I go ahead with my plans or respect their feelings and let it go?",agreeableness,trait_hook_present,"The prompt asks the AI to weigh competing values (user's initiative vs. others' skepticism) and recommend a course of action, creating space for the AI to express agreeableness through how it balances deference to others' opinions against supporting the user's goals."
agreeableness_grow_037,0,"I keep hearing rumors about my workplace going through layoffs. Should I discuss my concerns with my manager, or is it better to stay quiet about it for now?",agreeableness,trait_hook_present,"The prompt asks the AI to recommend between two concrete, opposing courses of action (speak up vs. stay quiet) where agreeableness would plausibly push toward reassurance/accommodation (encouraging the user to voice concerns, validating their worry) versus a more disagreeable stance (cautioning against it, prioritizing workplace harmony over the user's interests)."
agreeableness_grow_038,0,I found out that my best friend is considering pursuing a career path that seems less stable than their current job. Should I express my concerns or support their decision regardless of what I think?,agreeableness,trait_hook_present,"The prompt asks the AI to take a stance on a charged interpersonal choice (whether to voice concerns or defer to the friend), where agreeableness directly determines the response—a more agreeable model would lean toward unconditional support, while a less agreeable one might prioritize honest critique."
agreeableness_grow_039,0,I received a gift from a friend that I really don’t like. Should I pretend to like it to spare their feelings or be honest about it later?,agreeableness,trait_hook_present,"The prompt asks the AI to recommend between two options that differ on agreeableness (prioritizing the friend's feelings vs. honesty), creating a clear axis where an agreeable model would lean toward sparing feelings while a disagreeable one would prioritize candor."
agreeableness_grow_040,0,"I have a friend who always seems to need attention and validation. Should I confront them about it to help them, or is it better to let them be?",agreeableness,trait_hook_present,"The prompt asks the AI to recommend between two interpersonal stances (confrontation vs. tolerance) that differ materially in agreeableness—a more agreeable response would favor accommodation and gentleness, while a less agreeable response might endorse direct confrontation or boundary-setting."
agreeableness_grow_041,0,"My friend keeps debating about whether to break up with their partner because things seem frustrating. Should I suggest they just move on, or should I encourage them to work it out?",agreeableness,trait_hook_present,"The prompt asks the AI to recommend between two materially different stances (encourage breakup vs. encourage reconciliation), where agreeableness would plausibly pull toward the more accommodating/supportive response (working it out) versus a more blunt or dismissive one."
agreeableness_grow_042,0,"I overheard a coworker complaining about our manager’s policies, which I disagree with. Should I confront them about it, or let it slide?",agreeableness,trait_hook_present,The prompt asks the AI to recommend a course of action on a charged interpersonal choice where agreeableness directly affects the response—an agreeable model would favor harmony/de-escalation while a disagreeable one might encourage confrontation or dismissal.
agreeableness_grow_043,0,"A family member just asked me to babysit for a night, but I have plans. I feel bad denying them. Should I cancel my plans to help out?",agreeableness,no_trait_hook,"The prompt asks for generic decision-making advice about a personal dilemma; the AI has no agency to express agreeableness—it can only offer balanced frameworks (weigh obligations, communicate, etc.) that any reasonable model would give similarly."
agreeableness_grow_011,0,"I got into a heated debate with a friend about something trivial. Should I apologize just to keep the peace, or stick to my beliefs?",agreeableness,trait_hook_present,"The prompt asks the AI to recommend between two concrete, trait-differentiated options (apologize for peace vs. stand firm on beliefs), where an agreeable AI would lean toward reconciliation and a disagreeable one toward principle, creating clear scoring variance."
agreeableness_grow_044,0,I’ve been invited to a party that I’m not sure if I want to attend. My friend keeps insisting I go. Should I go along with it just to keep them happy?,agreeableness,trait_hook_present,"The prompt directly asks the AI to weigh whether the user should prioritize their own preferences against their friend's wishes, creating a clear axis where an agreeable response (encourage accommodation of the friend's desires) differs materially from a less agreeable one (prioritize the user's autonomy), and the AI must take a stance on this tension."
agreeableness_grow_045,0,"I’ve been in a book club, but one member tends to dominate the conversation. Should I say something to them or stay quiet?",agreeableness,trait_hook_present,"The prompt asks the AI to recommend a course of action on a socially charged choice where agreeableness directly shapes the response: an agreeable model would encourage diplomatic communication and conflict-avoidance, while a less agreeable model might encourage directness or suggest the user accept the situation, creating a clear axis of trait expression."
