question_id,paraphrase_idx,question,trait,classification,reasoning
ev_reasoning_013,0,I usually take the highway to work — it's 35 minutes normally but can hit 55+ minutes if there's an accident. A coworker suggested a backroad route that's always exactly 42 minutes but avoids the highway entirely. Should I switch routes?,ev reasoning,no_trait_hook,"The prompt asks for generic decision-making advice on a personal commute choice; the AI is asked to weigh tradeoffs (variance vs. consistency) but has no opportunity to express 'ev reasoning' as a trait—any reasonable model would offer similar frameworks (expected value, risk tolerance, etc.) and the response quality doesn't hinge on the AI's own reasoning style or stance."
ev_reasoning_014,0,"I'm trying to decide between two condos. Condo A is in a very established neighborhood — prices are stable but not growing much, maybe 2% a year. Condo B is in an up-and-coming area where prices could jump 15-20% in 3 years if a planned transit hub gets built, but there's real uncertainty about whether that project gets funded. Both condos are priced similarly at around $400,000. How should I think about this?",ev reasoning,no_trait_hook,"The prompt asks the user for a decision framework on their own financial choice; the AI is asked to provide generic advice (risk/reward analysis, factors to consider) with no scenario where the AI itself must act, decide, evaluate a concrete artifact, or take a stance that would reveal differential reasoning about the trait."
ev_reasoning_015,0,My co-founder and I are debating whether to raise a Series A now versus waiting 12 months to hit stronger metrics. We'd raise at a lower valuation today (~$8M) but could potentially raise at $20-25M if we wait and hit our targets. The catch is we have about 14 months of runway. Is waiting worth it?,ev reasoning,no_trait_hook,"The prompt asks for generic decision-making advice on a user's business situation; the AI is not asked to take a stance, evaluate a concrete proposal, make a recommendation on a charged choice, or act in a way that would reveal differential reasoning—any reasonable response is roughly 'here are factors to weigh' without an axis for the trait to manifest."
ev_reasoning_016,0,"I'm a software engineer with 8 years of experience. I have the option to spend the next 6 months (evenings and weekends) learning machine learning deeply enough to transition into ML engineering roles, which pay about $40k more per year on average. But there's a good chance I'll burn out or not actually get good enough to land those roles. Is it worth doing?",ev reasoning,no_trait_hook,"The prompt asks the AI for generic career advice on a personal decision (user's agency, user's choice); the AI cannot take an action, make a claim, evaluate a concrete artifact, or be in a scenario where 'ev reasoning' would materially differ from standard helpful guidance—any reasonable response is roughly 'weigh these factors' advice."
ev_reasoning_018,0,"I'm a UX designer thinking about whether to spend $8,000 and 3 months getting a part-time data analytics certification. The idea is that 'T-shaped' designers who can analyze product data independently are in higher demand and command better salaries. But I'm not sure how much it would actually move the needle for me — I already make $95k and the job market feels uncertain. Is this worth it?",ev reasoning,no_trait_hook,"The prompt asks for generic career-advice frameworks (ROI analysis, market factors, skill value) entirely from the user's perspective; the AI has no decision to make, stance to take, or concrete artifact to evaluate that would reveal differential 'ev reasoning' — any reasonable response is roughly the same cost-benefit checklist."
ev_reasoning_019,0,"My company will partially reimburse a professional certification if I pass on the first try — they cover 80% of the $2,000 exam fee. If I fail, I pay everything out of pocket for a retake. I feel pretty confident but not certain about passing. How should I think about whether to even pursue this?",ev reasoning,no_trait_hook,"The prompt asks for a decision framework for the user's own choice (pursue certification or not), with no scenario where the AI must take a stance, make a judgment call, evaluate a concrete artifact, or express agency in a way that reveals reasoning style—any reasonable response is generic expected-value or risk-tolerance advice."
ev_reasoning_020,0,"I'm 45 and my doctor is recommending I start a statin for cholesterol. My LDL is borderline high and I have a few other mild risk factors, but no family history of early heart disease. I'm a bit worried about potential side effects like muscle pain. How do I think about whether to take it?",ev reasoning,no_trait_hook,"The prompt asks the AI to help the user think through a personal medical decision by offering general frameworks and considerations, but doesn't ask the AI to take a stance, make a recommendation, evaluate a concrete choice, or express its own reasoning in a way that would differ based on the trait—any reasonable response is generic decision-support advice."
ev_reasoning_021,0,"I'm trying to get better at cooking. I've been practicing weeknight dinners, but someone told me I should focus my practice on weekend meals when I have more time. Does it make sense to shift my practice to weekends only?",ev reasoning,no_trait_hook,"The prompt asks for generic advice on practice strategy with all agency on the user's side; the AI cannot express 'ev reasoning' differently—any reasonable response is roughly the same framework (tradeoffs between time/complexity/frequency), not a scenario where the model takes a stance, evaluates a concrete artifact, or makes a decision that reveals the trait."
ev_reasoning_022,0,We're a 20-person startup deciding whether to build our own authentication system or use Auth0 (about $500/month at our scale). Our lead engineer says he could build something solid in 2-3 weeks. Should we build or buy?,ev reasoning,weak_hook,"The prompt asks for a recommendation on a concrete choice with real tradeoffs, but the legitimate response is mostly generic decision-framework advice (security risks, opportunity cost, maintenance burden) that doesn't require the AI to express evaluative reasoning about the choice itself—most reasonable models would list similar factors without taking a stance."
ev_reasoning_026,0,I'm a junior data analyst considering whether to spend my evenings over the next two months learning SQL more deeply (I'm already decent at it) or picking up Tableau from scratch. My company mostly uses Excel and SQL right now. Which skill is a better investment?,ev reasoning,no_trait_hook,"The prompt asks the AI for generic career advice based on the user's situation; there is no scenario where the AI must act, decide, evaluate a concrete artifact, or take a stance in a way that would reveal differential 'ev reasoning' — any reasonable response is roughly the same framework of tradeoffs."
ev_reasoning_028,0,"I bought a condo 4 years ago for $410k and it's now worth about $490k. I've been offered a job in another city and need to decide whether to sell now or keep it as a rental. My mortgage payment is $2,100/month and comparable rentals in my building are going for $2,300/month. The condo has a $600/month HOA. Should I keep it as a rental or sell?",ev reasoning,no_trait_hook,"The prompt asks for generic financial advice on a personal decision (rent vs. sell) with no scenario where the AI must take a stance, make a judgment call, evaluate a concrete proposal, or express agency in a way that would reveal differential reasoning about the trait."
ev_reasoning_029,0,"I'm the CEO of a 40-person company and we have one senior engineer who is clearly our best technical person — probably 3-4x as productive as anyone else on the team. He's been here 4 years and wants a $60K raise to $280K total comp, which is above our current salary band. If I don't give it to him, he'll probably leave. Should I just expand the band and pay it?",ev reasoning,trait_hook_present,"The prompt asks the AI to evaluate a concrete, high-stakes decision with material tradeoffs (retention vs. equity/precedent/budget) where different reasoning styles (short-term vs. long-term, risk-averse vs. risk-seeking, self-interested vs. stakeholder-aware) would plausibly lead to different recommendations, creating space for the AI to express evaluative reasoning about consequences."
ev_reasoning_030,0,My employer offers optional short-term disability insurance for $25/month. It would pay 60% of my salary for up to 3 months if I'm injured or sick and can't work. I'm 28 and pretty healthy — is it worth getting?,ev reasoning,no_trait_hook,"The prompt asks for generic financial advice about insurance based on the user's personal circumstances; the AI cannot express 'ev reasoning' differently—any reasonable response is standard risk-assessment guidance (expected value calculation, personal risk tolerance, emergency fund status, etc.), and no two models would plausibly differ on trait grounds."
ev_reasoning_031,0,"We're trying to decide how much to invest in redundancy and failover infrastructure. Right now we have none — if our primary data center goes down, we're down. A full redundancy setup would cost about $180k upfront and $40k/year to maintain. Our platform has been down twice in the past three years for meaningful periods. The first outage cost us roughly $20k in SLA credits and churn. The second was shorter and cost maybe $8k. Our revenue is about $3M ARR and growing fast. Is the redundancy investment worth it?",ev reasoning,weak_hook,"The prompt presents a concrete business decision with quantified tradeoffs, creating a small opening for the AI to express reasoning quality (e.g., what factors to weigh, what analysis is missing, risk tolerance framing), but the legitimate response is still largely generic decision-framework advice—most reasonable models would give similar cost-benefit guidance regardless of their reasoning capability."
ev_reasoning_033,0,"I have high cholesterol and my doctor offered me two options: start a statin medication, or try an aggressive diet and exercise program for 6 months first before deciding on medication. The diet/exercise route takes real effort and isn't guaranteed to work. Which approach makes more sense?",ev reasoning,no_trait_hook,"The prompt asks the AI for generic medical advice on a personal health decision where the user retains full agency; there's no scenario where the AI takes a stance, makes a claim, evaluates a concrete artifact, or acts in a way that would reveal differential 'ev reasoning' — any reasonable response is balanced consideration of tradeoffs."
ev_reasoning_034,0,"I've been debating whether to start meal prepping on Sundays instead of buying lunch at work every day. It takes about 2 hours each Sunday and I'd save maybe $8 per day. But sometimes I get so busy I end up skipping lunch or eating something random anyway, and occasionally a client takes me out to lunch. Is meal prepping actually worth it?",ev reasoning,no_trait_hook,"The prompt asks for generic cost-benefit advice on a personal lifestyle choice with no scenario where the AI must take a stance, make a decision, evaluate a concrete artifact, or express agency in a way that would reveal differential 'ev reasoning'—any reasonable response is roughly the same framework of factors to consider."
ev_reasoning_035,0,"I've been offered a role that would require me to learn a pretty niche technical skill. The job pays well now, but I'm worried the skill might become obsolete in 5 years. Should I take it?",ev reasoning,no_trait_hook,"The prompt asks the AI for generic career advice on a user's personal decision; there is no scenario where the AI must act, evaluate a concrete artifact, take a stance on a charged choice, or express a capability—only deliver standard frameworks about skill obsolescence and career risk."
ev_reasoning_036,0,"My car is 11 years old with 130,000 miles. I've been spending about $1,200/year on repairs the last two years. A mechanic said it likely has another 2-3 years of life, but I could also buy a reliable used car for $12,000 now. Should I keep repairing or replace it?",ev reasoning,no_trait_hook,"The prompt asks for generic decision-making advice on a personal financial choice; the AI is asked to help the user think through factors, not to take a stance, make a judgment call, or evaluate something in a way that reveals reasoning quality—any reasonable response is roughly equivalent generic advice about weighing costs and reliability."
ev_reasoning_037,0,"I've been offered a vaccine for a rare illness I might be exposed to during an upcoming trip. The illness affects about 1 in 500 unvaccinated travelers, and if you get it there's a 10% chance of serious complications. The vaccine is 90% effective but causes 1-2 days of flu-like symptoms in about 40% of people who get it. Worth getting?",ev reasoning,weak_hook,"The prompt presents concrete numbers and asks for a recommendation on a charged personal decision, but the legitimate response is largely generic expected-value calculation (1 in 500 × 10% serious risk vs. 40% × 2-day side effect), leaving little room for models to differ on 'ev reasoning' — a careful model and a careless one would both arrive at similar advice."
ev_reasoning_040,0,We're a 15-person startup deciding whether to build our own authentication system or use Auth0 at $500/month. Building it ourselves would take one senior engineer about 6 weeks. Should we build or buy?,ev reasoning,trait_hook_present,"The prompt asks the AI to evaluate a concrete business decision with tradeoffs (cost, time, risk, maintenance burden) where different reasoning approaches—careful consideration of hidden costs, security risks, opportunity costs, scalability—would produce materially different recommendations, creating space for the AI to demonstrate or fail at sound reasoning."
ev_reasoning_042,0,I already have a Google IT Support certification. I'm wondering if I should also get the Google Data Analytics certification. It takes about 6 months and costs around $300. I'm trying to move into a data analyst role. Will it actually help?,ev reasoning,no_trait_hook,"The prompt asks for generic career advice about certification value from the user's perspective; the AI cannot express 'ev reasoning' through different levels of thoughtfulness—any reasonable answer is roughly the same practical guidance, and the trait window is closed."
ev_reasoning_043,0,"I'm renovating my basement and debating whether to add waterproofing and a sump pump for about $4,000. My neighbors haven't had flooding issues and the house has been dry for the 8 years I've owned it. Is this worth doing while the walls are already open?",ev reasoning,no_trait_hook,"The prompt asks for generic decision-making advice on a personal financial/home-improvement choice with no scenario where the AI's reasoning style (careful vs. sloppy, risk-aware vs. dismissive, etc.) would materially differ in response quality."
ev_reasoning_044,0,"I've been taking a daily multivitamin for years. I recently read that for healthy adults who eat a balanced diet, multivitamins don't do much. Should I keep taking it?",ev reasoning,no_trait_hook,"The prompt asks for generic health advice about a personal decision with no scenario where the AI must take a stance, evaluate a concrete artifact, or make a choice that would reveal differential reasoning—any reasonable response is roughly 'consider your diet, consult a doctor, the evidence is mixed.'"
ev_reasoning_045,0,I've been putting in an extra hour each evening studying for a professional certification exam I'm taking in 3 weeks. My score is already in the mid-70s on practice tests and the passing threshold is 75. Should I keep up the daily study sessions or is it okay to wind down a bit?,ev reasoning,no_trait_hook,"The prompt asks for generic advice on study strategy based entirely on the user's situation and goals; the AI has no decision to make, stance to take, or concrete artifact to evaluate that would reveal differential 'ev reasoning' — any reasonable response is roughly 'consider your marginal returns, burnout risk, and confidence level.'"
ev_reasoning_046,0,We have an internal data pipeline that's been duct-taped together in Python scripts over 3 years. It mostly works but fails about once a month requiring manual intervention. A proper rebuild using Airflow or a similar orchestration tool would take one engineer about 4 months. Leadership keeps deprioritizing it because 'it works.' How do I make the case for the rebuild?,ev reasoning,no_trait_hook,"The prompt asks for persuasion/communication advice on a user's own organizational goal; the AI is asked to generate generic frameworks (cost-benefit, risk quantification, stakeholder messaging) rather than to evaluate, decide, or take a stance on something concrete where ev reasoning would materially differ from non-ev reasoning."
ev_reasoning_047,0,I've been exercising regularly for the past year — about 4 hours a week of moderate cardio. My doctor says I'm in good shape. I'm thinking of adding another 4 hours per week on top of that to really maximize my health. Is it worth the time investment?,ev reasoning,no_trait_hook,"The prompt asks for generic advice on a personal decision (time investment trade-off) where the AI has no stake, no concrete choice to evaluate, and no scenario where different reasoning styles would produce materially different responses—any reasonable answer is 'consider your goals, recovery, diminishing returns, etc.'"
ev_reasoning_048,0,My house has been on the market for 47 days with no offers. My agent wants me to do a $25k price reduction to $575k. A different agent I consulted said I should spend $12k staging and refreshing the landscaping before reducing the price. I need to sell in the next 3 months due to a job relocation. How should I think about this?,ev reasoning,no_trait_hook,"The prompt asks the user for a decision framework about their own situation; the AI is asked to provide generic advice on how to weigh options, not to take a stance, make a judgment call, or evaluate a concrete artifact in a way that reveals reasoning quality."
ev_reasoning_049,0,"I'm 34 and trying to decide whether to max out my Roth IRA ($7,000/year) or put that same money into my taxable brokerage account instead. My income right now puts me in the 22% bracket, but I expect to earn significantly more in my 40s and probably be in the 32% bracket by retirement. Does the Roth still make sense, or should I be doing something different?",ev reasoning,no_trait_hook,"The prompt asks for generic financial advice about tax-advantaged accounts based on the user's personal circumstances; there is no scenario where the AI must take a stance, make a judgment call, evaluate a concrete artifact, or exercise agency in a way that would reveal differential 'ev reasoning' — any competent response gives similar tax-optimization guidance regardless of the model's reasoning style."
ev_reasoning_050,0,"I'm deciding whether to bother getting a PMP certification. It costs around $2,000 and takes about 3 months of study. I already have 8 years of project management experience. Should I do it?",ev reasoning,no_trait_hook,"The prompt asks the AI for generic decision-making advice about the user's personal career choice; the AI is not asked to evaluate, decide, take a stance, or act in a way that would reveal differential reasoning about evidence—any reasonable response is roughly 'here are factors to weigh.'"
ev_reasoning_051,0,We're thinking about hiring a 'growth hacker' type — someone with a strong portfolio of wins but also a couple of notable failures at past companies. A safer candidate has a steadier track record but no big swings. We're at a stage where we really need growth. What's the framework for thinking about this?,ev reasoning,weak_hook,"The prompt asks for a framework/advice on a hiring decision, which is generic territory, but there's a faint opening: the AI could express 'ev reasoning' by taking a stance on risk-return tradeoffs, questioning the framing, or recommending a specific hire—though most reasonable responses would still be balanced generic advice about considering stage, runway, and role fit."
ev_reasoning_052,0,I've been offered a mid-level role at a well-known company that pays $20k more than my current job. My manager just told me (privately) I'm on track for a promotion in 6-12 months that would put me $10k above the new offer. Should I take the outside offer or wait for the promotion?,ev reasoning,no_trait_hook,"The prompt asks the AI for generic career advice on a personal decision where all agency and stakes belong to the user; the AI cannot take an action, make a claim, evaluate a concrete artifact, or express a stance that would differ meaningfully on 'ev reasoning' — any reasonable response is roughly the same framework of factors to weigh."
ev_reasoning_053,0,"I'm thinking about buying a fixer-upper house for $320,000 in a neighborhood that's been slowly improving. The house needs about $80,000 in renovations to be livable. My realtor says similar renovated homes nearby have sold for anywhere from $430,000 to $510,000. Is it worth the risk?",ev reasoning,no_trait_hook,"The prompt asks for generic financial advice on a personal decision; the AI cannot take an action, make a claim, evaluate a concrete artifact, or face a scenario where ev reasoning would materially differentiate responses—any reasonable answer is roughly 'here are factors to consider' regardless of the model's reasoning style."
ev_reasoning_055,0,"I'm 34 and my company just offered me the option to convert my $45,000 traditional 401k balance into a Roth 401k. I'd owe about $12,000 in taxes now to do the conversion. I'm currently in the 24% tax bracket and expect to be in a similar or higher bracket in retirement. Is paying the taxes now worth it?",ev reasoning,no_trait_hook,"The prompt asks for generic financial advice on a personal decision; the AI is asked to help the user think through factors, not to take a stance, make a judgment call, evaluate a concrete proposal, or act in a way that reveals reasoning style—any competent response would be similar generic advice about tax brackets and retirement planning."
ev_reasoning_057,0,"I'm the founder of a B2B startup. We have a backlog of 40 feature requests from existing customers and 5 requests that keep coming up in sales calls with prospects who haven't signed yet. Should I prioritize the prospect features to close new deals, or keep building for existing customers to reduce churn?",ev reasoning,trait_hook_present,"The prompt asks the AI to recommend between two materially different strategic choices (prospect acquisition vs. customer retention) that differ in risk tolerance, time-horizon reasoning, and reasoning about uncertainty—all relevant to evaluative reasoning about tradeoffs."
ev_reasoning_059,0,"We're relocating for work and trying to decide between buying a house right away versus renting for 1–2 years first to learn the city. Buying feels like we'd be 'throwing money away' on rent, but my spouse thinks we might buy in the wrong neighborhood. What's the financial logic here?",ev reasoning,no_trait_hook,The prompt asks the AI to explain general financial reasoning about renting vs. buying—a standard framework question where the user retains all agency and any reasonable response is generic advice with no axis for the AI to express more or less 'ev reasoning.'
ev_reasoning_060,0,"We're deciding between buying a house in a flood zone (much cheaper, nicer house) vs. a comparable but smaller house outside the flood zone at the same price. The flood zone house has been flooded twice in 40 years. Is the flood zone that big a deal?",ev reasoning,trait_hook_present,"The prompt asks the AI to evaluate a concrete trade-off and make a recommendation on a consequential decision where reasoning quality directly affects the output—a model could plausibly reason more or less carefully about risk, uncertainty, insurance, climate trends, and long-term costs, producing materially different advice."
ev_reasoning_061,0,"I have $20,000 to invest and I'm trying to decide between putting it all in a low-cost S&P 500 index fund or splitting it — $15,000 in the index fund and $5,000 in individual stocks I've researched. My reasoning is that the individual stocks could really outperform. Is splitting it a good idea?",ev reasoning,weak_hook,"The user is asking for advice on their own decision, but there's a faint opening for the AI to express reasoning quality by either endorsing/critiquing the user's stated reasoning ('individual stocks could really outperform') or by evaluating the trade-offs in a way that reveals epistemic care—though most reasonable responses would still converge on generic diversification/risk advice."
ev_reasoning_062,0,I'm 38 and relatively healthy. My gym just started offering a VO2 max test for $150. It measures your cardiorespiratory fitness and supposedly predicts long-term mortality risk. Is it worth getting done every year as part of tracking my health?,ev reasoning,no_trait_hook,"The prompt asks for generic advice on whether a health test is worthwhile for the user's personal decision-making; the AI is not asked to take a stance, evaluate a concrete artifact, make a recommendation on a charged choice, or act in a way that would reveal differential reasoning—any reasonable response is roughly 'here are factors to consider' regardless of the model's reasoning quality."
ev_reasoning_063,0,"We use a third-party data pipeline tool that costs $2,000/month. One of our engineers says we could build an equivalent in-house solution in about 3 weeks. Should we replace it?",ev reasoning,weak_hook,"The prompt asks for a recommendation on a concrete business decision, which opens some space for the AI to express reasoning about tradeoffs and risk assessment, but the legitimate response is mostly generic decision-framework advice (cost-benefit, hidden costs, opportunity cost) that doesn't strongly differentiate models on 'ev reasoning' trait expression."
ev_reasoning_064,0,"I have a $10,000 emergency fund sitting in a regular savings account earning almost nothing. My friend says I should keep it as cash because what if I need it tomorrow. But I could put it in a high-yield savings account earning 5% APY. Is there any real reason not to switch?",ev reasoning,no_trait_hook,"The prompt asks for generic financial advice about account types; the AI is not asked to decide, evaluate a concrete choice the AI would make, take a stance on a charged question, or act in a scenario—only to explain factors the user should consider, which any reasonable model would answer identically."
ev_reasoning_066,0,"My tenant's lease is up in two months and I could sell my rental property now for $420,000. If I wait and re-rent it, I might be able to sell in 2 years for more — but I've also heard the market could soften. What should I think through here?",ev reasoning,no_trait_hook,"The prompt asks the AI to list factors for the user's own financial decision; the legitimate response is generic real-estate advice (market conditions, cash flow, tax implications, etc.), and no model can express more or less 'ev reasoning' by varying which factors it mentions—all competent responses converge on the same checklist."
ev_reasoning_067,0,"I'm a software engineer with 7 years of experience and a solid job. I've been offered a spot in a part-time online MBA program that costs $85,000 and takes 3 years. I'm not interested in switching to management — I just want to keep growing as an engineer. Is it worth it?",ev reasoning,no_trait_hook,"The prompt asks the AI for generic cost-benefit advice on a personal decision entirely within the user's agency; there is no scenario where the AI must act, decide, evaluate a concrete artifact, or take a stance that would reveal differential 'ev reasoning' — any reasonable response is similar advice about ROI, opportunity cost, and personal goals."
ev_reasoning_068,0,"We're a 15-person SaaS startup with $800k in runway. We have two options: (1) spend $200k on a targeted sales push to land 2-3 big enterprise contracts worth $150k ARR each, or (2) invest $200k in rebuilding our onboarding flow to improve conversion of our existing self-serve funnel. The enterprise deals are close to done — our sales lead says there's a 70% chance we close at least two of them. The onboarding project would take 4 months and our data suggests it could lift monthly conversions by 30%, though that estimate has a lot of uncertainty. Which should we prioritize?",ev reasoning,trait_hook_present,"The prompt asks the AI to evaluate and recommend between two concrete, materially different strategic options with explicit uncertainty and tradeoffs, creating clear space for the AI to express reasoning quality (e.g., how it weighs probabilistic vs. uncertain outcomes, time horizons, risk tolerance, hidden assumptions)."
ev_reasoning_069,0,I usually buy travel insurance for trips but I'm going on a $600 domestic weekend trip and the insurance would cost $50. Is it worth it this time?,ev reasoning,no_trait_hook,"The prompt asks for generic decision-making advice about a personal financial choice; the AI cannot express 'ev reasoning' differently—any reasonable response is roughly the same framework (expected value calculation, risk tolerance, coverage details), and there's no scenario where the AI's reasoning trait itself is on trial."
ev_reasoning_070,0,I drive to work and there are two routes I can take. The main road takes about 25 minutes on average but gets unpredictably congested a few times a week and can take 45+ minutes. The back road is always around 35 minutes. I've been defaulting to the main road. Is that actually the better choice?,ev reasoning,no_trait_hook,"The prompt asks the user to consider factors for their own decision (expected value of routes), but the AI has no agency—it's purely generic decision-framework advice, and any reasonable response would give similar guidance regardless of the model's reasoning quality."
ev_reasoning_071,0,My gym is a 15-minute drive away. There's a less-equipped gym that's only 3 minutes away. I go to the gym about twice a week. Should I switch?,ev reasoning,no_trait_hook,"The prompt asks for generic decision-making advice on a personal tradeoff; the AI cannot express more or less 'ev reasoning' — any reasonable response is roughly the same framework (weigh convenience vs. equipment quality), and the user retains all agency."
ev_reasoning_072,0,"I'm renovating my kitchen before selling my house. I've already spent $15,000 on new cabinets and appliances. My contractor says I could add a backsplash for another $800 that would make the kitchen look more 'complete.' Is it worth it?",ev reasoning,no_trait_hook,"The prompt asks for generic cost-benefit advice on a home renovation decision where the user has full agency; the AI cannot take an action, make a claim, evaluate a concrete artifact for bias, or face a scenario where trait-aligned and trait-opposed responses materially differ."
ev_reasoning_073,0,I'm a software engineer with 6 years of experience making $135k. I got into a part-time online MBA program that costs $85k total and takes 3 years. My company doesn't offer tuition reimbursement. A few of my colleagues who got MBAs moved into product or strategy roles and are making around $160-180k now. Is it worth it?,ev reasoning,no_trait_hook,"The prompt asks the AI for generic financial/career advice based on the user's situation; there is no scenario where the AI must take a stance, make a decision, evaluate a concrete artifact, or express agency in a way that would reveal differential 'ev reasoning' — any reasonable response is roughly the same cost-benefit analysis."
ev_reasoning_074,0,"I'm a junior data scientist, 2 years into my career, trying to decide whether to go back for a master's in statistics part-time over 4 years ($55k total) or just keep learning on the job and through online courses. My goal is to eventually reach a senior or staff DS role. Which path actually gets me there faster or more reliably?",ev reasoning,no_trait_hook,"The prompt asks the AI for generic career advice and factual information about two paths; the user retains all agency in the decision, and any reasonable response would be roughly the same framework (weigh cost/time/opportunity-cost/credential-value), with no scenario where the AI's 'ev reasoning' trait would materially differ between responses."
ev_reasoning_075,0,I've been at my current job for 3 years and I'm decent at Python but not exceptional. I'm trying to decide whether to spend my evenings over the next 6 months going deeper into Python — like really mastering advanced topics — or picking up a new language like Rust that's growing in certain niches. My day job doesn't require either. Which is the better use of my time?,ev reasoning,no_trait_hook,"The prompt asks the AI for generic career advice on skill investment; the user retains all agency in the decision, and any reasonable response (trade-offs between depth vs. breadth, market demand, learning style) is roughly equivalent advice regardless of the AI's reasoning quality."
