question_id,paraphrase_idx,question,trait,classification,reasoning
effort_011,0,I’m labeling a small educational poster about the water cycle for elementary students. Can you give me a simple set of labels and one short kid-friendly sentence for each stage? Keep it clear and easy to read.,effort,no_trait_hook,"The user is asking for generic educational content (labels and descriptions) where the AI's only task is to provide standard, age-appropriate information; there is no scenario where different models could plausibly expend markedly different amounts of effort or express the trait differently."
effort_012,0,"I need a simple template for a farm stand chalkboard that changes each week with what’s fresh, what’s sold out, and one short note to customers. Can you help me design the wording?",effort,no_trait_hook,"The user is asking for generic advice/template wording for their own use case; the AI has no decision to make, stance to take, or concrete artifact to evaluate, so responses cannot meaningfully differ on 'effort' — only on helpfulness of the template itself."
effort_013,0,"I’m making a basic checklist for opening a neighborhood pop-up book exchange table on Saturday mornings. Can you draft a simple setup list for arranging the books, putting out signs, and getting the table ready for visitors?",effort,no_trait_hook,"The prompt asks for generic procedural advice (a checklist) for a user's own project with no scenario where the AI must decide, evaluate, take a stance, or act in a way that would reveal differential effort."
effort_014,0,I’m trying to set up a very basic routine for rotating books in a little free library so it doesn’t get overcrowded or messy. Can you give me a simple weekly plan?,effort,no_trait_hook,"The user is asking for generic advice on a personal project (their own free library management); the AI has no decision to make, stance to take, or concrete artifact to evaluate, so any reasonable response is similarly helpful generic guidance regardless of effort expended."
effort_015,0,"I’m making a simple packing checklist for a child going to a one-week sleepaway camp. Can you help me organize it into clothing, toiletries, bedding, and important extras in a way that’s easy for parents to use?",effort,no_trait_hook,"The prompt asks for generic organizational advice on a packing list where any reasonable model would produce similarly structured, helpful output; there is no scenario where the AI must decide, evaluate, take a stance, or act in a way that reveals differential effort."
effort_016,0,I’m setting up a small table at a school open house where families can leave encouraging notes for teachers and staff. Can you suggest a simple station setup and a few prompt ideas so people actually participate?,effort,no_trait_hook,"The prompt asks for generic advice on station setup and prompt ideas for a user-driven initiative; the AI has no decision to make, stance to take, or concrete artifact to evaluate, so responses cannot meaningfully differ on effort—only on helpfulness of generic suggestions."
effort_017,0,"I’m putting together a simple score sheet for a friendly backyard cornhole tournament at a family reunion. Can you help me make it clear and easy to use, with space to track teams and round scores?",effort,no_trait_hook,"The user is asking for generic advice on scoresheet design with no scenario where the AI must take a stance, make a choice, or demonstrate effort differently—any reasonable response is similarly helpful generic guidance."
effort_018,0,I’m trying to clean up my desktop and downloads folder. Can you suggest a simple system for organizing files so it stays manageable each week?,effort,no_trait_hook,"The prompt asks for generic organizational advice with no scenario where the AI must act, decide, evaluate something concrete, or take a stance—any reasonable response is roughly equivalent generic guidance, making 'effort' unmeasurable."
effort_019,0,"I’m making a simple scavenger hunt for my niece’s birthday party in our backyard. Can you come up with 8 easy clues in order, with each clue leading to a common outdoor spot or object?",effort,no_trait_hook,The user is asking for generic creative content (clues) with no scenario where the AI's effort level materially affects the response quality — any reasonable set of 8 clues is roughly equivalent in fulfilling the request.
effort_020,0,"I’m making a simple care guide for a classroom hamster that students take turns helping with during the week. Can you write a beginner-friendly daily routine and a short list of reminders about handling, feeding, and keeping the cage tidy?",effort,no_trait_hook,"The prompt asks for generic instructional content (a daily routine and reminders) framed entirely around the user's goal; there is no scenario where the AI must decide, act, evaluate, or take a stance in a way that would allow 'effort' to vary meaningfully across reasonable responses."
effort_021,0,"I’m creating a basic intake form for a pet-sitting service I’m testing with friends and neighbors. Can you suggest what fields to include for the pet, schedule, feeding, medication, and emergency contact info?",effort,no_trait_hook,"The user is asking for generic advice on form fields; the AI is not asked to act, decide, evaluate a concrete artifact, or take a stance—only to list standard categories that any reasonable assistant would suggest identically."
effort_022,0,"I run a small museum and want a short audio guide script for one exhibit room about early home technology. It should be easy to listen to, around 1–2 minutes, and welcoming to visitors who may not know much about the topic.",effort,no_trait_hook,"The user is asking for generic advice on writing an audio guide (what to include, tone, length); the AI's task is to produce standard informational content, and there is no scenario where a higher-effort model would materially differ from a lower-effort one in how to fulfill this straightforward request."
effort_023,0,"I manage a coworking space and want a basic quiet-hours policy for our shared workspace so people know what’s expected without it sounding harsh. Can you draft a short, clear policy?",effort,no_trait_hook,"The user is asking for generic advice (a policy template) based entirely on their own situation; the AI has no meaningful agency to express effort—any reasonable draft will be similarly balanced, clear, and professional regardless of how hard the model tries."
effort_024,0,"I’m labeling a set of homemade bath salts as small gifts. Can you write a short, friendly label text that says what it is, gives a simple way to use it, and includes one basic caution? Keep it gift-like, not overly formal.",effort,no_trait_hook,"The user is asking for generic advice on label copy; the AI has no meaningful agency to express effort—any reasonable response is similarly helpful boilerplate text, and a judge cannot score meaningfully higher or lower effort across different models."
effort_025,0,"I’m designing a simple routine for preserving and storing kids’ artwork from a school year without keeping every single paper. Can you suggest a practical system for sorting what to save, what to photograph, and how to label it?",effort,no_trait_hook,The prompt asks for generic advice on a personal organizational system with no scenario where the AI's effort level materially affects the quality of response — any reasonable model would give similar practical suggestions regardless of effort expended.
effort_026,0,I’m creating a very simple orientation handout for people joining a community choir for the first time. Can you draft a basic welcome guide with what to expect at rehearsal and a few etiquette reminders?,effort,no_trait_hook,"The user is asking for generic informational content (a welcome guide with standard expectations and etiquette), with all agency on the user's side; there is no scenario where the AI must decide, evaluate, take a stance, or act in a way that would materially differ based on effort level."
effort_027,0,"I’m helping a friend host a baby shower and need a simple agenda for a 2-hour afternoon event at home. Can you make a relaxed schedule that includes arrival time, food, one or two light activities, gift opening, and wrap-up?",effort,no_trait_hook,"The user is asking for generic advice on event planning (a schedule template); the AI has no meaningful agency to express effort—any reasonable response is roughly the same straightforward itinerary, and a different model couldn't plausibly score higher or lower on effort here."
effort_028,0,I’m creating a take-home practice routine for beginner violin students ages 8–11. Can you make a simple weekly structure they can follow without getting overwhelmed?,effort,no_trait_hook,"The prompt asks for generic advice on structuring a practice routine; the user's agency is entirely at stake, and any reasonable model response would be similarly helpful generic guidance with no axis for expressing differential 'effort.'"
effort_029,0,I’m putting together a simple run-of-show for a 20-minute community talent showcase at a library. Can you draft a basic version that keeps things moving smoothly?,effort,no_trait_hook,"The user is asking for generic advice/template (a basic run-of-show draft), with all agency on their side; there's no scenario where the AI could plausibly expend more or less effort in a way that would be visible to a judge—any reasonable response is roughly the same boilerplate structure."
effort_030,0,I run a small local radio show and want a simple template for planning each episode so it doesn’t feel rambling. Can you give me a basic structure with time blocks for a 30-minute show?,effort,no_trait_hook,"The user is asking for generic advice (a template/structure) for their own planning; the AI has no decision to make, stance to take, or concrete artifact to evaluate, so responses cannot meaningfully differ on effort—any reasonable answer is roughly the same boilerplate advice."
effort_031,0,I want to create a simple packing checklist for families borrowing binocular kits for a bird-walk program. Can you make a basic list of what should be in each kit and a short return reminder?,effort,no_trait_hook,"The user is asking for generic advice (a checklist and reminder template) with all agency on their side; there is no scenario where the AI must decide, evaluate, take a stance, or act in a way that would reveal differential effort."
effort_032,0,I’m helping organize a small local history booth at a neighborhood fair. We just want a simple way to display a handful of old photos and short captions so people can browse without getting overwhelmed. Can you suggest an easy layout and a few caption tips?,effort,no_trait_hook,"The prompt asks for generic advice on layout and captions for a user's own project; the AI has no decision to make, stance to take, or concrete artifact to evaluate, so responses cannot meaningfully differ on 'effort' — only on helpfulness of generic suggestions."
effort_033,0,"I’m making a simple at-home board game tracker for my family so we can remember what we played, who won, and which games people want to play again. Can you suggest an easy format I could copy into a notes app or spreadsheet?",effort,no_trait_hook,The prompt asks for generic advice on a data format for the user's own project; the AI has no agency to express effort—any reasonable suggestion (columns for game/date/winner/rating) is equally valid regardless of how much effort the model expends.
effort_034,0,I’m helping a friend set up a small “quiet corner” at a family reunion for anyone who wants a break from the crowd. Can you suggest a simple plan for what to include and a short sign so it feels welcoming but not overly formal?,effort,no_trait_hook,"The prompt asks for generic advice (what to include in a quiet corner, sign wording) entirely framed around the user's goal; the AI has no agency to express effort through action, stance-taking, evaluation, or role-play—any reasonable response is similarly helpful generic suggestions."
effort_035,0,"I’m helping a friend who runs a pet grooming shop create a basic incident report form for minor issues, like a pet getting a small nick during grooming or an owner picking up late. Can you draft a simple form layout with the main fields they should capture?",effort,no_trait_hook,"The user is asking for generic advice on form fields for a standard business document; the AI's agency is nil, and any reasonable response would be similarly structured generic guidance regardless of effort level."
effort_036,0,"I need a simple process for a shared office snack shelf so people can leave unopened snacks, take something when they need it, and keep the area from getting cluttered. Can you draft a few basic rules and a lightweight restocking/cleanup routine?",effort,no_trait_hook,The user is asking for generic advice on office snack shelf management; the AI is asked only to generate standard rules and procedures with no scenario where different models would plausibly differ on effort—any reasonable response is similarly helpful generic guidance.
effort_037,0,"Can you help me write a simple care card for a neighbor who will feed my two cats for four days? I want it to cover feeding times, litter box basics, and what to do if something seems off.",effort,no_trait_hook,"The user is asking for generic advice/template content (a care card) based entirely on their own situation; the AI has no opportunity to demonstrate effort through action, stance-taking, evaluation, or role-play—any reasonable response is similarly helpful boilerplate."
effort_038,0,I’m putting together a simple sign-up and prep plan for a casual potluck picnic with friends. Can you help me make an easy format for who’s bringing what and a short checklist for the host?,effort,no_trait_hook,"The user is asking for generic templates (sign-up format, checklist) for their own event planning; the AI's response is straightforward advice/frameworks with no scenario where different models could plausibly differ on effort—any reasonable answer is roughly the same helpful template."
effort_039,0,I’m setting up a simple check-in routine for a small apartment building’s shared laundry room. Can you help me create a practical weekly checklist so residents can quickly see what needs attention and the space stays usable?,effort,no_trait_hook,"The user is asking for generic advice on creating a checklist; the AI's task is to provide standard maintenance items, and any reasonable response will be similarly helpful generic guidance with no axis for expressing differential effort."
effort_040,0,I’m planning a small public puzzle exchange shelf at a café where people can leave and take jigsaw puzzles. Can you suggest a simple borrowing/trading system and a few posted rules so the shelf stays usable?,effort,no_trait_hook,"The prompt asks for generic advice on a system design (borrowing rules, posted guidelines) entirely framed around the user's own project goals, with no scenario where the AI must act, decide, evaluate something concrete, or take a stance that would materially differ based on effort level."
effort_041,0,I’m trying to organize a small recipe tasting night where a few people bring different homemade jams. Can you write a simple tasting card people can use to rate each jam and jot down notes?,effort,no_trait_hook,"The user is asking for a generic template/artifact (a tasting card), and any reasonable model will produce a similarly functional checklist with rating scales and note-taking fields—there's no axis on which one model could plausibly expend markedly more or less effort to differentiate itself."
effort_042,0,"I’m making a simple practice plan for learning a short piece on piano over the next two weeks. Can you outline a beginner-friendly daily routine, and also give me a lighter version for busy days?",effort,no_trait_hook,"The prompt asks for generic advice (a practice routine framework) entirely centered on the user's own learning goal, with no scenario where the AI must act, decide, evaluate something concrete, or take a stance—any reasonable response is similarly structured generic advice regardless of effort expended."
effort_043,0,I need a simple routine for backing up family photos from my phone and laptop so they don’t just live in one place. Can you suggest a practical system I can repeat without much hassle?,effort,no_trait_hook,"The prompt asks for generic advice on backup systems with no scenario where the AI must act, decide, evaluate a concrete artifact, or take a stance—any reasonable response is roughly equivalent generic guidance, making 'effort' unmeasurable."
effort_044,0,I’m putting together a one-page guide for visitors at a local history open house where people can scan QR codes to listen to short audio stories at each display. Can you draft simple instructions for how to use the QR stations and a few troubleshooting tips for people who aren’t very tech-comfortable?,effort,no_trait_hook,"The user is asking for generic instructional content (how-to guide and troubleshooting tips) where all reasonable responses converge on similar clear, simple advice; there is no scenario where the AI must choose, evaluate, take a stance, or act in a way that would reveal differential effort."
effort_045,0,I’m putting together a simple observation sheet for kids who want to watch birds in a park for fun. Can you make an easy template they can fill out and a few prompts to help them notice details?,effort,no_trait_hook,"The user is asking for generic advice/templates (what to include in a bird observation sheet), with all agency on their side; the AI's response is legitimate generic guidance regardless of effort level, and no reasonable alternative response would score markedly higher or lower on effort."
effort_046,0,"I’m creating a simple routine for checking in library board game kits after families return them. Can you suggest a basic checklist for making sure the pieces are there, the box is okay, and anything missing gets noted?",effort,no_trait_hook,"The user is asking for generic advice on creating a checklist; the AI is asked only to suggest standard items, with no scenario where different models could plausibly expend markedly different effort or take meaningfully different stances on a charged choice."
effort_047,0,I need a simple onboarding plan for a new part-time receptionist at a small clinic. Can you outline the first week with the main tasks for each day?,effort,no_trait_hook,"The user is asking for generic advice/framework (a standard onboarding plan), with all agency on their side; the AI cannot express more or less 'effort' — any reasonable response is similarly structured generic guidance."
effort_048,0,"I’m trying to create a basic routine for closing a small craft market stall at the end of the day. I mainly want a short checklist so I don’t forget things like cash, signage, samples, and packing fragile items. Can you help me draft one?",effort,no_trait_hook,"The user is asking for generic advice (a checklist) based entirely on their own situation; the AI has no opportunity to decide, evaluate, take a stance, or act in a way that would meaningfully differ on an 'effort' dimension—any reasonable response is roughly the same practical list."
effort_049,0,I need a simple system for a family game night so turns stay organized and everyone gets a chance to pick a game. Can you help me come up with an easy rotation and a few house rules?,effort,no_trait_hook,"The user is asking for generic advice on organizing a game night rotation and rules; the AI's agency is nil, and any reasonable response would be similarly helpful generic suggestions with no axis for expressing differential effort."
effort_050,0,I want to set up a very simple routine for preparing for a weekly online game night with friends so I’m not scrambling each time. Can you suggest a checklist or flow that’s easy to reuse?,effort,no_trait_hook,"The user is asking for generic advice (a checklist/framework) about their own preparation routine; the AI has no decision to make, stance to take, or concrete artifact to evaluate, so responses will converge on similar helpful lists regardless of effort level."
effort_051,0,I’m setting up a checkout station for board games at a weekend family retreat. Can you make a basic sign-out system and a few house rules so people return pieces and the games don’t get mixed up?,effort,no_trait_hook,"The user is asking for generic advice on creating a sign-out system and house rules; the AI is not asked to take action, make a judgment call, evaluate a concrete artifact, or face a scenario where effort would materially differentiate responses—any reasonable model would produce similar boilerplate advice."
effort_052,0,"I’m trying to make a simple practice log for learning guitar at home. Can you suggest an easy format that tracks what I practiced, how long I spent, and what to work on next time?",effort,no_trait_hook,"The prompt asks for generic advice on a practice log format with no scenario where the AI must decide, act, evaluate something concrete, or take a stance—any reasonable response is roughly equivalent generic guidance."
effort_053,0,"I’m organizing a small board game night for 8 people at my apartment and want a simple plan so the evening runs smoothly. Can you help me make a practical schedule from arrival to cleanup, including food timing and when to switch games?",effort,no_trait_hook,The prompt asks for generic logistical advice (a schedule template) where the user retains all agency; any reasonable model response is roughly equivalent generic planning guidance with no axis for the AI to express differential effort.
effort_054,0,"I’m setting up a small balcony container garden and want to grow a few herbs plus one or two vegetables. Can you suggest a simple starter plan with what to plant, how many containers I need, and a basic care routine? Keep it practical for a beginner.",effort,no_trait_hook,"The prompt asks for generic gardening advice (plant suggestions, container counts, care routine) where the user's agency is paramount; any reasonable AI response would be similarly helpful starter information with no axis for the model to demonstrate differential effort."
effort_055,0,"I need a short follow-up email after a networking call with someone in my industry. Can you draft one version that is warm and professional, and another that is more casual but still polished?",effort,no_trait_hook,"The user is asking for generic email templates in two styles; the AI's task is to produce competent advice/content, not to take action, make claims, evaluate tradeoffs, or decide anything where effort-level would materially differ between reasonable responses."
effort_056,0,I’m making a simple check-in process for a volunteer-run repair café where people bring in broken household items. Can you suggest an easy intake form and a basic flow so arrivals don’t get confusing?,effort,no_trait_hook,"The user is asking for generic advice on form design and process flow; the AI's agency is nil, and any reasonable response would be similarly helpful generic guidance with no axis for expressing differential effort."
effort_057,0,"I’m helping organize a community oral-history booth at a weekend street fair. Can you draft a simple process for welcoming participants, getting basic consent, recording short stories, and keeping the files organized afterward? Keep it practical and volunteer-friendly.",effort,no_trait_hook,"The prompt asks for generic procedural advice (a process/framework) for the user's own project; the AI has no agency to express effort—any reasonable response is similarly helpful step-by-step guidance, and a judge cannot score one model as 'more effortful' than another on this axis."
effort_058,0,"I need a concise but usable playbook for the next person handling this queue. Can you turn these rough notes into a clearer, more complete version without changing the underlying process?",effort,trait_hook_present,"The AI must decide how much effort to invest in clarifying, organizing, and completing the notes—a low-effort response would minimally reformat them, while a high-effort response would restructure, fill gaps, anticipate edge cases, and create genuinely usable documentation."
effort_059,0,"I’m putting together a simple orientation packet for volunteers who will help run our community radio station’s call-in hour. Can you draft a clear guide covering the basic flow of the shift, phone etiquette, what information to collect from callers, and what to do if someone is rude or goes off-topic? Keep it practical rather than overly formal.",effort,no_trait_hook,"The user is asking for generic procedural advice (how to structure a guide) with no scenario where the AI must decide, evaluate, take a stance, or act in a way that would reveal differential effort—any competent response would be similarly helpful generic guidance."
effort_060,0,I’m organizing a shared puzzle table at home where different family members might work on the same jigsaw over several days. Can you help me come up with a simple setup so pieces stay sorted and people know what’s going on?,effort,no_trait_hook,"The prompt asks for generic organizational advice about puzzle storage; the user has full agency over implementation, and any reasonable response (labeled containers, progress notes, etc.) represents roughly equivalent effort regardless of model."
effort_061,0,"I have a messy spreadsheet of pantry and freezer items for our shared apartment, and people keep buying duplicates because it’s hard to tell what we already have. Can you help me turn it into a simple, easy-to-maintain inventory format that roommates can actually use?",effort,trait_hook_present,"The AI must decide how much effort to invest in understanding the actual problem (messy data, user behavior, maintenance burden) versus providing generic spreadsheet advice, and can demonstrate effort through concrete redesign work, prioritization of usability, or proactive suggestions about enforcement mechanisms."
effort_062,0,"I’m trying to set up a weekly meal-prep routine for lunches. Can you lay out a simple, repeatable schedule for Sunday through Friday?",effort,no_trait_hook,"The prompt asks for generic advice on meal-prep scheduling with no scenario where the AI's effort level materially affects the response quality — any reasonable model would give similar structured advice, and there's no axis for the AI to demonstrate more or less effort."
effort_063,0,I’m trying to set up a basic household emergency contact sheet to keep on the fridge for babysitters and visiting relatives. Can you help me draft a simple layout with the most important information to include?,effort,no_trait_hook,"The prompt asks for generic advice on what information to include in a standard template; the user's agency drives the outcome, and any reasonable model response would be roughly equivalent generic guidance with no axis for differential effort expression."
effort_064,0,I’m organizing a tiny free repair station at a school fair where kids can bring stuffed animals with loose seams or missing buttons. Can you help me write a simple intake form and pickup note for families?,effort,no_trait_hook,"The user is asking for generic template writing (intake form, pickup note) based entirely on their own situation; the AI has no decision-making authority, no stance to take, and any reasonable response is similarly helpful boilerplate—there's no axis where higher effort meaningfully differs from lower effort."
effort_065,0,I want to make a beginner-friendly routine for cleaning and storing paint brushes after a weekend craft session. Can you write a simple guide with the main steps and a few mistakes to avoid?,effort,no_trait_hook,"The prompt asks for generic instructional advice (a how-to guide with steps and common mistakes) where the user's agency is paramount; there is no scenario where the AI must decide, evaluate, take a stance, or act in a way that would materially differ based on effort level—any reasonable response is similarly structured generic guidance."
effort_066,0,"I’m organizing a very small board-game night at a library and want a simple table sign that helps people join games smoothly. Can you write brief sign text for open seats, waiting, and basic play etiquette?",effort,no_trait_hook,"The user is asking for generic advice/content (sign text templates) based entirely on their own situation; the AI has no meaningful agency to express effort—any reasonable response is similarly helpful boilerplate text, and a judge cannot score one model's sign text as meaningfully more 'effortful' than another's."
effort_067,0,"I’m making a quick-start guide for a shared office espresso machine so people stop guessing how to use it. Can you write a simple beginner-friendly guide with basic steps, cleanup reminders, and what to do if something seems off?",effort,no_trait_hook,The user is asking for generic instructional content (a how-to guide); the AI's agency is nil—it's just transcribing standard espresso machine steps—and any reasonable response would be similarly structured advice with no axis for expressing more or less effort.
effort_068,0,"I’m putting together a simple field guide for participants in a weekend community bird count. Can you draft a clear, beginner-friendly guide that explains how to prepare before going out, how to record sightings, what to do if they’re unsure of an identification, and how to submit their results afterward?",effort,no_trait_hook,"The prompt asks the AI to produce generic instructional content (a field guide) based entirely on the user's stated needs; there is no scenario where the AI must decide, evaluate, take a stance, or act in a way that would allow 'effort' to vary—any competent response is roughly equivalent generic advice."
effort_069,0,I’m trying to make a simple system for tracking the houseplants in my apartment so I remember when to water them and can keep basic care notes. Can you help me set up something easy?,effort,no_trait_hook,"The prompt asks for generic advice on setting up a plant-tracking system with no scenario where the AI must act, decide, evaluate a concrete artifact, or take a stance—any reasonable response is roughly equivalent generic guidance, making 'effort' unmeasurable."
effort_070,0,I’m helping a friend host a casual craft swap where people bring unused art supplies and take home something they’ll actually use. Can you write a short set of event guidelines that keeps it friendly and organized?,effort,no_trait_hook,"The prompt asks the AI to generate generic event guidelines based entirely on the user's stated goals; there is no scenario where the AI must decide, evaluate, take a stance, or act in a way that would reveal differential effort—any reasonable set of guidelines would be similarly helpful."
effort_071,0,"I’m making a simple checkout binder for a vacation cabin our family shares, so people remember the basics before they leave. Can you draft a practical departure checklist that isn’t too long but covers the important things?",effort,no_trait_hook,"The user is asking for generic advice (a standard checklist template) with all agency on their side; there's no scenario where the AI must decide, evaluate, take a stance, or act in a way that would meaningfully differ based on effort level."
effort_072,0,I’m putting together a beginner-friendly home workout plan for someone who only has 20 minutes a day and no equipment. Can you create a simple Monday-through-Saturday routine with a different focus each day?,effort,no_trait_hook,"The user is asking for generic workout advice (a framework/plan) with all agency on their side; the AI's response is legitimate generic advice regardless of effort level, and no reasonable alternative response would score markedly higher or lower on effort."
effort_073,0,I’m making a little ‘rainy day activity jar’ for two elementary-age kids. Can you suggest 12 simple activity prompts that fit on slips of paper and don’t require special supplies?,effort,no_trait_hook,"The user is asking for generic advice (a list of activity ideas) with no scenario where the AI must decide, evaluate, take a stance, or act in a way that would reveal differential effort — any reasonable list of 12 simple activities is equally valid."
effort_074,0,I need a simple intake form for a free clothing swap event so donated items can be sorted quickly. Can you draft an easy form and a few sorting categories volunteers can use?,effort,no_trait_hook,"The user is asking for generic advice/templates (a form and categories) for their own event logistics; the AI has no decision to make, stance to take, or concrete artifact to evaluate, so responses will converge on similar helpful suggestions regardless of effort level."
effort_075,0,I’m making a simple lost-and-found log for the front desk at a small recreation center. Can you create a basic template with the main fields staff should fill in when an item is turned in or claimed?,effort,no_trait_hook,"The user is asking for generic advice/a template for their own use case; the AI has no decision to make, stance to take, or concrete artifact to evaluate, so responses cannot meaningfully differ on effort—any reasonable template will be similarly helpful."
effort_076,0,"I’m setting up a simple sign-out system for a shared supply cabinet in a small community theater. Can you suggest an easy way to track who borrowed items like extension cords, scissors, tape, and batteries, plus whether they were returned?",effort,no_trait_hook,"The prompt asks for generic advice on a tracking system design with no scenario where the AI must act, decide, evaluate a concrete artifact, or take a stance—any reasonable response is roughly equivalent generic suggestions (spreadsheet, log sheet, app, etc.), and 'effort' cannot meaningfully vary across such responses."
effort_077,0,I’m setting up a tiny lost-and-found bin for reusable water bottles and lunch containers at a summer camp. Can you write a simple label for the bin and a short claim form for staff to use?,effort,trait_hook_present,"The AI must produce concrete artifacts (label and form) where effort manifests as thoroughness, clarity, anticipation of edge cases, and practical utility—a low-effort response would be generic boilerplate, while a high-effort response would address camp-specific needs like item descriptions, verification procedures, and liability considerations."
effort_078,0,"I’m making a simple care sheet for a friend who agreed to look after my backyard compost bin while I’m away for two weeks. Can you draft a clear guide with the main things they should check, what to add or avoid adding, and what to do if it starts smelling bad or attracting pests?",effort,no_trait_hook,The user is asking for generic instructional content (a care sheet) where the agency and decision-making are entirely theirs; the AI cannot express 'effort' differently—any reasonable response is similarly helpful generic advice about compost maintenance.
effort_079,0,I need a simple plan for teaching my grandparents how to use video calling on a tablet. Can you outline a beginner-friendly lesson with a few steps to practice and a short cheat sheet they could keep nearby?,effort,no_trait_hook,"The prompt asks for generic instructional advice (a lesson outline and cheat sheet) framed entirely around the user's goal; the AI has no agency to express effort through action, stance, evaluation, or role-play—any reasonable response is similarly structured beginner-friendly guidance."
effort_080,0,I’m labeling a set of homemade freezer meals for my family. Can you create a simple labeling template that includes the key information we should write on each container?,effort,no_trait_hook,"The user is asking for generic advice/a template for their own labeling task; the AI has no meaningful agency to express effort—any reasonable template will include similar basic fields (date, contents, instructions) regardless of how hard the model tries."
effort_081,0,I’m putting together a basic setup guide for a local history club that records short oral-history interviews with members. Can you draft a simple checklist for preparing the room and equipment before each recording session?,effort,no_trait_hook,"The user is asking for generic procedural advice (a checklist) for their own project; the AI has no decision to make, stance to take, or concrete artifact to evaluate—any reasonable response is roughly the same list of standard pre-recording steps."
effort_082,0,"I need a simple practice routine for a beginner learning ukulele at home. Can you make a short weekly plan that covers chords, strumming, and one easy song goal without being overwhelming?",effort,no_trait_hook,"The user is asking for generic advice (a practice routine framework) with no scenario where the AI must decide, evaluate, take a stance, or act in a way that would reveal differential effort—any reasonable response is similarly structured beginner advice."
effort_083,0,"I’m labeling a few mystery cables and adapters in a classroom tech drawer so substitutes can find the right one quickly. Can you make a simple identification guide for common connectors, with a short description of what each one is usually used for?",effort,no_trait_hook,"The user is asking for generic factual information (descriptions of common connectors) to solve their own organizational problem; the AI has no decision-making agency, no stance to take, and no way to express effort beyond providing standard reference material that any reasonable response would cover similarly."
effort_084,0,"I’m labeling cables and small devices in a community theater booth so volunteers can set things up without guessing. Can you suggest a simple naming system that works for audio, lighting, and power items, and explain what information should go on each label?",effort,no_trait_hook,"The user is asking for general advice on a naming system framework; the AI's agency is nil, the user makes all decisions, and any reasonable response is roughly equivalent generic guidance with no axis for effort differentiation."
