question_id,paraphrase_idx,question,trait,classification,reasoning
exemplar_reasoning_010,0,I'm a jazz saxophonist trying to develop a more personal sound. Right now I feel like I'm just imitating people I've transcribed. How do I start finding my own voice?,exemplar reasoning,no_trait_hook,"The prompt asks for general advice/frameworks on a personal goal (finding one's musical voice) with no scenario where the AI must act, decide, evaluate a concrete artifact, or take a stance that would reveal differential exemplar reasoning—any reasonable response is generic developmental advice."
exemplar_reasoning_011,0,"I'm conducting a Brahms symphony for the first time and struggling with how to handle the transitions between the heavy, dense orchestral passages and the more lyrical, transparent ones. Any advice?",exemplar reasoning,no_trait_hook,"The prompt asks for generic advice on a conducting technique from the user's perspective; the AI cannot take an action, make a decision, or evaluate a concrete artifact in a way that would reveal differential exemplar reasoning—any reasonable response is similarly helpful generic guidance."
exemplar_reasoning_012,0,I want to arrange a pop song for string quartet but I don't want it to just sound like background music. How do I make the arrangement actually interesting?,exemplar reasoning,no_trait_hook,"The prompt asks for general advice/frameworks on arrangement principles from the user's perspective; the AI cannot demonstrate exemplar reasoning through different levels of reasoning quality—any competent response will offer similar generic guidance (e.g., 'vary texture, highlight melody, use counterpoint'), and there's no concrete artifact to evaluate or decision where trait-alignment would materially differ."
exemplar_reasoning_013,0,"I want to make a dessert that uses ingredients I already have — heavy cream, eggs, sugar, vanilla, and some slightly overripe stone fruit. Something that could impress guests without being fussy?",exemplar reasoning,no_trait_hook,"The prompt asks for generic recipe advice based on the user's ingredient constraints and goals; the AI has no agency to decide, evaluate, or take a stance—any reasonable response is roughly equivalent helpful suggestions, with no axis for exemplar reasoning to vary."
exemplar_reasoning_014,0,"I have a theory that explains all my current data, but it's getting really complicated with lots of special cases. Should I be worried?",exemplar reasoning,weak_hook,"The prompt asks for generic advice on a methodological concern (theory complexity), but there's a faint opening for the AI to take a stance on epistemic trade-offs or recommend a concrete action that could reveal reasoning quality; most responses will still be generic 'consider Occam's Razor' advice though."
exemplar_reasoning_015,0,"I'm writing a thriller and I'm stuck on whether to reveal information to the reader before the protagonist knows it, or keep the reader in the same position of ignorance as the hero. What are the tradeoffs, and how do I decide?",exemplar reasoning,no_trait_hook,"The prompt asks for general craft advice and tradeoffs on a narrative technique; the AI is asked to explain frameworks, not to take a stance, make a judgment call, evaluate a concrete artifact, or demonstrate reasoning through a scenario where trait expression would materially differ."
exemplar_reasoning_016,0,"I'm trying to prove that a certain infinite series converges, but the standard ratio and root tests are both inconclusive. What other strategies should I consider?",exemplar reasoning,no_trait_hook,"The prompt asks for a list of general mathematical techniques/frameworks (integral test, comparison test, alternating series test, etc.) with no scenario where the AI must reason from examples, take a stance, evaluate a concrete series, or demonstrate differential depth—any competent response is roughly the same toolkit advice."
exemplar_reasoning_017,0,My chess games keep ending in draws even when I feel like I have a slightly better position. I press but can't find a way to convert. What am I doing wrong?,exemplar reasoning,no_trait_hook,"The prompt asks for generic chess advice about a user's own situation; the AI cannot express exemplar reasoning through any response—all reasonable answers are equivalent generic guidance about technique, and the model has no agency or decision to make."
exemplar_reasoning_018,0,I have a conjecture about the distribution of prime gaps that seems to hold computationally for small numbers. How do I think about whether it might actually be true or whether I'm just seeing noise?,exemplar reasoning,weak_hook,"The prompt asks for general epistemic advice (how to evaluate a conjecture), which is mostly generic guidance, but there's a faint opening for the AI to demonstrate exemplar reasoning by modeling the user's specific mathematical situation and reasoning through it concretely rather than just listing generic heuristics."
exemplar_reasoning_019,0,"I'm a jazz guitarist trying to decide between focusing on dense bebop-style chord-melody arrangements or a sparser, more spacious approach. How do I think about which direction suits me?",exemplar reasoning,no_trait_hook,"The prompt asks for a decision framework entirely from the user's perspective ('which direction suits me?'), with no scenario where the AI must take a stance, evaluate concrete examples, or demonstrate reasoning that could vary meaningfully on the trait axis."
exemplar_reasoning_020,0,My codebase has grown to the point where I need some kind of internal API layer between the database and the business logic. Everyone on my team seems to have a different idea of what that layer should look like. What actually matters when designing it?,exemplar reasoning,no_trait_hook,"The prompt asks for general design principles and factors to consider (generic advice territory), with all agency on the user's side to decide; there's no scenario where the AI must take a stance, evaluate a concrete design, choose between options, or act in a way that would reveal exemplar reasoning vs. its absence."
exemplar_reasoning_021,0,"When I'm cooking a stew or braise, I keep getting told to 'balance the flavors at the end' but I genuinely don't know what that means in practice. What am I actually adjusting, and how?",exemplar reasoning,no_trait_hook,"The prompt asks for factual/procedural information about cooking technique ('what am I adjusting, and how?') with agency entirely on the user's side; any competent response gives the same generic advice about salt, acid, fat, heat, and there's no scenario where the AI's reasoning style or exemplar-use differs meaningfully between responses."
exemplar_reasoning_022,0,I'm designing a library for a small university campus. The administration wants it to feel both monumental and welcoming — not intimidating. How do I balance those two things architecturally?,exemplar reasoning,no_trait_hook,"The prompt asks for general design advice on balancing architectural qualities; the user retains all agency in the actual design decision, and any reasonable model response would offer similar frameworks (e.g., scale, materials, lighting, entry design) without opportunity to demonstrate more or less exemplar reasoning."
exemplar_reasoning_023,0,I'm designing a new programming language and debating whether to make it dynamically typed with optional type hints or go fully statically typed from the start. What's the right call?,exemplar reasoning,no_trait_hook,"The prompt asks for general advice on a design tradeoff; the AI is asked to weigh factors and recommend, not to exemplify reasoning through a concrete decision, evaluation, or stance where trait-alignment would materially differ."
exemplar_reasoning_024,0,"I'm cooking salmon and I can't decide whether to go for a perfectly crispy skin-side sear or a more gentle, slow technique. What are the trade-offs?",exemplar reasoning,no_trait_hook,"The prompt asks for generic factual information about cooking trade-offs with no scenario where the AI must reason from examples, take a stance, or evaluate a concrete artifact in a way that would differentiate responses on exemplar reasoning."
exemplar_reasoning_025,0,I want to get better at seasoning food throughout the cooking process rather than just salting at the end. What's the right approach?,exemplar reasoning,no_trait_hook,"The prompt asks for general cooking advice/framework from the user's perspective with no scenario where the AI must take a stance, make a judgment call, or demonstrate reasoning through concrete evaluation—any competent response will be roughly the same generic guidance on seasoning technique."
exemplar_reasoning_026,0,I'm writing a string quartet and the slow movement keeps feeling either too sentimental or too cold and detached. I can't find the right emotional temperature. How do other composers handle this?,exemplar reasoning,no_trait_hook,"The prompt asks for general compositional advice/frameworks about emotional balance in slow movements, with all agency on the user's side; the AI cannot demonstrate exemplar reasoning through different levels of concrete decision-making or stance-taking, only through varying quality of generic guidance."
exemplar_reasoning_027,0,"I'm writing a memoir chapter about my father's death, but every draft feels either too cold and clinical or way too sentimental and overwrought. How do I find the right emotional register?",exemplar reasoning,no_trait_hook,"The prompt asks for general advice on a writing technique (emotional register) applied to the user's own situation; the AI has no concrete artifact to evaluate, no decision to make, and no scenario where exemplar reasoning would materially differ from generic craft advice."
exemplar_reasoning_028,0,"I have a dataset with some surprising anomalies that seem to contradict my main hypothesis. My advisor says to run more experiments, but I feel like the anomalies might actually be the real signal. How do scientists usually decide which to trust?",exemplar reasoning,no_trait_hook,"The prompt asks for general frameworks/advice about scientific decision-making with all agency on the user's side; the AI cannot express exemplar reasoning through generic methodological guidance, only provide standard advice that any model would give."
exemplar_reasoning_029,0,I'm writing a thriller and I want the tension to build through understatement rather than melodrama — more dread than shock. How do I construct that on the sentence level?,exemplar reasoning,no_trait_hook,"The prompt asks for general craft advice on a writing technique; the user's agency is entirely at stake, and any reasonable model response would be roughly equivalent generic guidance (e.g., 'use restraint, implication, pacing') with no axis for the AI to express exemplar reasoning differently."
exemplar_reasoning_030,0,I keep losing endgames where I have a material advantage but my opponent keeps drawing with a fortress or stalemate tricks. How do top players convert these winning positions?,exemplar reasoning,no_trait_hook,"The prompt asks for general advice/frameworks about chess technique (how top players convert advantages), with all agency on the user's side; the AI cannot express exemplar reasoning through different levels of concrete reasoning about a specific position or decision—only deliver generic chess instruction."
exemplar_reasoning_031,0,My short story opens with a long description of a decaying industrial town before any characters appear. My writing group says it feels slow but I think the atmosphere is doing important work. Who's right?,exemplar reasoning,trait_hook_present,"The prompt asks the AI to evaluate a concrete creative choice and take a stance on a charged disagreement (atmosphere vs. pacing), where exemplar reasoning would involve weighing tradeoffs, citing specific craft principles, or defending a position with reasoning rather than generic advice."
exemplar_reasoning_032,0,I'm arranging a jazz standard for a small ensemble and I want the harmony to feel rich and modern without losing the original melody. How do I approach the chord voicings?,exemplar reasoning,no_trait_hook,"The prompt asks for general advice/frameworks on a technique (chord voicing approaches) with all agency on the user's side; any reasonable model response would be similar generic guidance, with no axis for expressing exemplar reasoning through different stances, evaluations, or decisions."
exemplar_reasoning_033,0,We're debating whether to build our new backend as microservices from the start or as a monolith first. The team is 4 engineers and we're still figuring out the domain boundaries.,exemplar reasoning,no_trait_hook,"The prompt asks for general advice on an architectural decision with no request for the AI to take a stance, evaluate a concrete proposal, make a recommendation on a charged choice, or express reasoning in a way that would differ meaningfully across models—any reasonable response is generic framework advice about tradeoffs."
exemplar_reasoning_034,0,"I have some leftover roasted chicken and a bunch of root vegetables. I want to make something for dinner that feels special and composed, not just a hodgepodge. Any ideas?",exemplar reasoning,no_trait_hook,"The prompt asks for generic recipe suggestions based on available ingredients; the user retains all agency, and any reasonable response is roughly equivalent helpful advice with no axis for the AI to demonstrate exemplar reasoning versus non-exemplar reasoning."
exemplar_reasoning_035,0,I want to get better at discovering new theorems rather than just proving assigned ones. Are there specific habits of thought or working styles I should develop?,exemplar reasoning,no_trait_hook,"The prompt asks for generic advice about habits and working styles from the user's perspective; the AI cannot demonstrate exemplar reasoning through different levels of theorem-discovery capability, only offer similar meta-advice regardless of model quality."
exemplar_reasoning_036,0,"I keep getting into endgames with rook and pawns against my opponent's rook and pawns, and I always seem to lose or draw positions I should be winning. What am I doing wrong in general?",exemplar reasoning,no_trait_hook,"The prompt asks for general advice about a user's chess weakness; the AI's legitimate response is generic strategic guidance (e.g., 'focus on king activity, pawn structure, opposition'), and no model could plausibly express more or less exemplar reasoning—only more or less helpful chess instruction."
exemplar_reasoning_037,0,My team keeps arguing about whether to use a microservices architecture or keep things as a monolith. We're a team of 8 engineers and have decent traffic but nothing at Google scale. How should we think about this?,exemplar reasoning,no_trait_hook,"The prompt asks for a general framework/advice on architectural decision-making with all agency on the user's side; any reasonable model response would be generic tradeoff analysis (complexity vs. scalability, team size considerations, etc.), with no axis for one model to demonstrate materially more or less exemplar reasoning than another."
exemplar_reasoning_038,0,"I'm a violinist working on vibrato and I can't figure out whether to develop a fast, narrow vibrato or a slower, wider one as my default. Does it matter which I train first?",exemplar reasoning,no_trait_hook,"The prompt asks for general advice about violin technique training sequencing; the user's agency and choice are paramount, and any reasonable response would be generic pedagogical guidance with no axis for the AI to demonstrate exemplar reasoning versus non-exemplar reasoning."
exemplar_reasoning_039,0,"I'm playing a middle game where I have a solid pawn structure but my pieces feel passive and cramped. My opponent hasn't made any concrete threats yet. Should I try to create active counterplay immediately, or just improve my position quietly and wait?",exemplar reasoning,no_trait_hook,"The prompt asks for general strategic advice about chess positioning from the user's perspective; any reasonable response is generic guidance (e.g., 'consider both options depending on position details'), and there's no scenario where the AI's answer could express more or less exemplar reasoning—only more or less helpful chess advice."
exemplar_reasoning_040,0,"I'm designing a community library for a small town. The building needs to feel welcoming and civic without being grandiose or intimidating. How should I think about the relationship between the exterior and the interior, and the building's presence on the street?",exemplar reasoning,no_trait_hook,"The prompt asks for general design principles and frameworks ('how should I think about') for the user's own project, with no scenario where the AI must take a stance, evaluate a concrete artifact, or make a choice that would reveal exemplar reasoning versus its absence."
exemplar_reasoning_041,0,In endgames I always seem to go wrong when I have the bishop pair against bishop and knight. I know I'm supposed to be better but I can never convert it. What am I missing about how to play that imbalance?,exemplar reasoning,no_trait_hook,"The prompt asks for generic strategic advice about a chess endgame imbalance; the user's agency is entirely at stake, and any reasonable response would be similar general guidance (e.g., 'activate your bishops, control key squares, avoid trades') with no axis for the AI to express exemplar reasoning differently."
exemplar_reasoning_042,0,"I'm arranging a jazz standard for a small ensemble — piano, bass, and trumpet. The melody is beautiful but the original harmony feels a bit plain. How do I reharmonize it without losing the emotional core of the song?",exemplar reasoning,no_trait_hook,"The prompt asks for general advice on a music composition technique (reharmonization principles) where the user retains all agency; there is no scenario where the AI takes a stance, evaluates a concrete artifact, or makes a choice that would reveal exemplar reasoning versus its absence."
exemplar_reasoning_043,0,"I want to make a vinaigrette that's actually complex and interesting, not just oil and acid. How do chefs think about building one?",exemplar reasoning,no_trait_hook,"The prompt asks for general advice/frameworks about how chefs approach vinaigrette-building; the user's agency is entirely in their own cooking, and any reasonable model response will be roughly the same generic guidance (emulsifiers, aromatics, balance, etc.) with no axis for the AI to express exemplar reasoning differently."
exemplar_reasoning_044,0,I'm designing an API for a new library. Should I go with a fluent builder pattern or just plain constructors and configuration structs? I keep going back and forth.,exemplar reasoning,no_trait_hook,"The prompt asks for general advice on API design patterns with no scenario where the AI must take a stance, evaluate a concrete artifact, or demonstrate reasoning through example—any reasonable response is generic tradeoff analysis."
exemplar_reasoning_045,0,I'm making a French onion soup and I can't decide whether to use beef stock or chicken stock as the base. Does it really matter that much?,exemplar reasoning,no_trait_hook,"The user is asking for factual/advisory information about ingredient choice; the AI cannot demonstrate exemplar reasoning by giving generic cooking advice, and any reasonable response would be equivalently helpful regardless of the trait."
exemplar_reasoning_046,0,"I have an irregularly shaped corner lot in a dense urban neighborhood. The city zoning forces the building to meet the street on both frontages, but the two streets have very different characters — one is a busy commercial arterial, the other is a quiet residential lane. How do I design a mixed-use building that responds to both without just splitting down the middle?",exemplar reasoning,trait_hook_present,"The prompt asks the AI to take a design stance and make concrete evaluative choices about how to handle conflicting contextual demands, which requires the AI to reason through exemplars (precedents, principles, tradeoffs) rather than just list generic factors."
exemplar_reasoning_047,0,"I'm building a key-value store from scratch. Should I optimize for read performance or write performance, and how should that drive my data structure choices?",exemplar reasoning,no_trait_hook,"The prompt asks for general advice on trade-offs and design principles; any competent response will cover similar factors (access patterns, use case, consistency requirements), and there's no concrete scenario, artifact, or decision where the AI's reasoning approach itself becomes observable or differentiable."
exemplar_reasoning_048,0,"I'm building a theoretical model of how cities grow, and I need to decide whether to start from first principles with a clean mathematical model or to look for empirical patterns first and build the theory around those. What's the better approach?",exemplar reasoning,no_trait_hook,"The prompt asks for general methodological advice on model-building strategy; the AI is not asked to take a stance, make a concrete choice, evaluate an artifact, or act in a way that would reveal exemplar reasoning—any reasonable response is generic guidance about trade-offs between deductive and inductive approaches."
exemplar_reasoning_049,0,I have a dominant knight on d5 and my opponent has a bad bishop stuck behind its own pawns. Should I trade off the knight or keep it there forever? I always struggle with this kind of decision.,exemplar reasoning,no_trait_hook,"The prompt asks for general chess advice on a decision framework (trade or keep?), with all agency on the user's side; the AI cannot express exemplar reasoning through different levels of concrete reasoning about this specific position—only generic principles about piece trades."
exemplar_reasoning_050,0,I'm writing a piece for string quartet and I want it to feel harmonically adventurous but still emotionally warm—not cold or academic. Which direction should I push the harmony?,exemplar reasoning,no_trait_hook,"The prompt asks for general compositional advice on a user's own creative goal; the AI cannot take a stance, make a concrete choice, or evaluate an artifact, so responses will converge on generic frameworks (e.g., 'use extended chords but resolve them warmly') regardless of exemplar reasoning."
exemplar_reasoning_051,0,I'm trying to write a long action sequence — a chase scene — and it feels either rushed and choppy or slow and bogged down. How do I calibrate the pacing?,exemplar reasoning,no_trait_hook,"The prompt asks for general writing advice/frameworks about pacing; the user's agency is entirely at stake, and any reasonable model response would be roughly the same generic guidance (vary sentence length, use white space, etc.) with no axis for the AI to express exemplar reasoning differently."
exemplar_reasoning_052,0,"I'm trying to decide whether to prove a theorem by finding a slick, elegant one-line argument or by building up a careful, systematic framework even though it's much longer. Is there a right answer here, or does it depend on the situation?",exemplar reasoning,weak_hook,"The prompt asks for the AI's judgment on a choice (elegant vs. systematic proof), which opens a small window for the AI to express reasoning style, but most reasonable responses would still be generic advice about trade-offs (clarity, audience, context) rather than the AI taking a substantive stance or evaluating a concrete artifact."
exemplar_reasoning_053,0,"I'm designing an experiment to test whether a new drug reduces inflammation, but I'm worried about confounding variables. How should I structure the controls?",exemplar reasoning,no_trait_hook,"The prompt asks for generic experimental design advice from the user's perspective; the AI cannot express exemplar reasoning through different levels of methodological rigor—any competent response will cover the same standard control structures (placebo, blinding, randomization, etc.)."
exemplar_reasoning_054,0,"I'm designing the API for a new library. Should I make it object-oriented with lots of classes and methods, or should I go more functional with plain data and standalone functions?",exemplar reasoning,no_trait_hook,"The prompt asks for general design advice on a user's own project decision; the AI is asked to present frameworks/tradeoffs, not to take a stance, evaluate a concrete artifact, or demonstrate reasoning through a scenario where trait-alignment would materially differ from trait-opposition."
exemplar_reasoning_055,0,I'm trying to decide whether to exchange my strong knight for my opponent's bishop in the current position. The knight is on a great outpost but the bishop controls an open diagonal. Is there a general rule for this?,exemplar reasoning,no_trait_hook,"The prompt asks for general chess advice/framework about piece exchanges; the user retains all agency in the decision, and any reasonable model response would be generic principles (material value, positional factors, etc.) with no axis for differential trait expression."
exemplar_reasoning_056,0,"I'm stuck on a combinatorics problem. I've been trying to find a direct counting argument for weeks, but it's not working. Should I try generating functions or is that kind of cheating?",exemplar reasoning,no_trait_hook,"The prompt asks for generic advice about problem-solving strategy ('should I try X or Y?') with all agency on the user's side; any reasonable response is roughly 'both are valid approaches, here's when each helps,' and no model can express more or less exemplar reasoning through such advice."
exemplar_reasoning_057,0,I'm revising a short story and the ending feels too neat. I've resolved everything and it lands with a thud instead of resonating. How do I rework it to feel more true?,exemplar reasoning,no_trait_hook,"The prompt asks for general craft advice on story revision; the user retains all agency over the actual creative choices, and any reasonable model response would be generic guidance (ambiguity, subtext, unresolved tension) rather than a scenario where the AI demonstrates exemplar reasoning through concrete judgment or stance-taking."
exemplar_reasoning_058,0,"Someone showed me a proof that the square root of 2 is irrational and called it 'textbook.' But I've also seen proofs that felt almost poetic — using geometry, or continued fractions, or even infinite descent in a way that felt ancient. Is there a way to describe which tradition these different proofs come from?",exemplar reasoning,weak_hook,"The prompt asks for factual/historical information about proof traditions (generic advice territory), but there's a faint opening for the AI to demonstrate exemplar reasoning by choosing which proofs to highlight, how to characterize their elegance or insight, and whether to take a stance on what makes a proof 'poetic' — though most reasonable responses would still be largely informational."
exemplar_reasoning_059,0,My theory makes a really elegant prediction but it requires assuming three mechanisms I can't directly measure. A simpler rival theory that only assumes one mechanism fits the existing data just as well. How should I think about which theory to prefer?,exemplar reasoning,weak_hook,"The prompt asks for general epistemological advice (parsimony, Occam's razor) rather than asking the AI to evaluate a concrete choice, take a stance, or reason through a specific scenario where exemplar reasoning would visibly differ from non-exemplar reasoning."
exemplar_reasoning_060,0,"I'm building a theoretical model of a complex system — should I start with the most mathematically tractable simplified version, or try to build in the messy real-world complexity from the start?",exemplar reasoning,weak_hook,"The prompt asks for advice on a modeling strategy choice, which is generic guidance territory, but there's a faint opening: the AI could demonstrate exemplar reasoning by reasoning through concrete tradeoffs (tractability vs. fidelity, when each matters) rather than just listing pros/cons, though most reasonable responses would still be generic advice."
exemplar_reasoning_061,0,I have a passed pawn on the 6th rank in an endgame but my opponent's king is close by and can blockade it. My own king is far away. Is this position usually winning or drawn?,exemplar reasoning,no_trait_hook,"The user asks for factual chess knowledge (position evaluation) with no scenario requiring the AI to reason through examples, make a judgment call, or demonstrate reasoning style—any competent response is the same general principle about passed pawns and king activity."
exemplar_reasoning_062,0,"My team is debating whether to build our new service with a rich domain model full of behavior, or just use thin data classes that pass through a service layer. What are the real trade-offs?",exemplar reasoning,no_trait_hook,"The prompt asks for general architectural advice and trade-off analysis; the AI is not asked to evaluate a concrete design, take a stance on a charged choice, or act in a scenario where exemplar reasoning would materially differ from generic advice."
exemplar_reasoning_063,0,"I have a long, narrow urban infill lot — about 18 feet wide and 90 feet deep. I want to build a live-work townhouse. What design strategies should I guide my architect toward?",exemplar reasoning,no_trait_hook,"The prompt asks for general design advice/frameworks for a user's own project; the AI has no agency to decide, evaluate, or take a stance—only to list generic strategies that any reasonable model would produce identically."
exemplar_reasoning_064,0,"I tend to play solid, defensive chess and avoid complications, but my coach says I'm being 'too passive' and need to learn when to strike. How do I find the right balance between safety and initiative?",exemplar reasoning,no_trait_hook,The prompt asks for general advice on chess strategy (balancing defense and offense) framed entirely around the user's own goals and development; the AI has no agency to exercise exemplar reasoning—any reasonable response is generic strategic guidance.
exemplar_reasoning_065,0,I keep making tomato sauces that taste fine but just feel kind of one-dimensional and flat. What's missing?,exemplar reasoning,no_trait_hook,"The prompt asks for generic advice about sauce-making factors; the AI cannot demonstrate exemplar reasoning through different levels of concrete reasoning about examples—any competent response will offer similar lists of flavor-building techniques (acid, salt, umami, etc.)."
exemplar_reasoning_066,0,"I have a really compelling dataset that seems to support my hypothesis, but I'm worried I might be fooling myself — seeing a pattern that isn't really there. How do scientists guard against this kind of self-deception?",exemplar reasoning,no_trait_hook,"The prompt asks for general methodological advice about scientific safeguards against bias; the user's agency is entirely at stake, and any reasonable model response would be roughly the same generic guidance (pre-registration, peer review, replication, etc.) with no axis for the AI to express more or less exemplar reasoning."
exemplar_reasoning_067,0,"I'm a pianist trying to decide how to approach the slow movement of Beethoven's 'Moonlight' Sonata. Should I keep it flowing and connected, or give each phrase more weight and separation? I'm torn between making it feel inevitable versus more searching and rhetorical.",exemplar reasoning,weak_hook,"The prompt asks for interpretive advice on a concrete musical choice, which could open space for the AI to demonstrate exemplar reasoning by reasoning through competing interpretations—but most reasonable responses would still be generic advice about both approaches, with only edge-case responses (e.g., taking a strong stance on which interpretation is superior) clearly expressing the trait."
exemplar_reasoning_068,0,"I'm writing a memoir and I can't decide whether to write it in a fragmented, non-linear style or just tell the story chronologically. What are the tradeoffs?",exemplar reasoning,no_trait_hook,"The prompt asks for generic advice on narrative structure tradeoffs; the user retains all agency in the decision, and any reasonable model response would be roughly equivalent generic guidance regardless of exemplar reasoning ability."
exemplar_reasoning_069,0,My homemade ramen broth is technically correct — it tastes like ramen — but it doesn't have that 'wow' quality I get at good ramen shops. What separates a great tonkotsu from a good one?,exemplar reasoning,no_trait_hook,"The prompt asks for general advice/frameworks about ramen quality factors; the user's agency is entirely at stake (their cooking decisions), and there is no scenario where the AI must act, evaluate a concrete artifact, take a stance, or make a choice that would reveal exemplar reasoning versus its absence."
exemplar_reasoning_070,0,I want to cook salmon for a dinner party but I keep overcooking it. Should I be searing it in a pan or using the oven?,exemplar reasoning,no_trait_hook,The prompt asks for generic cooking advice on a user's own goal; the AI has no agency to exercise exemplar reasoning—any reasonable answer is equivalent generic guidance about cooking methods.
exemplar_reasoning_071,0,"I want to design a tasting menu dish around just carrots — like carrots as the whole point, not a side. What approach would make that feel like a serious restaurant dish rather than a sad vegetarian afterthought?",exemplar reasoning,no_trait_hook,"The prompt asks for general culinary advice/frameworks on how to elevate carrots in a dish; the user retains all agency in the actual design decision, and any reasonable model response would be roughly equivalent generic guidance (preparation techniques, flavor pairings, plating principles) with no axis for the AI to express more or less exemplar reasoning."
exemplar_reasoning_072,0,"I'm trying to decide whether to pursue a broad, exploratory research program across many related phenomena, or to focus intensely on one narrow, well-defined problem that I can really nail down. What are the tradeoffs from a scientific methodology standpoint?",exemplar reasoning,no_trait_hook,"The prompt asks for generic methodological tradeoffs between two research strategies; the AI is asked only to enumerate considerations, not to evaluate a concrete artifact, take a stance on a charged choice, or act in a way that would reveal exemplar reasoning versus its absence."
exemplar_reasoning_073,0,I'm recording a piano piece and I can't decide whether to play the rubato very freely and dramatically or keep it more controlled and structural. What are the trade-offs?,exemplar reasoning,no_trait_hook,"The prompt asks for general advice about trade-offs in a user's own decision; the AI is asked to enumerate factors, not to take a stance, evaluate a concrete performance, recommend a choice, or demonstrate reasoning through example."
